,heart_rate_mean,blood_glucose_mean,resp_rate_mean,stress_mean,blood_glucose_std,total_steps,resting_heart_rate,total_kcal,sleep_light_hrs,sleep_deep_hrs,sleep_rem_hrs,sleep_awake_hrs,act_generic_hrs,act_running_hrs,act_walking_hrs,act_sedentary_hrs,A/G Ratio_value,ALT (IU/L)_value (IU/L),AST (IU/L)_value (IU/L),Albumin (g/dL)_value (g/dL),Alkaline Phosphatase (IU/L)_value (IU/L),BUN (mg/dL)_value (mg/dL),BUN/Creatinine ratio_value,Bilirubin Total (mg/dL)_value (mg/dL),C-Peptide (ng/mL)_value (ng/mL),CRP - HS (mg/L)_value (mg/L),Calcium (mg/dL)_value (mg/dL),"Carbon Dioxide, Total (mEq/L)_value (mEq/L)",Chloride (mEq/L)_value (mEq/L),Creatinine (mg/dL)_value (md/dL),"Globulin, Total (g/dL)_value (g/dL)",Glucose (mg/dL)_value (mg/dL),HDL Cholesterol (mg/dL)_value (mg/dL),INSULIN (ng/mL)_value (ng/mL),LDL Cholesterol Calculation (mg/dL)_value (mg/dL),Potassium (mEq/L)_value (mEq/L),"Protein, Total (g/dL)_value (g/dL)",Sodium (mEq/L)_value (mEq/L),Total Cholesterol (mg/dL)_value (mg/dL),Triglycerides (mg/dL)_value (mg/dL),Urine Albumin (mg/dL)_value (mg/DL),Urine Creatinine (mg/dL)_value (mg/DL),clock_visuospatial_executive_time_value,delayed_recall_with_no_clue_time_value,digitspan_time_value,memory_trial1_time_value,memory_trial2_time_value,moca_abstraction_time_value,moca_orientation_time_value,moca_total_score_value,naming_time_value,repetition_time_value,subtraction_time_value,cube_visuospatial_executive_time_value,lettera_time_value,trails_visuospatial_executive_time_value,moca_combined_mis_score_value,memory_trial1_value,memory_trial2_value,moca_abstraction_value,moca_orientation_value,naming_value,repetition_value,subtraction_value,Rate,PR,QRSD,QT,QTc,P,QRS,T,Age-related macular degeneration,Arthritis,Cancer,Cataracts (1+ eyes),Chronic pullmonary problems,Circulation problems,Diabetic retinopathy (1+),Digestive problems,Marijuana user,Dry eye (1+),Glaucoma (1+),Hearing impairment,Heart attack,High blood cholesterol,High blood pressure,Kidney problems,Low blood pressure,Mild cognitive impairmen,Multiple sclerosis,Obesity,Osteoporosis,Other heart issues (pacemaker),Other neurological conditions,Parkinson's disease,Retinal vascular occlusion,Stroke,Type 2 Diabetes,Urinary problems,ABNORMAL,BORDERLINE,NORMAL,OTHERWISE NORMAL,cube_visuospatial_executive_value,fluency_language_value,lettera_value,trails_visuospatial_executive_value
Calcium (mg/dL)_value (mg/dL),0.06644043057296298,0.026293450842361947,-0.0027982714021652596,0.08940651801619881,-0.031119127585884736,0.11766722513521999,0.062469178867677826,0.07295399961533992,-0.007321297993693852,-0.017638870745669555,0.010621219219421572,0.031930326112352005,-0.021661724050815796,-0.02837672652030787,0.07170285078191603,-0.08214892367074708,-0.028120536009002862,0.01615058745062104,0.05794685938856871,0.317455775296332,-0.005796153210743012,-0.1007002172842867,-0.07329639695559843,0.01874301999086013,-0.05551632033463442,0.036949050995967,1.0,0.16554548624448,-0.08669288557948482,0.004365537930424448,0.17963171755087032,-0.05543672987056702,0.11058725991417313,0.02135222158334005,0.17102083308203284,-0.029828078541396862,0.40031322892236976,0.07005168520425013,0.1497808965729476,-0.0638263278220562,-0.04979856480315703,0.009183523966619637,-0.03427068741001693,-0.009905024916811415,0.025681070022421797,-0.0005997032421252909,-0.02841803610473164,0.00996418895780746,-0.0288456928449495,0.11184301777073934,0.020757822700074927,-0.06062834306014055,-0.007191240635447981,-0.02806346704165137,-0.04492656811855043,-0.021147133187403952,-0.011815036330688332,0.0869782455453284,0.07477726731086151,0.04186800090911467,0.05923547829400315,0.08453012326937584,0.09949514628385113,0.008524626102811649,0.13660446487900324,0.07081773743645384,-0.01615565607921539,-0.09705277269519123,0.09688939252716307,-0.04257753865848292,0.012374548668875026,-0.03963696295718415,-0.04218818706030996,-0.016523672456563814,-0.0537615291458427,-0.045261212063227266,-0.015797409679087868,-0.0013543771916468632,0.00830843211777566,-0.07181681017056704,0.02973781218505499,0.008515387553702071,-0.007171503567840663,-0.10288280972812366,-0.020038816902388797,0.07276207938206289,0.011147345468497515,-0.05473914230315706,0.0017019783281461216,-0.07019086411212885,-0.014504878836188166,0.050075441260474335,-0.05115218935380982,-0.021065760568295774,-0.028290985698174245,-0.034498563294654144,-0.010381434941559149,-0.05105735161220527,0.020535221673518792,-0.06457508554351972,0.12012244975659749,-0.05511755414263493,0.007954400444435013,-0.13828461177641624,0.03158050046912309,0.07456088323454685,0.05699265381942548,0.032624325482470684
"Carbon Dioxide, Total (mEq/L)_value (mEq/L)",0.040403585098176716,-0.06654790677301234,-0.1303236136105511,0.020794750700212274,-0.08217985512509796,0.12601670178291702,0.0006968970721138404,0.08292837612025059,0.010398386087667943,0.025998671586626033,0.09161845736108311,-0.08883145011992923,0.012932463731515796,-0.021535858481157136,0.16020674249457617,-0.16840647750277282,0.10166530953873029,0.02625196286389222,0.07453967849424191,0.26975889847138906,-0.02997682132454561,-0.20641558547909586,-0.06892864970118577,0.11728304910976134,-0.1512265168248926,-0.022429389230321454,0.16554548624448,1.0,-0.302926221219913,-0.09249340742639836,0.01719696431227475,-0.08555134670878024,0.22280890121551658,-0.07481596341055574,0.14751050454774903,-0.09508867091320998,0.22208377764341375,-0.036925419983513966,0.18022922397634497,-0.08824178520660522,-0.03748747453888352,-0.058433731168752105,-0.0012871529506625883,-0.09435093996866924,0.09018709116495195,0.006754902096375465,0.0486040299371248,-0.024775167402767743,-0.023133588644087367,0.20270077643857895,0.01050221367170522,0.04538873854453523,-0.01591104523639862,-0.029989921357082013,0.02436200566976334,-0.030093075657573222,0.08942114190023832,0.04985646983433505,0.0811091222269715,0.019773799709052818,0.024608638149848077,0.11016018809225396,0.05841759913353409,0.02666679845991626,0.10572106069552414,-0.000500849960166092,-0.00439714839409513,-0.03282676549864197,0.16537675545805444,0.05891824352043833,0.12402765766356602,0.10629250485568226,-0.024181701663772984,-0.04499429931493745,0.02431128801400925,-0.05996869743455055,0.02611976324634014,-0.05281186159468405,-0.06965686546891038,-0.007986475803453288,0.012246142425318612,0.06256384445240996,-0.03277789455810749,-0.011346014757438624,-0.06783774809844889,-0.0831823318686707,-0.11596944598697866,-0.07789850409677805,0.038569096903927305,-0.016183322754552545,-0.014698769572126342,-0.10248252143543886,0.006784876008161738,-0.07078222014260052,0.022133742838045607,-0.012336302251288048,-0.01402624812351096,-0.03774622549881902,-0.12439915282510652,-0.0713698177714611,0.019933828027096555,-0.05659440781309633,-0.029680522722047405,0.02409516925268925,0.1311665579987732,0.06578528485391538,0.07244731519683414,0.08938973029509294
Chloride (mEq/L)_value (mEq/L),-0.21913082267907533,-0.0838552042767199,0.1002171679885051,-0.1917613357433238,-0.026539040208855825,-0.07337548505338021,-0.21115779382618022,-0.07884256628506721,0.0591261263454532,0.018825655482104624,0.038844345894184604,-0.06443930475470491,-0.05488267799971228,-0.014891187319389335,0.02208669425801925,0.026551054820522613,0.013067323339457128,-0.10814293755407406,-0.11531439477502402,-0.06806820902131683,-0.09097584159421547,0.11174211792693531,0.12141642513393032,-0.02419735910073969,0.04630076241843793,-0.05738585204715141,-0.08669288557948482,-0.302926221219913,1.0,-0.06006828742476711,-0.11612185660580955,-0.046375969236956804,-0.08008743001390989,-0.05375279950140413,0.0009686582114767963,0.04314167297186581,-0.15827030980256718,0.43563930349060254,-0.041032250527418684,-0.04364388947098739,0.002248076972827456,-0.02539302288728647,-0.07559731825770058,-0.056861594852768975,-0.030177371897148645,0.010300496457123887,-0.0743009185257157,0.014570706256424152,-0.039757438927633046,0.0668243313962224,0.06272850002653536,-0.05337610376423772,-0.086704437669788,-0.07635130187568594,-0.06364158900123482,-0.036784430160655954,0.07483422191420894,-0.0005566322897881154,0.009775752710359758,0.04184124921172795,0.02523877628916938,0.025183749422055306,0.06874765637099116,0.032887004219957564,-0.27649368657664025,0.09836292688059674,0.10209640559436824,0.15486562446596677,-0.25310663074727846,-0.06540125294291102,-0.01846641412683363,-0.05753076673195484,0.0062814200404286685,-0.045760901020431406,0.03418521152890614,0.000756670379593398,-0.018180460518732722,-0.03828258218370077,-0.0035422763850668764,-0.020397320029762404,0.018699175036119786,-0.03095071555441757,0.02338726276794594,0.010996763160684927,0.02784778003946089,-0.03262790680604199,-0.024178882842732136,-0.0158009023916445,0.021706287278432355,-0.016011989569641765,-0.019012474040596954,-0.08203581817028013,-0.05337154721248785,0.019627814493151173,0.0002591267267585499,0.01896037082396072,-0.003683446481882659,0.005721892411476881,-0.044576245417092056,-0.008709387647200938,0.10892806556148286,-0.042577635257101044,5.227585930120008e-06,-0.11931697660794752,0.05093070497697896,0.03623657598477957,0.03506301636313049,0.042401722741336946
Creatinine (mg/dL)_value (md/dL),0.030642236913377183,0.28001559186597647,0.14514701877524233,0.06584787759781346,0.20474095238400364,-0.06474293347670493,0.06778008595902311,-0.02051077446893908,0.010927151757529044,-0.01842223224929541,-0.11559099168831889,0.1869873745973056,0.04929938094612405,0.08850533972086917,-0.10677378295877678,0.06830160482422401,-0.09091062603588784,0.11136019360077586,0.13536941423041687,-0.19117880230423262,0.14355453151227635,0.2583047065537685,-0.09483943975024736,0.033656237850244575,0.21328323420340217,0.1334929412844282,0.004365537930424448,-0.09249340742639836,-0.06006828742476711,1.0,0.08940392995713599,0.2182844692575597,-0.21796321453001313,0.20848179161919586,-0.18973772973174682,0.04128362356879203,-0.07732933205753215,-0.07091574481550061,-0.1906485970368525,0.16963368346882354,0.10166670810941869,0.05367197289803812,0.04144271608947241,0.29379254732620086,0.05760896339397594,0.07334323597068933,0.0964620517187075,0.13927529275052378,0.1416230056766593,-0.30876851027913216,0.05228614134129077,0.03846475740052278,0.09989317367265474,0.07433337756734953,0.06638386546711857,0.08320378342326765,-0.25708529336183805,-0.13139130346580882,-0.1759834637879785,-0.06605561205210773,-0.06304396159339251,-0.09997806473686097,-0.10318507970754473,-0.08972607342283168,0.12634988299546296,0.06539253327391535,0.17968813772898737,-0.05264646358652371,0.12963045357369013,-0.06354462330658187,-0.16249807671191782,-0.0581121554126349,0.013767062403651673,0.09064545891405314,-0.013880564269654946,0.11200244617145945,0.029401811399329906,0.06720439856689206,0.13950709287309207,-0.06798958718656303,-0.008547067496672726,-0.04231658132858284,0.05715817025687107,0.006089505915153959,0.15960074039105202,0.16938704214633032,0.2599255468749585,0.13772036034288698,-0.01783501020695363,0.035892186151536824,0.04171094971511882,0.12574809107625862,-0.06672225269980864,0.11643573861484356,-0.04452171264997814,0.04443218001914866,0.026090951620397866,0.0480848456365445,0.28140949791752906,0.04855574648105537,0.10916166512461678,0.0478886960267294,-0.06415438023656506,-0.06303050999292642,-0.14116970916502236,-0.056912949809740467,-0.06827832035948911,-0.14823767899128643
"Globulin, Total (g/dL)_value (g/dL)",0.36944298790212626,0.1475816650380401,0.1288522528837978,0.32929612518236895,0.06642815502876111,0.21864655329786503,0.3556796568626545,0.18497126221027546,-0.07141198325067773,0.038558323257510005,-0.12145219154371663,0.12034417468245279,0.07093489168921008,0.06472246455713804,-0.00668463046196905,-0.05878316357892505,-0.6760300673089628,-0.0431596308005808,-0.07912684502526313,-0.2347512324793771,0.17114076251133367,-0.10909534424158446,-0.18679729544054652,-0.2152331167211097,0.01816866592355876,0.16276511028870394,0.17963171755087032,0.01719696431227475,-0.11612185660580955,0.08940392995713599,1.0,0.06152777494441187,-0.09644362322557572,0.17570527913942863,0.20375720272560127,-0.09164081304637742,0.5943881731716202,-0.038261618098603206,0.07621768543403562,-0.027464683944855236,-0.011718563196985913,0.23108557458052031,0.19435663785719492,0.08762673876527546,0.008475941819702602,-0.0023197076897066428,0.0878733453020289,0.08101312830800668,0.058491350723461295,-0.31030161014313695,0.03315863962359769,0.11359505124009561,0.16842622197238308,0.23264751754189875,0.004120102994994564,0.08443891593704662,-0.11122582988998693,-0.04248051771155257,-0.0166976121685497,-0.2228221118978303,0.04421201297703705,-0.048277482884678896,-0.12007446024973954,-0.2229230502928059,0.2173874073148968,-0.009227579785398876,-0.12207786220718786,-0.18918182334391462,0.06362686680260694,0.003680742151900087,-0.024026126658697324,-0.13257246928503913,-0.09002207634776792,-0.04437105898617364,-0.3316846435079513,-0.21504323260307848,-0.01060961329977721,0.0912915427679925,0.06552443496931436,-0.020196519333804414,-0.020652549083926653,-0.009418318766199753,0.029162038120497665,-0.2975366062247306,0.043788414673082005,0.14899666912168497,0.08054371932519178,0.02431465979509491,-0.04041902594360116,-0.05299096776974063,0.006598171677618951,0.317901651729226,-0.0793275506386989,-0.008572740364605926,-0.08410486070849697,0.011619318439877261,-0.015502078089577697,-0.019876653110627796,0.15103872221677192,-0.014536285492114743,0.034643018356628474,-0.005468994743367001,0.0122323381549187,-0.05287467443443336,-0.3332847018652633,-0.07505037816189615,0.007940611889946981,-0.19785804051835618
Glucose (mg/dL)_value (mg/dL),0.09334408150785697,0.28709380732862244,0.11976778511203369,0.10796608593028403,0.21087264553031815,-0.015718126273836844,0.11303161969736522,0.006327727109421834,0.0019229515867737485,-0.01858464895273633,-0.08075850291225505,0.11640243767935855,0.015649972773599228,0.09149405117772139,-0.07733541010661066,0.04970632622633213,-0.09104121659092565,0.061471377891454064,0.030768702433001477,-0.12001056334383738,0.07509289852186489,0.2235215973540925,0.03790729283040912,0.014284783945529123,0.13522115171894028,0.10871617753814337,-0.05543672987056702,-0.08555134670878024,-0.046375969236956804,0.2182844692575597,0.06152777494441187,1.0,-0.14135896498240982,0.14214735174570747,-0.19281724914112824,0.05190205699141231,-0.035621079080308725,-0.08805701366725825,-0.16085410787418014,0.15760123149585062,0.06331066483116597,0.01907613939653533,0.04388579357580268,0.176053066690826,0.07441361892312703,0.07092229024699635,0.11711379113143522,0.07180458123791668,0.057548961549991826,-0.16763630536746255,0.03575616494450036,0.06601770536735109,0.053778742803497925,0.06135737098369199,0.08298413355039423,0.06038834645879068,-0.1263582564800502,-0.09554603511630085,-0.11441933333827917,-0.032159205802898994,-0.06838980404974138,-0.06947567627698654,-0.07475294121744284,0.004696254237387911,0.10830862595331571,0.05967096904140165,0.09532492104362028,-0.09250069865203463,0.06703210372783407,0.002248908410156968,-0.07278789301335209,0.00722074884043142,-0.00381415786788446,0.06034341046705014,0.008982486442179048,0.06909919687584674,0.00520471211548623,0.04752194663620083,0.15228129344733268,-0.05451515682177546,-0.021951229063186164,-0.046943254438095085,0.05875264812688533,0.007290640047121616,0.10368482130038967,0.08899922736558112,0.16519889392120554,0.11174718614552116,-0.054380383962422986,0.012692885681441389,0.03579196172102671,0.048906645072013664,-0.0375564121798683,0.10012493111007426,-0.05242988787886582,0.060609037932283186,0.0012295775313856628,0.02224582785879247,0.2067280924539753,0.028428261713735085,0.04927265420137498,-0.008414913806093735,-0.03023474090701382,-0.01590213822373865,-0.0808172071181693,-0.03209194781803047,-0.05169943559026136,-0.05517412703742429
HDL Cholesterol (mg/dL)_value (mg/dL),-0.013934283207693798,-0.17443678045590255,-0.11553869953008096,-0.04301351887019923,-0.11086139404704023,0.1561030290053362,-0.05287024054427097,0.09065800810475007,0.06824987786508309,0.028054091973960023,0.16878532796105544,-0.1680451586325088,0.034555280008154804,-0.025730369525363384,0.2474556019529664,-0.23704241790603744,0.11830959169490697,-0.11975394179285526,0.004640111334099195,0.2639580065734235,-0.0783185880190004,-0.1583905952839961,0.07087776928492105,0.09010753577694158,-0.24265175321227345,-0.031349399938350175,0.11058725991417313,0.22280890121551658,-0.08008743001390989,-0.21796321453001313,-0.09644362322557572,-0.14135896498240982,1.0,-0.18331432342794363,0.37056455330320864,0.012713037697297239,0.11664024428199388,0.06113050838386286,0.519231840623489,-0.04292322108050917,-0.015005253510345557,-0.07555100581502501,-0.009618526896371056,-0.24755255285510916,0.1253478671133305,0.00674020202094125,0.0335187926111706,-0.05472943557500769,-0.022478835341734327,0.3267214569670995,0.0750885197326482,0.08657006352235604,0.0388170099593237,0.008744886662644401,0.0777210576919955,-0.021502910714573855,0.23236825298350494,0.13280460671149427,0.16457539563645207,0.11521279628424448,0.03555921717408233,0.11969112421692345,0.08571291610988388,0.08352983147652075,-0.020213676286564154,0.0028772710155265412,-0.11893146738673191,0.08692297137634597,0.10617051485649279,0.01383423609786554,0.12356712854449615,0.0651196288190202,0.022527740637227175,-0.10294904021837649,0.06114431394998216,0.06481969597941248,0.04597763806702424,-0.025822743990767998,-0.0996133714343942,0.06845491207349344,0.002665113273733078,0.1785190316614305,-0.0044339635000155385,0.03697020920177763,-0.12923724989215538,-0.10597232906431654,-0.2342134060194268,-0.114020485543847,0.10441156880654262,0.00202009923916185,-0.012458627266513915,-0.2086982885700197,0.15550154072337216,-0.1239747779486685,0.10798762646091883,-0.012004153152797948,-0.004198627790894216,-0.016270646065254694,-0.24779544562636058,-0.033491107417283984,0.007978746184794659,-0.043762678174463894,0.05446614364975012,-0.05584804384851299,0.18727358509941172,0.10726287287092605,0.10241837034575271,0.1696873790968748
INSULIN (ng/mL)_value (ng/mL),0.16977056705247226,0.15078252332095674,0.12107640330602697,0.17758525880176576,0.1218020674772552,0.037780119266568844,0.18727109790555282,0.08242183255898966,-0.0819087221527521,0.040178633102760535,-0.11952297856967538,0.15974439776864932,0.05969859917203141,0.04131007076640151,-0.008730550331110849,-0.012998568554031137,-0.13967220316059023,0.11393713553752584,0.07678946868330948,-0.1599324681155641,0.09706597671719885,0.10740645615620052,-0.08749464411869318,-0.07375981849841819,0.19080416940798736,0.12284592562227442,0.02135222158334005,-0.07481596341055574,-0.05375279950140413,0.20848179161919586,0.17570527913942863,0.14214735174570747,-0.18331432342794363,1.0,-0.13848609837065778,-0.0031199105642940733,0.035609600789147426,-0.05971970373459454,-0.18074791290531292,0.07360486953662708,0.038439577277878244,0.09190790340694352,0.01692395240344329,0.17674825918718678,-0.04123495014772164,0.006179996422901554,-0.015581423592451397,0.11338264771761043,0.05492453135819755,-0.1707866831119115,0.01826287197747201,-0.029628746518984513,0.046808010442736254,0.04568093291887058,-0.040420522230517106,0.06564206391100162,-0.16800493560231639,-0.01547150987787133,-0.07353029994687825,-0.05280529094091149,-0.028514937088703958,-0.039374591442809415,-0.014800490987527668,-0.10081062080920572,0.1697284091166895,0.01526582534590383,0.025615730811822692,-0.13685959363452052,0.07850107032981093,-0.011858504924277143,-0.08763131038284848,-0.08035350799639374,0.024121136409787216,0.06197543519935522,-0.06998371061303121,-0.022633219113090994,-0.004663906520836062,0.047726254392663356,0.08158512260455973,-0.02061761897957249,0.007413042613741668,-0.06129072864776385,0.015433656003227065,-0.0748591287899524,0.08837237246524084,0.10470644530970974,0.15344554626745385,0.07562465781052623,-0.03282182999783737,-0.02244710617871908,0.0002929895333786685,0.1883879142525141,-0.07246153511769991,0.021195078587494278,-0.0530551038722569,0.030886013048877437,0.0387161792380243,-0.0031261740573982617,0.20012373559434002,0.013693956401782807,0.02095192333346415,-0.01424701399801013,0.040960292404789,-0.06606129974413656,-0.12115124980169356,-0.027723216531441823,-0.04390411351490871,-0.0927418970040848
LDL Cholesterol Calculation (mg/dL)_value (mg/dL),-0.1839424751755139,-0.24496603246804416,-0.14766083076768396,-0.2139368591009238,-0.17999128887066218,0.056276721696485635,-0.2109948328512384,0.002908889038114282,0.09418017714413554,-0.03812947776541463,0.1687513106574037,-0.13966619345619619,0.053851614124175995,0.003592664082025831,0.09286259112691492,-0.08984737330763157,-0.08132519740661551,-0.1617586922935524,-0.0632013958698186,0.24593805974006774,-0.06725499556714155,-0.25850883773123995,-0.04347174782503081,-0.04346284806231029,-0.28104927510024413,-0.03977409421654041,0.17102083308203284,0.14751050454774903,0.0009686582114767963,-0.18973772973174682,0.20375720272560127,-0.19281724914112824,0.37056455330320864,-0.13848609837065778,1.0,-0.02780336758357134,0.36387916460976893,0.10681142984900804,0.8135175469032723,-0.05261572409255965,-0.034814620273332486,0.03222946657015919,0.0634549686039286,-0.16326509454640664,0.07758397874387558,-0.039148422752586585,0.02805551441121427,-0.015085976750050944,-0.0015067886104506724,0.12452008175042258,0.0765922070086846,0.08654866531508291,0.0631434705111741,0.09132757978813087,0.04308128499336253,0.017520044798349087,0.1663306143964512,0.09224771247813193,0.16612927438339048,0.015173971281587893,0.04447269344120783,0.0581147676691048,-0.007332051076735078,-0.052824218920999366,-0.24286654754861936,-0.023333581646763565,-0.11120284115035368,0.2692845085841142,-0.049821712102204416,0.045666221071114656,0.15592199504386567,0.033732382609191106,-0.03433069092026492,-0.1357781821136122,-0.1378489825026975,-0.07470082374862937,0.013763730542638507,0.007296070763158489,-0.10483034854846142,0.12943469572096242,0.035051685391871715,0.17478605617141307,0.022939885780059042,-0.09920758686438874,-0.09537808694965386,-0.0606259484957584,-0.24464749215421294,-0.10824364169110436,0.12208675393045129,-0.027445349446159943,-0.018041342806309688,-0.0896307362485996,0.11757185888911778,-0.1050298490408239,0.14243664316917465,-0.027833405202542304,-0.001979334872919348,-0.015345720244237296,-0.32080047388584526,-0.001519228257873826,-0.1025075122598008,-0.03141153791807725,0.2086891470534923,-0.11065764306676006,0.057149890811292375,0.01557142415664915,0.09143435406820202,0.05654001990594658
Potassium (mEq/L)_value (mEq/L),0.0017441731994676988,0.04422130596348168,0.03159444082629896,0.009443021263844793,0.07285052658164569,-0.04200192406006883,0.031110819695534423,-0.002261413634533818,0.01706204946794638,0.0002755325855090763,-0.021003680358328423,0.013195818579677242,0.006324628419302827,0.02332926780816249,-0.06786335735702595,0.054405108493376396,0.050708614999180925,-0.06844763266800842,-0.044304471948469364,-0.015596501774358075,0.018860915911734437,0.1301054468854915,0.07846188556493636,-0.03430416016278774,0.021587242249395525,0.003628383710787752,-0.029828078541396862,-0.09508867091320998,0.04314167297186581,0.04128362356879203,-0.09164081304637742,0.05190205699141231,0.012713037697297239,-0.0031199105642940733,-0.02780336758357134,1.0,-0.1072181635282359,-0.05762131143991612,0.03990397615030237,0.07312947789281848,0.005868067237104055,-0.0624255709565759,-0.04270654804048519,0.09039150737399221,0.020629475433975378,0.027426981792440117,0.058049449278897707,0.03845787246338323,0.015675416603773598,-0.06226050167096795,0.026140998076341113,0.05586510873116506,0.025471629045708183,-0.002881682349541841,0.09013595057002595,-0.014537518400389103,-0.049976445748351424,-0.03633393777712908,-0.08246217620825863,-0.008445780595796837,-0.04583914268970846,0.006433903033162251,-0.060384005490519276,0.017684629816683433,-0.008427707621437425,0.001794401494346109,0.014302952997253584,-0.029454961447164037,-0.01268958622118523,-0.018372897056174918,-0.07966072239869457,-0.06521011820270162,0.060449127927768784,0.017626512526873382,0.11317121638442697,0.12156276615400327,0.029101273170990666,0.025306066020029067,0.05812291808369408,0.03669370243030282,0.0237736561068899,0.030891344962027553,0.0118835044706632,0.12983800621056182,0.012032276082309513,-0.040397039009213154,-0.014898587344531753,0.01186652927637581,0.04727309301455655,0.04033599822162831,0.004646383203204597,-0.034785592301994565,0.04649017050760459,0.021418593907391856,0.049755146535825,0.014281830630624534,0.02245633509913356,0.03911567989495926,0.025918768473541375,0.04118590262274479,0.05190317104006895,0.042625875911977494,0.03753482900066934,-0.12106179610413981,-0.031495794073779906,-0.05376550591699872,-0.07321225511583888,-0.02343906811820528
"Protein, Total (g/dL)_value (g/dL)",0.10894122322490814,0.018782913675939924,-0.051559009069896314,0.09702100271238444,-0.05692164822035662,0.1630252891497035,0.0788781072107387,0.08042398030726253,-0.005497082524181701,-0.018633965634839742,0.022723923458566452,-0.0003108072117952633,0.030538462705085617,-0.025620046003481733,0.07122663430131489,-0.07967700748016351,-0.2592883974636046,0.0396342607745067,0.03439432049393744,0.5333704261496682,0.012825236478386183,-0.1767276153605097,-0.06462543904568047,-0.020192558399883674,-0.08813341702556234,0.03415581172810862,0.40031322892236976,0.22208377764341375,-0.15827030980256718,-0.07732933205753215,0.5943881731716202,-0.035621079080308725,0.11664024428199388,0.035609600789147426,0.36387916460976893,-0.1072181635282359,1.0,0.04364921681571595,0.26313978602089655,-0.1006159163462718,-0.06111499040410268,0.09814624602040074,0.11735867405660731,-0.03427962426836402,0.05565189618883947,-0.00998532585826361,0.05625363006061779,0.029521834288934984,-0.02452969506945197,0.06507216173674389,0.03608746324339623,0.0567020088679078,0.030340094370409347,0.050592999193336013,-0.0217451710642281,-0.01581275528029985,-0.005795361808080756,0.062057488795899854,0.13309645239709342,-0.03409969351653053,0.08005711042119974,0.04679605817202881,0.030289431850652145,-0.033999739025600696,0.04171494641238969,0.054452096460768144,-0.1581547627937105,-0.034839993541403956,-0.0012227289617924414,0.005547851506837303,0.10047865903964416,-0.020563938703592834,-0.11007154634824191,-0.09045865189824188,-0.23250331987575026,-0.22468216655858986,-0.07023235338826946,-0.0015539929648047156,-0.06294366711873306,-0.10659007596487174,0.035778071766616966,-0.026610109263777135,-0.03983153726134968,-0.2734098222188889,-0.04708672605984235,0.051334990585178195,-0.052643785355210485,-0.09338327228197406,-0.014467255960664848,-0.10729669674509643,-0.03421399698645075,0.06741605639159666,-0.09867889621640621,-0.04217103018753606,-0.07267007912103106,-0.023601517304099002,-0.027084534350028392,-0.08769818787489685,-0.0900345693041605,-0.12037042274710963,-0.036081745316212575,-0.09268011516028,0.11395667675009928,-0.05311946499836186,0.0016803440839545042,0.008751596111234904,0.11119648180944514,-0.02093609956919266
Sodium (mEq/L)_value (mEq/L),-0.20032068572985742,-0.1037204987376552,0.047266910332372764,-0.19583387664861693,-0.07494473860112442,-0.009470435067472173,-0.21460381742960635,-0.0320616452353066,0.08928929164439273,0.021818648408554908,0.03786444843750781,-0.09146717870195574,-0.030331810044774393,0.0006549540194500693,0.09547809208237114,-0.09007410401649746,0.045560432999509334,-0.08263594127349504,-0.025325227436361637,0.10791699031607954,-0.0668721272785944,0.01996223553623358,0.04673975915518861,0.03963652857406818,0.008632053350971966,-0.036455642916187914,0.07005168520425013,-0.036925419983513966,0.43563930349060254,-0.07091574481550061,-0.038261618098603206,-0.08805701366725825,0.06113050838386286,-0.05971970373459454,0.10681142984900804,-0.05762131143991612,0.04364921681571595,1.0,0.10954568897543612,-0.056232164201152686,0.007239302472336496,-0.0355055563917953,-0.037182218151017764,-0.04922188995120996,0.04332732856157307,-0.0026482735862168364,-0.04853147114078127,-0.011688350967490817,-0.031228641678823665,0.11343731156909459,0.04733082391992275,-0.04564195477767133,-0.05214163853692439,-0.03755904886073948,-0.059718213308812336,-0.011258341094673186,0.04997479740700528,0.032723225882686696,0.037176019980762684,0.061950652450045766,0.01981027091022082,0.02277063865578294,0.09891865054830476,0.03220340204530471,-0.18515244745765375,0.11660067921551405,0.07844434900327514,0.16606743848535235,-0.08158745355049236,-0.07640064715626606,0.006965681982181699,-0.08273523153753284,0.01906766257233239,-0.031795586483378234,0.02092245520477156,0.04328922023059258,-0.011813635966818828,-0.008902235899525768,-0.01909232065414293,-0.007679828574967974,-0.01220731119221044,0.03155845745858359,0.03127830125730962,-0.008214028678522245,0.007583509344345781,0.013094982322913385,-0.018067202591766328,-0.05736718880051839,0.023381029062001825,-0.029926018141356692,-0.010303946940246056,-0.07824389769838835,-0.0016510363464821692,-0.02833456519829551,0.029691684736484075,-0.0004766318328291245,-0.003102583325463382,0.02393691835834708,-0.05789085207761041,0.0017272238130990954,0.10098645106752023,-0.028900512006009228,-0.004815364593920174,-0.10611813747581535,0.0981065681168703,0.045030427553622354,0.04315187582542819,0.060570150181777443
