Logging
iteration 0 | D LOSS = 1.4141 | G LOSS = 0.1072 | AVG R =0.5256 | mean_pen: 0.0181 |  
iteration 50 | D LOSS = 1.1763 | G LOSS = -0.0495 | AVG R =0.3739 | mean_pen: 0.0167 |  
iteration 100 | D LOSS = 1.2086 | G LOSS = -0.0531 | AVG R =0.4035 | mean_pen: 0.0141 |  
iteration 150 | D LOSS = 1.2597 | G LOSS = -0.0539 | AVG R =0.4370 | mean_pen: 0.0093 |  
iteration 200 | D LOSS = 1.3125 | G LOSS = -0.0488 | AVG R =0.4652 | mean_pen: 0.0056 |  
iteration 250 | D LOSS = 1.3492 | G LOSS = -0.0326 | AVG R =0.4873 | mean_pen: 0.0020 |  
iteration 300 | D LOSS = 1.3625 | G LOSS = -0.0270 | AVG R =0.4881 | mean_pen: 0.0012 |  
iteration 350 | D LOSS = 1.3676 | G LOSS = -0.0173 | AVG R =0.4913 | mean_pen: 0.0007 |  
iteration 400 | D LOSS = 1.3684 | G LOSS = -0.0109 | AVG R =0.4900 | mean_pen: 0.0005 |  
iteration 450 | D LOSS = 1.3669 | G LOSS = -0.0008 | AVG R =0.4900 | mean_pen: 0.0004 |  
iteration 500 | D LOSS = 1.3629 | G LOSS = 0.0014 | AVG R =0.4905 | mean_pen: 0.0004 |  
iteration 550 | D LOSS = 1.3608 | G LOSS = 0.0039 | AVG R =0.4871 | mean_pen: 0.0003 |  
iteration 600 | D LOSS = 1.3584 | G LOSS = 0.0047 | AVG R =0.4850 | mean_pen: 0.0004 |  
iteration 650 | D LOSS = 1.3551 | G LOSS = 0.0036 | AVG R =0.4842 | mean_pen: 0.0003 |  
iteration 700 | D LOSS = 1.3565 | G LOSS = 0.0059 | AVG R =0.4843 | mean_pen: 0.0004 |  
iteration 750 | D LOSS = 1.3555 | G LOSS = 0.0104 | AVG R =0.4840 | mean_pen: 0.0003 |  
iteration 800 | D LOSS = 1.3524 | G LOSS = 0.0098 | AVG R =0.4825 | mean_pen: 0.0004 |  
iteration 850 | D LOSS = 1.3492 | G LOSS = 0.0138 | AVG R =0.4828 | mean_pen: 0.0004 |  
iteration 900 | D LOSS = 1.3490 | G LOSS = 0.0140 | AVG R =0.4823 | mean_pen: 0.0004 |  
iteration 950 | D LOSS = 1.3489 | G LOSS = 0.0144 | AVG R =0.4794 | mean_pen: 0.0004 |  
iteration 1000 | D LOSS = 1.3463 | G LOSS = 0.0166 | AVG R =0.4793 | mean_pen: 0.0004 |  
iteration 1050 | D LOSS = 1.3445 | G LOSS = 0.0207 | AVG R =0.4788 | mean_pen: 0.0005 |  
iteration 1100 | D LOSS = 1.3465 | G LOSS = 0.0251 | AVG R =0.4790 | mean_pen: 0.0005 |  
iteration 1150 | D LOSS = 1.3408 | G LOSS = 0.0265 | AVG R =0.4793 | mean_pen: 0.0005 |  
iteration 1200 | D LOSS = 1.3410 | G LOSS = 0.0269 | AVG R =0.4769 | mean_pen: 0.0006 |  
iteration 1250 | D LOSS = 1.3398 | G LOSS = 0.0290 | AVG R =0.4769 | mean_pen: 0.0007 |  
iteration 1300 | D LOSS = 1.3428 | G LOSS = 0.0299 | AVG R =0.4770 | mean_pen: 0.0006 |  
iteration 1350 | D LOSS = 1.3392 | G LOSS = 0.0233 | AVG R =0.4763 | mean_pen: 0.0006 |  
iteration 1400 | D LOSS = 1.3405 | G LOSS = 0.0231 | AVG R =0.4768 | mean_pen: 0.0007 |  
iteration 1450 | D LOSS = 1.3405 | G LOSS = 0.0185 | AVG R =0.4768 | mean_pen: 0.0008 |  
iteration 1500 | D LOSS = 1.3404 | G LOSS = 0.0205 | AVG R =0.4773 | mean_pen: 0.0009 |  
iteration 1550 | D LOSS = 1.3405 | G LOSS = 0.0213 | AVG R =0.4770 | mean_pen: 0.0010 |  
iteration 1600 | D LOSS = 1.3421 | G LOSS = 0.0223 | AVG R =0.4772 | mean_pen: 0.0010 |  
iteration 1650 | D LOSS = 1.3420 | G LOSS = 0.0242 | AVG R =0.4786 | mean_pen: 0.0011 |  
iteration 1700 | D LOSS = 1.3424 | G LOSS = 0.0258 | AVG R =0.4788 | mean_pen: 0.0011 |  
iteration 1750 | D LOSS = 1.3435 | G LOSS = 0.0273 | AVG R =0.4771 | mean_pen: 0.0011 |  
iteration 1800 | D LOSS = 1.3446 | G LOSS = 0.0234 | AVG R =0.4782 | mean_pen: 0.0011 |  
iteration 1850 | D LOSS = 1.3453 | G LOSS = 0.0220 | AVG R =0.4786 | mean_pen: 0.0011 |  
iteration 1900 | D LOSS = 1.3439 | G LOSS = 0.0223 | AVG R =0.4787 | mean_pen: 0.0012 |  
iteration 1950 | D LOSS = 1.3451 | G LOSS = 0.0236 | AVG R =0.4794 | mean_pen: 0.0011 |  
iteration 2000 | D LOSS = 1.3435 | G LOSS = 0.0205 | AVG R =0.4779 | mean_pen: 0.0011 |  
iteration 2050 | D LOSS = 1.3439 | G LOSS = 0.0161 | AVG R =0.4794 | mean_pen: 0.0008 |  
iteration 2100 | D LOSS = 1.3423 | G LOSS = 0.0177 | AVG R =0.4788 | mean_pen: 0.0009 |  
iteration 2150 | D LOSS = 1.3445 | G LOSS = 0.0176 | AVG R =0.4791 | mean_pen: 0.0009 |  
iteration 2200 | D LOSS = 1.3460 | G LOSS = 0.0206 | AVG R =0.4795 | mean_pen: 0.0009 |  
iteration 2250 | D LOSS = 1.3459 | G LOSS = 0.0173 | AVG R =0.4788 | mean_pen: 0.0009 |  
iteration 2300 | D LOSS = 1.3463 | G LOSS = 0.0245 | AVG R =0.4809 | mean_pen: 0.0009 |  
iteration 2350 | D LOSS = 1.3465 | G LOSS = 0.0238 | AVG R =0.4805 | mean_pen: 0.0009 |  
iteration 2400 | D LOSS = 1.3481 | G LOSS = 0.0254 | AVG R =0.4804 | mean_pen: 0.0010 |  
iteration 2450 | D LOSS = 1.3472 | G LOSS = 0.0235 | AVG R =0.4816 | mean_pen: 0.0010 |  
iteration 2500 | D LOSS = 1.3491 | G LOSS = 0.0238 | AVG R =0.4811 | mean_pen: 0.0010 |  
iteration 2550 | D LOSS = 1.3474 | G LOSS = 0.0253 | AVG R =0.4816 | mean_pen: 0.0009 |  
iteration 2600 | D LOSS = 1.3483 | G LOSS = 0.0308 | AVG R =0.4812 | mean_pen: 0.0009 |  
iteration 2650 | D LOSS = 1.3489 | G LOSS = 0.0212 | AVG R =0.4810 | mean_pen: 0.0008 |  
iteration 2700 | D LOSS = 1.3508 | G LOSS = 0.0188 | AVG R =0.4820 | mean_pen: 0.0007 |  
iteration 2750 | D LOSS = 1.3493 | G LOSS = 0.0204 | AVG R =0.4810 | mean_pen: 0.0007 |  
iteration 2800 | D LOSS = 1.3491 | G LOSS = 0.0170 | AVG R =0.4819 | mean_pen: 0.0006 |  
iteration 2850 | D LOSS = 1.3494 | G LOSS = 0.0170 | AVG R =0.4821 | mean_pen: 0.0006 |  
iteration 2900 | D LOSS = 1.3494 | G LOSS = 0.0135 | AVG R =0.4810 | mean_pen: 0.0006 |  
iteration 2950 | D LOSS = 1.3504 | G LOSS = 0.0122 | AVG R =0.4820 | mean_pen: 0.0006 |  
iteration 3000 | D LOSS = 1.3493 | G LOSS = 0.0108 | AVG R =0.4818 | mean_pen: 0.0006 |  
iteration 3050 | D LOSS = 1.3506 | G LOSS = 0.0141 | AVG R =0.4817 | mean_pen: 0.0006 |  
iteration 3100 | D LOSS = 1.3498 | G LOSS = 0.0197 | AVG R =0.4818 | mean_pen: 0.0007 |  
iteration 3150 | D LOSS = 1.3517 | G LOSS = 0.0243 | AVG R =0.4817 | mean_pen: 0.0007 |  
iteration 3200 | D LOSS = 1.3519 | G LOSS = 0.0262 | AVG R =0.4821 | mean_pen: 0.0008 |  
