feature,avg_drop_acc
Cataracts (1+ eyes),0.04062709966405374
Glaucoma (1+),0.019032474804031356
BORDERLINE,0.017361702127659577
Hearing impairment,0.01607614781634939
LDL Cholesterol Calculation (mg/dL)_value (mg/dL),0.013944008958566631
Digestive problems,0.01187905935050392
Kidney problems,0.011843225083986572
blood_glucose_mean,0.010593505039193754
Chronic pullmonary problems,0.005944008958566624
Total Cholesterol (mg/dL)_value (mg/dL),0.0059036954087346065
Cancer,0.005522956326987684
HDL Cholesterol (mg/dL)_value (mg/dL),0.005505039193729009
T,0.005043673012318032
BUN (mg/dL)_value (mg/dL),0.004228443449048154
Glucose (mg/dL)_value (mg/dL),0.00421948488241882
"Protein, Total (g/dL)_value (g/dL)",0.004210526315789478
trails_visuospatial_executive_time_value,0.00380739081746921
Creatinine (mg/dL)_value (md/dL),0.0037984322508398715
Chloride (mEq/L)_value (mEq/L),0.003798432250839858
Urine Creatinine (mg/dL)_value (mg/DL),0.0037939529675252047
naming_time_value,0.003386338185890256
Alkaline Phosphatase (IU/L)_value (IU/L),0.0033818589025755895
C-Peptide (ng/mL)_value (ng/mL),0.0029652855543113076
PR,0.0025487122060470256
trails_visuospatial_executive_value,0.002544232922732359
BUN/Creatinine ratio_value,0.0025352743561030252
sleep_deep_hrs,0.002521836506159021
CRP - HS (mg/L)_value (mg/L),0.002127659574468077
clock_visuospatial_executive_time_value,0.0021187010078387433
moca_orientation_time_value,0.0021052631578947433
High blood pressure,0.002096304591265392
Bilirubin Total (mg/dL)_value (mg/dL),0.0016931690929451238
"Globulin, Total (g/dL)_value (g/dL)",0.0016842105263157946
blood_glucose_std,0.0016797312430011277
Other neurological conditions,0.0012676371780515126
naming_value,0.0012631578947368371
NORMAL,0.0012586786114221703
Mild cognitive impairmen,0.0008510638297872398
P,0.0008510638297872308
Retinal vascular occlusion,0.0008510638297872308
Circulation problems,0.0008465845464725596
Low blood pressure,0.0008421052631579107
sleep_light_hrs,0.0008421052631579018
memory_trial2_value,0.0008421052631578973
lettera_value,0.0008376259798432307
total_kcal,0.00043001119820831326
Osteoporosis,0.0004255319148936154
Age-related macular degeneration,0.00042105263157894425
delayed_recall_with_no_clue_time_value,0.0004120940649496153
memory_trial1_value,0.0004120940649496153
Stroke,0.000407614781634944
AST (IU/L)_value (IU/L),0.0
memory_trial1_time_value,0.0
act_running_hrs,0.0
Parkinson's disease,0.0
Multiple sclerosis,0.0
Marijuana user,-4.423544863740858e-18
act_walking_hrs,-4.479283314666721e-06
Potassium (mEq/L)_value (mEq/L),-4.479283314666721e-06
moca_orientation_value,-0.00042105263157894425
sleep_awake_hrs,-0.00042553191489361523
Heart attack,-0.0004300111982082821
repetition_time_value,-0.00043001119820828654
repetition_value,-0.0008331466965285549
digitspan_time_value,-0.0008421052631578929
memory_trial2_time_value,-0.0008421052631578929
Sodium (mEq/L)_value (mEq/L),-0.0008510638297872308
resting_heart_rate,-0.0008600223964165731
stress_mean,-0.000868980963045911
QRSD,-0.0008868980963045867
subtraction_time_value,-0.001272116461366175
sleep_rem_hrs,-0.0012989921612541887
Dry eye (1+),-0.0016976483762597902
resp_rate_mean,-0.001697648376259795
INSULIN (ng/mL)_value (ng/mL),-0.0021187010078387433
lettera_time_value,-0.002132138857782748
fluency_language_value,-0.002526315789473679
Diabetic retinopathy (1+),-0.002942889137737956
ALT (IU/L)_value (IU/L),-0.0029876819708846503
A/G Ratio_value,-0.003417693169092946
QRS,-0.0038029115341545205
act_sedentary_hrs,-0.004232922732362798
moca_abstraction_time_value,-0.004255319148936154
heart_rate_mean,-0.004259798432250825
cube_visuospatial_executive_time_value,-0.004680851063829769
act_generic_hrs,-0.004698768197088454
cube_visuospatial_executive_value,-0.005070548712206043
total_steps,-0.005518477043672987
QTc,-0.005522956326987671
Obesity,-0.005881298992161251
QT,-0.005917133258678602
Triglycerides (mg/dL)_value (mg/dL),-0.005935050391937282
High blood cholesterol,-0.006338185890257556
Urine Albumin (mg/dL)_value (mg/DL),-0.0063605823068308975
"Carbon Dioxide, Total (mEq/L)_value (mEq/L)",-0.006365061590145564
Urinary problems,-0.006369540873460226
moca_total_score_value,-0.007216125419932803
Calcium (mg/dL)_value (mg/dL),-0.007229563269876818
Arthritis,-0.00759686450167973
Albumin (g/dL)_value (g/dL),-0.00808510638297873
Other heart issues (pacemaker),-0.008483762597984303
Rate,-0.009312430011198197
moca_combined_mis_score_value,-0.009737961926091807
subtraction_value,-0.010185890257558766
ABNORMAL,-0.01226875699888018
moca_abstraction_value,-0.012318029115341536
OTHERWISE NORMAL,-0.015614781634938426
