tag,iters,data_size,seed,cwc,overall_real_num,overall_hold_num,overall_real_cat,overall_hold_cat,overall_real,overall_hold,r2r_auc,r2r_acc,s2h_auc,s2h_acc,s2r_auc,s2r_acc,r2s_auc,r2s_acc,rvs_auc,rvs_acc,real_mem_auc,real_mem_auc_bal,synth_mem_auc,synth_mem_auc_bal,elapsed_time
cwc_trial25_seed9,30000,0.9,9,685.5124734363507,0.05059877190609753,0.0691388464988996,0.006788729603959609,0.04907409826794409,0.02869375075502857,0.05910647238342184,0.8743583233447083,0.7934205580353566,0.87920653907496,0.8198161389172626,0.8724641584303017,0.8097757235205961,0.8141447093619183,0.7478,0.9915622624404348,0.9570195692517031,1.0,0.867117117117117,0.4550226380790759,0.44445966236506773,19.583368321259815
cwc_trial25_seed7,30000,0.9,7,720.7514500998631,0.0501591393512246,0.05667364119183349,0.011499851577398554,0.03825870319260751,0.03082949546431158,0.047466172192220504,0.8756561111940215,0.8059880649986251,0.8117688529957438,0.7759951159951161,0.854097496984001,0.7880253983737535,0.8182152533333333,0.7448,0.9803033081221129,0.9332141501210358,1.0,0.902439024390244,0.6244580217127762,0.626685709509786,19.600986937681835
cwc_trial25_seed4,30000,0.9,4,709.0645024309915,0.0575294648362795,0.05387370049837991,0.0066341465065506665,0.02625403471942695,0.03208180567141508,0.04006386760890343,0.8627252124199274,0.7981288807517424,0.8574097794890452,0.7783437826541275,0.8528552850698796,0.7885403034929762,0.822651012509503,0.7546,0.9900052713560352,0.9448976889269562,1.0,0.9041095890410958,0.5189516097589233,0.519700902816872,19.223388727506002
cwc_trial25_seed3,30000,0.9,3,697.5781423826966,0.054502717365467725,0.05575812582376238,0.007329439435303532,0.04772820198219847,0.030916078400385627,0.05174316390298043,0.8654651173253688,0.8072943242211711,0.8537687891368986,0.7540229885057471,0.8633492847973352,0.7926438307456032,0.8172166983992666,0.7538,0.9818306721271327,0.9332153650365538,1.0,0.8919540229885059,0.48301641475702906,0.4930532434931959,19.858127983411155
cwc_trial25_seed2,30000,0.9,2,665.1344195898812,0.05454757471478838,0.05041450416456797,0.012533617416723595,0.03344668423420185,0.03354059606575599,0.04193059419938491,0.8765925089588122,0.8050751528958248,0.8299545364994707,0.7359014557670772,0.8666583234393516,0.7985836975728,0.833988845988846,0.7624000000000001,0.9732934622081476,0.916795842559098,1.0,0.9069767441860463,0.5389026630986666,0.5281210750506193,19.583094537258148
cwc_trial25_seed8,30000,0.9,8,644.3957188415126,0.04551661586486829,0.06302905574112515,0.006938114453610866,0.04927522978875095,0.02622736515923958,0.056152142764938046,0.8726480628756587,0.8107397705102011,0.8749672911091289,0.819966337050284,0.8699413536076366,0.8023494326486554,0.8450862439837306,0.7626,0.9740035832883116,0.9220852809947729,0.9999999999999999,0.8997955010224947,0.5544033964612787,0.55782219043915,19.54669443368912
cwc_trial25_seed5,30000,0.9,5,699.0117673210063,0.05608835760278179,0.05662184330023308,0.007739348434525711,0.04584940593083336,0.03191385301865375,0.051235624615533215,0.8664849072599177,0.8040733142331888,0.8525365556944504,0.7860248447204968,0.8589130676330903,0.7871240220610232,0.8526230265871497,0.7752000000000001,0.9877899358943708,0.9415925112607482,1.0,0.9082969432314411,0.5465075137218964,0.5495604584199386,19.2306089758873
cwc_trial25_seed6,30000,0.9,6,694.4464848338956,0.05407401433882749,0.05888804981740363,0.005409222989289785,0.04220160127344809,0.02974161866405864,0.05054482554542586,0.8648276468656799,0.7991112337655778,0.8214971410629298,0.7561634018155758,0.8711109983715251,0.7963127645160506,0.836694554358974,0.7686,0.9686507970975444,0.9048929507564367,1.0,0.8845315904139434,0.5103472482666436,0.5217793726059777,19.09429901043574
