,heart_rate_mean,blood_glucose_mean,resp_rate_mean,stress_mean,blood_glucose_std,total_steps,resting_heart_rate,total_kcal,sleep_light_hrs,sleep_deep_hrs,sleep_rem_hrs,sleep_awake_hrs,act_generic_hrs,act_running_hrs,act_walking_hrs,act_sedentary_hrs,A/G Ratio_value,ALT (IU/L)_value (IU/L),AST (IU/L)_value (IU/L),Albumin (g/dL)_value (g/dL),Alkaline Phosphatase (IU/L)_value (IU/L),BUN (mg/dL)_value (mg/dL),BUN/Creatinine ratio_value,Bilirubin Total (mg/dL)_value (mg/dL),C-Peptide (ng/mL)_value (ng/mL),CRP - HS (mg/L)_value (mg/L),Calcium (mg/dL)_value (mg/dL),"Carbon Dioxide, Total (mEq/L)_value (mEq/L)",Chloride (mEq/L)_value (mEq/L),Creatinine (mg/dL)_value (md/dL),"Globulin, Total (g/dL)_value (g/dL)",Glucose (mg/dL)_value (mg/dL),HDL Cholesterol (mg/dL)_value (mg/dL),INSULIN (ng/mL)_value (ng/mL),LDL Cholesterol Calculation (mg/dL)_value (mg/dL),Potassium (mEq/L)_value (mEq/L),"Protein, Total (g/dL)_value (g/dL)",Sodium (mEq/L)_value (mEq/L),Total Cholesterol (mg/dL)_value (mg/dL),Triglycerides (mg/dL)_value (mg/dL),Urine Albumin (mg/dL)_value (mg/DL),Urine Creatinine (mg/dL)_value (mg/DL),clock_visuospatial_executive_time_value,delayed_recall_with_no_clue_time_value,digitspan_time_value,memory_trial1_time_value,memory_trial2_time_value,moca_abstraction_time_value,moca_orientation_time_value,moca_total_score_value,naming_time_value,repetition_time_value,subtraction_time_value,cube_visuospatial_executive_time_value,lettera_time_value,trails_visuospatial_executive_time_value,moca_combined_mis_score_value,memory_trial1_value,memory_trial2_value,moca_abstraction_value,moca_orientation_value,naming_value,repetition_value,subtraction_value,Rate,PR,QRSD,QT,QTc,P,QRS,T,Age-related macular degeneration,Arthritis,Cancer,Cataracts (1+ eyes),Chronic pullmonary problems,Circulation problems,Diabetic retinopathy (1+),Digestive problems,Marijuana user,Dry eye (1+),Glaucoma (1+),Hearing impairment,Heart attack,High blood cholesterol,High blood pressure,Kidney problems,Low blood pressure,Mild cognitive impairmen,Multiple sclerosis,Obesity,Osteoporosis,Other heart issues (pacemaker),Other neurological conditions,Parkinson's disease,Retinal vascular occlusion,Stroke,Type 2 Diabetes,Urinary problems,ABNORMAL,BORDERLINE,NORMAL,OTHERWISE NORMAL,cube_visuospatial_executive_value,fluency_language_value,lettera_value,trails_visuospatial_executive_value
Calcium (mg/dL)_value (mg/dL),0.007305759099046184,0.010905884407351248,-0.03096347471822425,0.016056568666689284,-0.057542870892816,0.031311705243655175,0.0035847012279875295,0.03030148498556262,0.014454347869819946,-0.0010423723651241741,0.045997789534506756,-0.013656016750639245,0.015150069693131044,0.0018014976849929044,0.0052709142019198695,-0.012966985441655449,0.07080833223268605,-0.009382198008795004,0.027886485361638957,0.5415734976980691,0.025526398415262146,-0.06931937432905093,0.027029809086604108,0.09792922387202284,-0.0511864919262396,-0.03320079488448074,1.0,0.2531467935250354,-0.26803988441375026,-0.10586612293957978,0.13216185923421256,-0.04623030923979219,0.12226845936698927,-0.04998620680937381,0.11995989140988333,0.12526057687810863,0.42953520045552335,0.10440344453830135,0.16810671985485764,0.07628361060333612,-0.045597673078532616,-0.048408684140481203,0.007905015964730628,-0.0712730048102479,0.010944504394850747,-0.03409903554191483,-0.022490287059828303,-0.01687488526037689,0.017954647410113413,0.1054221074354158,0.027198463717058443,-0.048381482788461896,-0.010594071510922115,-0.004932959399097126,-0.011781978581928056,0.029982960826310957,0.06700854548915083,0.04222753095061074,0.022846449572383166,0.02954241510508559,-0.01947770918266001,0.024590032859503452,0.04560332888956054,0.0736824697725308,0.0014697833836957981,0.0186658152728301,-0.08192938089225484,-0.09376544593960259,-0.11615537282390986,-0.045697660468435174,-0.060130232119136665,-0.022952798308920976,-0.08103512561633605,0.0013587819965921448,-0.041417048927599204,-0.01944714143390928,-0.1079863596544389,-0.05617315774358128,-0.06076897861188808,-0.019338881410241992,0.025775205643189244,0.0978676499082248,0.011695428397153653,-0.06898494216472374,-0.013253548841874602,0.04139624041112873,0.008718058895279886,-0.10750566643659867,0.006381539025763186,-0.024744941922325247,-0.012788936268413624,-0.0011825490734613002,-0.02303767521673982,-0.014190781753406994,0.05152594254434137,-0.011550450135655947,-0.003693561569687379,-0.0561411375659572,-0.014705029993008632,-0.08495254223640779,0.009171450358672518,0.019447874126025885,0.036823859369210225,-0.06725998609290415,0.036284041425246716,0.09587678288524479,-0.02215719870473711,0.04711294580741513
"Carbon Dioxide, Total (mEq/L)_value (mEq/L)",-0.06772746739754859,-0.06506339616048719,-0.06330884026960919,-0.04094368236453672,-0.10206273007968701,-0.004680753660425751,-0.06950347864416186,-0.015790742641736626,0.02563269652948531,-0.010269981352309554,0.021414865597161437,-0.04249196109727873,-0.036206194129993166,0.07156264346364702,0.026445166496712517,-0.004181978712546528,0.12092557593999637,-0.023966785954038134,0.017369518552922656,0.15398336853922462,-0.011408489955915481,-0.2318707143558554,-0.010202146835985087,0.12875342659944672,-0.143687676993732,-0.011725348676131023,0.2531467935250354,1.0,-0.4461898492482052,-0.22085573400038366,-0.055122399748589804,-0.15155525194034083,0.18832611825307113,-0.12723860689442948,0.10439670484441109,-0.10319595740493877,0.03967530742981653,0.19828091475659435,0.10661679511349095,-0.15941256195549358,-0.2067096491367169,0.01776486590326505,-0.012935184117736502,-0.06146043951178224,0.038949093080689876,0.007353478433189601,0.0695745697240657,0.0013642498325121546,0.029120212979538557,0.06145328008732136,0.038656694415110285,-0.010482589296073232,-0.09118266173873268,0.0408781231938476,0.015966855535145996,-0.011870280354501802,0.0686517687096148,-0.024671898238116694,0.04605847825196243,-0.03751971647104649,-0.03577650918467628,-0.0352002518732764,0.03955881116382424,0.01250927288425331,-0.08544725700853101,-0.00973464983952241,0.016115717817025792,0.10624956934909444,0.04500547539277675,0.0638202341998708,0.07688451861160263,0.081160387280882,0.007547898369279368,0.029814462477255003,-0.063037479440842,-0.036695658060964705,0.04812747799385049,-0.08374702276328372,-0.10006997071595165,0.044360914125961694,-0.029869811185913062,0.03608941077185715,0.05333601494981437,-0.017412787258305203,-0.06695761450027451,-0.03744836502232221,-0.06577873989116456,-0.16401868271177358,-0.006061122907716129,0.032266608173240015,-0.07324564576039985,-0.105585962501327,0.017224746858041328,-0.0208729506604366,0.016655269493155957,-0.06616493802697207,-0.021909405076603734,-0.02612984683226336,-0.1774709210667249,-0.05390008452473348,0.0024687880303474853,0.01603922931845309,0.00849832604589263,-0.025354274040793677,0.0503788259723825,0.026597649738402476,-0.031879441146451186,0.023982843038897743
Chloride (mEq/L)_value (mEq/L),-0.09985382965416927,-0.16443757499041353,-0.020479555943365285,-0.09771885819079965,-0.07368923690650342,-0.034362299718485936,-0.10365701931492889,-0.05474114779993732,0.0193960256235575,-0.05237977169366396,0.04024388625517087,0.04384457995589847,-0.09005164173286546,0.00919331341694277,0.023454517456190788,0.031859930015984514,0.06624600981880249,0.013601045196212925,-0.03295446468051938,-0.21267468121710606,-0.05087985581463155,0.0800982233492662,0.033470813428276534,-0.06446070585609558,0.11142803445555653,-0.13757384045461898,-0.26803988441375026,-0.4461898492482052,1.0,-0.011621404228636821,-0.2018257187028607,-0.10101431167058514,-0.09371977131992933,0.04528485149948449,0.005110655159230264,0.13352798474287372,-0.30203109875046313,0.5616964133775004,-0.0270498868611549,0.013901515520025581,0.11267212541953739,0.06364436372362968,-0.009575688999633677,0.029337505811248273,0.012951926177206924,0.01040157481035,0.04150918507037837,0.0067400475247051325,-0.018223548142741127,-0.05336027534453775,-0.004196932362608854,0.07044367278611609,0.004884477371309834,-0.06310793887169373,0.028536619037976597,-0.01800590915713294,-0.06084847612911681,-0.02852335186265634,-0.051529993837346,0.01706218299430744,-0.026227774932508406,-0.011091621449054926,-0.05887625549412593,-0.03547066352017942,-0.09860781753873404,0.027351836209369016,-0.05561125399299554,0.01474657062671197,-0.12221636799418834,0.04418267336529108,0.017684906616492174,0.03541476114862578,0.02713465488365591,-0.030799771343385466,0.01971084184903739,-0.00990070459409871,-0.0624350440584965,0.06728516819296829,-0.033461629090286986,-0.03258604322821123,0.10023865312968333,-0.06148862680446893,0.007020095878453057,-0.004278467608980431,0.01107008786798358,-0.030356283152330802,-0.11183090935306186,0.08618516399724414,0.00154317728617525,-0.08351952732947283,0.015135887598627981,-0.08294264421742423,0.008130461483290309,0.03596261084382724,-0.010031218092973918,0.026886794922332962,0.029997368082698986,-0.02670894525402215,-0.12290008661832905,0.06979114534350883,-0.011237030763058547,0.008339097916622644,-0.013375373353884244,0.021167348651568177,-0.015144937545161826,0.054183451563322424,0.034581133831756136,0.0346423308761861
Creatinine (mg/dL)_value (md/dL),-0.0026281181641255548,0.17860629931211588,0.09961210572170788,0.011177690799029399,0.2277764298217342,-0.10225917656163615,0.022255963043528615,-0.08011945194806366,0.0071466961441716695,0.035805988190769154,-0.10440682195298275,0.1184451456394417,-0.023905827122795285,-0.04990251990658393,-0.11285461788955085,0.10672535869344348,-0.1472906227692493,0.0387723285979467,0.02960580602514295,-0.1883172143198819,0.07118094123154717,0.6596843445556754,-0.2288651411907448,-0.044716126893402985,0.1235658039530788,0.06356379763889707,-0.10586612293957978,-0.22085573400038366,-0.011621404228636821,1.0,0.115829220228777,0.09443635517792749,-0.19138003193629427,-0.01642751578471866,-0.21417986190734362,0.1645119702500264,-0.005457436497545607,-0.0833818997296789,-0.23825788671351156,0.03530998111479453,0.2629279480102878,0.045246667350718806,-0.03653311616588659,0.17748125344132357,-0.004861277337367263,0.0005916838382613845,0.008241966052742541,-0.023173168771103675,0.07060568144896054,-0.171825367902518,-0.049592245792342345,-0.014352989941307152,0.019552641590966965,0.06885584089840469,-0.025168561180829437,0.03368003276234843,-0.1562509242489386,-0.06836022842288172,-0.05715126771269262,-0.009235283278313983,-0.005986915664243283,-0.07762752220583329,-0.05610250041381876,-0.046370270766470024,0.07688743957202533,0.052287380744234405,0.15410056122659765,-0.001383496954775536,0.089397949324038,-0.04611860969698925,-0.10627380821554143,-0.043044531404710755,0.16233109068312168,0.03196053604950439,0.07238920852565221,0.16477194138545903,0.05156403873375888,0.16544860797694372,0.17314723087682168,0.0687877315249335,-0.011721691437142596,-0.046851430663207315,0.011521999808008327,0.15597097052736264,0.1689653760429463,0.09656727538197586,0.2466887133528313,0.488475017905919,0.0663609338852346,0.07267981207471193,0.01166104353316765,0.044257147674853795,-0.013441834056760488,0.1286511985215526,0.005092546664202477,0.05294930430923803,0.18078891292781094,0.21029956322613713,0.2559518366323683,0.11601382787697322,0.09908583829344589,0.01218834819043549,-0.05229385732689494,-0.06875274559552812,-0.12677882286697809,-0.004748539580803668,-0.0018076479532630073,-0.09705954785024723
"Globulin, Total (g/dL)_value (g/dL)",0.2063221699608577,0.14292766484715053,0.020795808888695207,0.18130949106642466,0.10664720882749706,0.08638703570904305,0.2187562806285995,0.09504331593222937,-0.020335945045469563,0.025462352900277273,-0.10106994229448452,0.06443777225853674,0.1357218147935138,-0.0531256777038004,-0.06571002332549465,-0.02169679267197506,-0.9057193658370688,-0.10590463871039262,-0.044690423772198604,-0.12002179860099282,0.17344090411665886,-0.00814063940346078,-0.12562995903840948,-0.17671460641372524,-0.022405341328959716,0.28602052416976614,0.13216185923421256,-0.055122399748589804,-0.2018257187028607,0.115829220228777,1.0,0.12796542716236853,-0.04025777255103003,0.08118630787188268,0.06753549579088272,-0.04890932730488913,0.8203219760963586,-0.17003277197692954,0.032731852435651604,-0.025299841577440793,0.04477257105809643,0.08756528414941031,0.1586702097430488,0.06435471645868258,0.06325616415179183,-0.015557797013699772,0.006293747334294487,0.058254106429134665,0.013106563964366219,-0.12371463706886848,0.021299908109563,0.007987004858648391,0.19372123930401652,0.24326192927964163,0.0015907073994032676,0.11444340621652499,-0.0572966545899729,-0.05862657954182087,-0.05062409081847972,-0.12146278724027218,0.05090478534395178,-0.07083255457625351,-0.09590112623393059,-0.11798187017028305,0.181753029631994,-0.03444016400273706,-0.029668537139807463,-0.11937069705047332,0.08863950727687225,0.03754171150058678,-0.02050086991357278,-0.0963214111604683,-0.056476307507821316,-0.006246878270951225,-0.10724353750564608,-0.08722842488254341,0.07931817131072949,0.03090736698183735,0.050012369547809465,-0.016594471869001967,-0.08964546495604053,0.0060469818940453515,0.040257984094359475,-0.1548662389252114,0.008333324128411465,-0.000944019206885561,0.06189400378471685,0.03217457414868808,-0.051832891172068074,0.003351328617465268,-0.025423708794092555,0.15868805502274677,-0.07726134462252518,-0.08509291684390685,-0.02791430791281259,-0.0211310758377216,-0.003922600808502672,0.027079770355016738,0.11102390456612525,-0.05453943702942014,-0.04365582158028066,0.04684340173668143,0.01871218370679737,-0.007505137346573338,-0.18247494226579763,-0.043998305917444136,-0.0007930161216166083,-0.07591095329780147
Glucose (mg/dL)_value (mg/dL),0.1753801927373307,0.6351771717981068,0.05431030649968001,0.1708622320299761,0.4529629239062434,-0.007373517801493965,0.19377901822751328,0.01718776115662381,-0.027340798324900682,0.038682403207043574,-0.0870186217138676,0.07081727684073542,0.09539401544737992,-0.04393285494177081,-0.0798861757076492,0.012148148175769346,-0.13617077686265358,0.08895261931020801,-0.0041904496712934875,-0.07727054440486492,0.08795923389709558,0.09190318687701883,-0.00808087577566955,-0.05518138754788565,0.2224964957724632,0.08381889603872046,-0.04623030923979219,-0.15155525194034083,-0.10101431167058514,0.09443635517792749,0.12796542716236853,1.0,-0.22304685129364255,0.2621353829545091,-0.13100226678098492,0.05522047416928168,0.0693074971211934,-0.1996476782832605,-0.13457382117483888,0.16043496954585704,-0.001142687283768868,0.011497256390157806,0.01120754029853333,0.12823961495267863,0.04344281944607513,0.031429044283914104,0.09599485882799426,0.03526111634486582,0.09722939307733977,-0.1518099749656964,0.006667391736525205,0.07879137756113536,-0.005772635553906434,-0.013716486951115056,0.021071200941508383,0.007097904346456043,-0.10641404028768998,-0.041754618277461415,-0.11597337636397642,-0.025638325152225912,0.012190463897528724,-0.07536973212977308,-0.07310351201662707,0.0011060528834148007,0.27770887746616296,0.022778523088048588,-0.015606947747780922,-0.21474280385858355,0.08560422188284918,-0.02448377095208051,-0.038791470423903476,-0.0917973713619126,0.06624434461579247,0.033603718455509635,0.012810132421722662,0.17213739915536752,-0.04456323730208995,0.01623764247137561,0.26360473949957625,-0.039691825117393754,-0.012088601613950384,0.0200208516181668,0.08897635416900497,0.020727772047936282,0.0416612424478401,0.06599942206721211,0.10078129146201581,0.052769374908139106,-0.01089818600186586,0.024289680696650218,0.15964098653596023,0.09049775705654979,-0.030290448426080637,0.05051932925424657,-0.020834555004467983,0.044321856881669106,0.0033604515111436617,0.04164954306661979,0.41090709432534445,0.07440003270823996,0.013007732287870772,0.07193482984274176,-0.06099882922641357,-0.006655918755931612,-0.0691099820309577,-0.033966107083225915,-0.06032004949864747,-0.10269386471295916
HDL Cholesterol (mg/dL)_value (mg/dL),-0.08809770450841618,-0.22863085649324394,-0.16520699165425137,-0.05439090999913089,-0.16603712818815156,0.03912912419430321,-0.10626014390772094,-0.006542757174868985,0.05506838542206266,-0.010235482202114708,0.07442633575277159,-0.04891449197736414,-0.08736953444363146,0.032640498523506464,0.11246491670837368,-0.042330408726981406,0.07724464684021308,-0.1226127245252646,0.017804972976621564,0.11463513891320734,-0.0684136839823641,-0.06638600548660842,0.18829089240418456,-0.022685834689259558,-0.31061849749240605,-0.08515769136306842,0.12226845936698927,0.18832611825307113,-0.09371977131992933,-0.19138003193629427,-0.04025777255103003,-0.22304685129364255,1.0,-0.273961226834577,0.2478933294692861,0.018024946705699013,0.03022965052360137,0.07462274896759956,0.46194623028491466,-0.31416150959489125,-0.08015875999454412,-0.1716776883642672,-0.04216701988938671,-0.11513522299640602,0.0025729978948313284,-0.016432989733097505,-0.0002918400138224859,-0.009734873681133634,-0.034383275843153184,0.11371309958499257,0.08222797317673301,-0.02242121460277115,0.005739854373013779,-0.0013397805246147744,0.06894028296870831,-0.0282132879083893,0.09701822572038304,0.03068333502553314,0.0644267327429156,0.016042061926232268,0.013103838444624934,0.010526956297335691,-0.003483523042375117,0.025752393809485175,-0.1348693055871106,-0.08723975023754359,-0.09914931308651326,0.1249097320879786,-0.004668111314633163,0.02280896054083125,0.07812054089158539,0.10518587709569581,-0.04125408984143573,0.017208766831612567,0.002193446368326192,0.004840567785546696,0.03280542312357865,-0.02606551937331625,-0.12608094717871418,0.027106393622441383,0.014932988483675674,0.11653066554822014,0.011660945688736274,-0.005471945377547634,-0.1538684973607699,-0.1768536283114183,-0.1669693032572025,-0.09998221014436223,0.09039759435834571,0.05376158033290125,-0.037456005376979906,-0.22590277257480434,0.2216097372678281,-0.10805923673929614,0.01936301670968996,-0.0652499186814462,-0.041129280903105164,-0.08086085954834589,-0.31137892165383046,-0.03976496588089629,-0.027762044171744854,-0.025960142279621908,0.022503974840604814,0.028983027811540014,0.09317327261938825,0.062008294609651245,0.04912812256794019,0.032812704331125694
INSULIN (ng/mL)_value (ng/mL),0.1444584123195121,0.141861485081235,0.11078276982015128,0.13598049302393264,0.12700059995899224,0.012900650907503275,0.16237023207964152,0.03940358215849793,-0.06870672967191041,0.05057660970801696,-0.03433040769925371,0.028881672813681543,0.07920067098397893,-0.05935343374262257,-0.07217708244318173,0.015898882816583082,-0.12670605951470748,0.12420948564926997,0.04362297023711723,-0.1313700542856431,0.006961800693010959,-0.009838984694304106,-0.007703125141958376,-0.09614481205548711,0.7473095201061345,0.09670365850574866,-0.04998620680937381,-0.12723860689442948,0.04528485149948449,-0.01642751578471866,0.08118630787188268,0.2621353829545091,-0.273961226834577,1.0,-0.10036199681371363,-0.10411850783974795,-0.0034656731771636087,-0.06414676117855549,-0.0780425302551873,0.3318658247065389,0.18462322445338916,0.10910596687820123,0.05949422572651939,0.06394118454910368,-0.02843818386582841,-0.02585033763099014,-0.030822130221263094,-0.029100071064523933,-0.021301107698324676,-0.07253911428510458,0.015570805199878421,-0.008557309401581031,0.025131038734914058,0.023861152828311992,-0.024434421829456935,-0.04601240546418567,-0.038798387559941215,-0.046141481282566975,-0.04304585123907688,-0.03543430829753781,0.059341492282445014,-0.07698167679302567,0.002688782373668152,-0.03155074805415296,0.19248417477825636,-0.046685337067419404,-0.03072271537396377,-0.1762406298316524,0.032365037131294905,-0.03425246634823121,-0.026276918748615125,-0.07061337292025785,-0.013212628999951914,0.03373849868695631,0.03726075410674299,0.02143818793599942,0.013701354947336436,0.0755201438190854,-0.02471167857779199,-0.02135933875332922,-0.013891811759799203,-0.018506375662573425,0.05580322608091422,0.015804502150183242,0.009709127195083177,0.05044766014457591,0.09678593523092395,0.07189792582961382,-0.02756178816653239,0.07639474100674405,0.06708497892532196,0.2040920376066761,-0.07501996025475297,-0.019956911147621173,-0.03811098688928275,0.1775087570003986,-0.004147510831231068,0.0258190125403709,0.11796471253226416,0.016209803754067456,-0.04088808161660065,-0.031082165273111886,0.03433069316513227,0.03554606627736388,-0.03847988647581098,-0.012701754507590103,0.014756457607961796,-0.05824296708024814
LDL Cholesterol Calculation (mg/dL)_value (mg/dL),-0.04367667627993686,-0.1803877909220638,-0.15605177530441955,-0.036893718356312104,-0.23658337312073963,0.05120399723689149,-0.058508722421913996,0.0066872617160735155,0.009427393807324621,-0.018700201123947362,0.08775155067699908,-0.09354213481934912,-0.06850154433032359,0.03813661554655043,0.08699493001072481,-0.03286841017012818,-0.02545099094298961,-0.16464578282543973,-0.14868292035284136,0.1292630600000738,-0.012983047714532363,-0.23988338721025546,-0.02068807602011495,-0.11509761335482835,-0.17891965678048966,0.02895560089949711,0.11995989140988333,0.10439670484441109,0.005110655159230264,-0.21417986190734362,0.06753549579088272,-0.13100226678098492,0.2478933294692861,-0.10036199681371363,1.0,-0.02123586544285986,0.1345343689027759,0.03318152775683317,0.9207326456324006,-0.03709303962218978,-0.09107409811093968,-0.010468727754984895,0.0664599996351115,-0.17142989466189368,0.03541764806781912,0.007450570510720754,-0.006618356782559638,-0.041964363489869615,-0.04424950326345736,0.17772872842048953,0.06341859236467812,0.037328991410346554,0.06295734476317466,0.030585944333917654,0.0825359219296123,0.027232838403565905,0.13857199298878015,0.05243933321863016,0.10497676709295295,0.12591945113067324,0.09760777334853576,0.04162036601557173,0.008442395251954784,0.022667918443940328,-0.12534064941149622,-0.1042040568622677,-0.08082808452415056,0.0692991505929903,-0.06506822307887339,0.033208130987530865,0.10268478912746293,0.04461305328225879,-0.05909517278915546,-0.09657492153481309,-0.13486998059467092,-0.13122891118102772,-0.04381466322775596,-0.06904901740774422,-0.14985002288371857,0.02467067507139142,0.014312454826418977,0.08529822481257673,-0.01452193446325552,-0.13146206321859977,-0.16753098142990985,-0.033221456447950624,-0.2606865453634746,-0.1607431812133267,-0.009746113709365355,0.029146214219048467,-0.05640447340959796,-0.07743587886339179,0.001984914918253288,-0.17081650094560114,0.042112720548939025,-0.0924256038779444,-0.02528141963405038,-0.13073945478267965,-0.3766703554586604,-0.041946607128283624,-0.08185210614740332,-0.020670613298972424,0.11179791273633856,-0.01023306896354736,0.07480687342923481,0.09286340251520327,0.10170327380304812,0.06520810272123496
Potassium (mEq/L)_value (mEq/L),-0.05412157554188252,0.03540835261891876,0.01360761072042702,-0.05982330741347412,0.04002010967817717,-0.0439935821697338,-0.048902036219779295,-0.05347907674211916,0.03194961063730725,0.006958106842724516,0.000996383654424007,0.050738295869259376,-0.04645681548399259,0.018215853956517283,-0.03428192334545865,0.05305413801556559,0.02460657464897388,0.03927046794529436,0.005066034426605097,-0.049063458314416664,0.11429218465510566,0.2632402530227813,0.11961718301817342,0.00401986562775919,-0.06551061581387345,-0.05689274197506714,0.12526057687810863,-0.10319595740493877,0.13352798474287372,0.1645119702500264,-0.04890932730488913,0.05522047416928168,0.018024946705699013,-0.10411850783974795,-0.02123586544285986,1.0,-0.07176681131739984,-0.03425023748746877,-0.001315896409120383,0.029795655231899063,0.08665666346957011,-0.0587069535918345,-0.018594118405361373,0.027436632296628367,0.007851756515321441,-0.059687913878075524,0.03510209459263068,0.05040850630828675,0.09563110962866489,-0.013557296627057014,0.025359550029924776,0.02032946503929433,-0.048811179510227565,0.014739200066643317,0.048767082297390074,0.03628029377830386,0.0007643715543810033,-0.031539563941629656,-0.018585238075632154,0.08591883590709232,-0.003853921621079721,0.02252054190216602,-0.013386494590881067,0.008637475886010241,-0.09641508947969232,0.020875269734908546,-0.04338851796843757,-0.0027344384602839707,-0.14721940213335616,-0.058713739566001684,-0.09735236394217615,-0.028449123552670482,-0.05668913969113721,0.0831017729993442,0.0550374065311585,0.08761711014234203,-0.049179314353368385,0.007267333413430407,0.08760469981639445,0.04824284128410763,0.08547089627431274,-0.025049402087866345,0.02737548304782069,0.14544683023718222,0.015721452698837016,-0.04570050143416263,-0.10054665950389233,0.12077433536084202,0.09241095376061421,-0.009175090609029673,0.02197584733610297,-0.06129831139139459,-0.04959400272435255,0.06541177486343032,0.06535215151526487,0.01643206973518857,0.05093681341363285,-0.01547439156296215,0.0012583938992979998,0.05528397147160779,0.028374345109878463,-0.014425309492887861,0.04823871606193318,-0.07481218158003111,0.04515869820197265,-0.026638695168664173,-0.027588950931611095,-0.01900786028339185
"Protein, Total (g/dL)_value (g/dL)",0.1288212113001203,0.08800706835143293,-0.047937179056623286,0.10413337732991121,0.01806617376439408,0.09717591567614255,0.125562793229043,0.09718870086622655,0.016421952441456195,0.008919453188504744,-0.02206670208895776,-0.023955949509335016,0.09198922681904745,-0.04334841319436279,0.004866753658128483,-0.05407757375432012,-0.5455521732765874,-0.04520478379538136,0.0186523290436952,0.4693113116532745,0.07736140802088544,-0.09746253023596385,-0.10108464253164857,-0.0087328705709384,-0.12675114185682337,0.12243071415301172,0.42953520045552335,0.03967530742981653,-0.30203109875046313,-0.005457436497545607,0.8203219760963586,0.0693074971211934,0.03022965052360137,-0.0034656731771636087,0.1345343689027759,-0.07176681131739984,1.0,-0.1219956365658629,0.1239418778124398,0.001304158759191075,-0.07131241515597572,-0.027611883478199612,0.13356121799639062,0.00027514139891593453,0.07373851924448431,0.020271857885199984,0.03884659937324874,0.029997505654410287,-0.008665759764749498,-0.015423264254677717,-0.0042145989767821065,-0.006393332248707306,0.14267097365460818,0.12673855669568468,0.045966360556871685,0.09345184127388952,0.0017036695142162597,-0.028565547538770393,-0.04214514028686279,-0.05161800777321212,0.05992311859297625,-0.025498417325996173,-0.09506971243303616,-0.033827052829853786,0.1209471477494519,-0.014425936086925632,-0.043049200856852016,-0.12489435466443055,0.001512760352596745,0.011032551297508082,-0.0002939397709664919,-0.06722621707039048,-0.09158994234377504,-0.06924652309438568,-0.08215015198395813,-0.1428820992795986,-0.02643234225555557,-0.04053920583753594,-0.01916099936407507,-0.05871628377372746,-0.044058144564628546,0.015371062237587564,0.013528784527742999,-0.16071181382482674,-0.04175167302870736,-0.01646201517324505,0.0238511970036366,-0.07539999717888286,-0.03289568290678671,-0.026287376951299946,-0.005197743487937265,0.0313299587829729,-0.12607540791314778,-0.12132266386713748,-0.009632300200815735,-0.05021672888620053,0.005643956725872803,-0.01659346902660323,0.018174240843357174,-0.10094254791422098,-0.028620903560389096,0.02289079667581007,0.04401112595890237,-0.033560775874649375,-0.05742120016443579,0.007992767981104482,0.014093164608924444,-0.03370015598213262
Sodium (mEq/L)_value (mEq/L),-0.09140986521290204,-0.15939204722318792,-0.03018443241100367,-0.047839641910195636,-0.06301279484593558,-0.051446653460895844,-0.08774645584361437,-0.05541117316146343,0.01403089844994002,-0.03987224386672557,0.016333662902469636,0.023825358845871284,-0.07714303891503498,0.014824155114027916,-0.008944686472026769,0.05029310776644454,0.1530622288685626,-0.009364906746110742,0.01651373752720094,0.05076175988175413,0.0032923657374851196,-0.03960733534643481,-0.011879763173423874,0.010655560282248414,0.04623804994015885,-0.07587990774200719,0.10440344453830135,0.19828091475659435,0.5616964133775004,-0.0833818997296789,-0.17003277197692954,-0.1996476782832605,0.07462274896759956,-0.06414676117855549,0.03318152775683317,-0.03425023748746877,-0.1219956365658629,1.0,0.031645367600347356,-0.07570379274676502,-0.06919381092768902,0.07607381548653111,-0.01800358010067842,0.0253767216632298,-0.00024065461582625588,0.07234202150550206,0.04366334473250301,0.02569539397289617,0.010788563067475738,0.020728289044912418,0.012552013342290284,0.015543937483554874,-0.010976716943201707,-0.010381219129259931,-0.03386325149817228,0.03575804581175123,-0.016307167097482443,-0.05693187519724187,-0.040811648774016315,-0.032917658227289634,-0.08380490089232398,-0.0452477917402632,0.011265158926772196,0.01305907678452837,-0.07673540860778708,0.05369364795364489,0.005240339776528424,0.051434771800176964,-0.019489781853918458,0.05671828997202652,-0.036085039818567685,0.0021690188731540204,0.07569288279313924,0.004128524922623415,0.051999772827674276,-0.025918081671737085,-0.03552886962743567,0.0214118529964124,-0.08202531276360266,-0.02202499241979212,0.028617822596146543,-0.0050738558002449575,0.08239434630911827,0.010275366622655989,0.022854309603106877,0.001453813951114523,-0.04874867411015654,0.011396976379797804,0.023248785520858517,-0.04853416849693959,0.0004627606839548421,-0.08352052773138213,0.05168820117627816,0.02416414184044896,0.022237551247083612,-0.01815492496652074,0.04974828471660577,-0.02414128206403193,-0.16210888113463462,0.015977924997500233,0.03710631346709616,0.0012936967286313438,-0.008293740507582751,-0.03553389709432986,0.011550087143896161,0.14091628639116233,0.011690367833560778,0.060161681301890486
