Logging
iteration 0 | D LOSS = 1.3815 | G LOSS = -0.2293 | AVG R =0.5006 |  
iteration 50 | D LOSS = 1.1946 | G LOSS = -1.2429 | AVG R =0.3837 |  
iteration 100 | D LOSS = 1.3332 | G LOSS = -5.5304 | AVG R =0.4752 |  
iteration 150 | D LOSS = 1.3812 | G LOSS = -1.6631 | AVG R =0.5005 |  
iteration 200 | D LOSS = 1.3808 | G LOSS = 1.2206 | AVG R =0.4964 |  
iteration 250 | D LOSS = 1.3783 | G LOSS = 0.5853 | AVG R =0.4961 |  
iteration 300 | D LOSS = 1.3764 | G LOSS = -0.4764 | AVG R =0.4945 |  
iteration 350 | D LOSS = 1.3736 | G LOSS = 0.5465 | AVG R =0.4943 |  
iteration 400 | D LOSS = 1.3693 | G LOSS = 1.2200 | AVG R =0.4920 |  
iteration 450 | D LOSS = 1.3663 | G LOSS = 0.9745 | AVG R =0.4901 |  
iteration 500 | D LOSS = 1.3630 | G LOSS = -0.6546 | AVG R =0.4898 |  
iteration 550 | D LOSS = 1.3611 | G LOSS = 0.8539 | AVG R =0.4877 |  
iteration 600 | D LOSS = 1.3597 | G LOSS = -0.9021 | AVG R =0.4864 |  
iteration 650 | D LOSS = 1.3574 | G LOSS = 1.0893 | AVG R =0.4854 |  
iteration 700 | D LOSS = 1.3550 | G LOSS = 1.6378 | AVG R =0.4845 |  
iteration 750 | D LOSS = 1.3528 | G LOSS = 1.1146 | AVG R =0.4825 |  
iteration 800 | D LOSS = 1.3518 | G LOSS = 0.6849 | AVG R =0.4818 |  
iteration 850 | D LOSS = 1.3498 | G LOSS = 1.3059 | AVG R =0.4815 |  
iteration 900 | D LOSS = 1.3474 | G LOSS = 0.3195 | AVG R =0.4808 |  
iteration 950 | D LOSS = 1.3483 | G LOSS = 0.0142 | AVG R =0.4806 |  
iteration 1000 | D LOSS = 1.3454 | G LOSS = -0.6120 | AVG R =0.4795 |  
iteration 1050 | D LOSS = 1.3461 | G LOSS = 3.1406 | AVG R =0.4787 |  
iteration 1100 | D LOSS = 1.3472 | G LOSS = 1.1166 | AVG R =0.4802 |  
iteration 1150 | D LOSS = 1.3458 | G LOSS = -0.2770 | AVG R =0.4796 |  
