Logging
iteration 0 | D LOSS = 1.4076 | G LOSS = 0.0969 | AVG R =0.5256 |  
iteration 50 | D LOSS = 1.3488 | G LOSS = -1.6617 | AVG R =0.4856 |  
iteration 100 | D LOSS = 1.3437 | G LOSS = -5.9364 | AVG R =0.4753 |  
iteration 150 | D LOSS = 1.3730 | G LOSS = -8.6952 | AVG R =0.4902 |  
iteration 200 | D LOSS = 1.4020 | G LOSS = -5.6266 | AVG R =0.5048 |  
iteration 250 | D LOSS = 1.3947 | G LOSS = 1.1413 | AVG R =0.5057 |  
iteration 300 | D LOSS = 1.3827 | G LOSS = 6.8315 | AVG R =0.5019 |  
iteration 350 | D LOSS = 1.3836 | G LOSS = 4.6432 | AVG R =0.4991 |  
iteration 400 | D LOSS = 1.3820 | G LOSS = 2.5670 | AVG R =0.4964 |  
iteration 450 | D LOSS = 1.3862 | G LOSS = 4.0099 | AVG R =0.4933 |  
iteration 500 | D LOSS = 1.3848 | G LOSS = -0.6404 | AVG R =0.4990 |  
iteration 550 | D LOSS = 1.3870 | G LOSS = -1.7381 | AVG R =0.5021 |  
iteration 600 | D LOSS = 1.3821 | G LOSS = 1.3526 | AVG R =0.5003 |  
iteration 650 | D LOSS = 1.3851 | G LOSS = 3.0559 | AVG R =0.4961 |  
iteration 700 | D LOSS = 1.3844 | G LOSS = 2.3476 | AVG R =0.4991 |  
iteration 750 | D LOSS = 1.3798 | G LOSS = 1.4587 | AVG R =0.4919 |  
iteration 800 | D LOSS = 1.3846 | G LOSS = -0.1849 | AVG R =0.4968 |  
iteration 850 | D LOSS = 1.3835 | G LOSS = 2.2797 | AVG R =0.4959 |  
iteration 900 | D LOSS = 1.3828 | G LOSS = 1.8363 | AVG R =0.4927 |  
iteration 950 | D LOSS = 1.3802 | G LOSS = -0.5178 | AVG R =0.4974 |  
iteration 1000 | D LOSS = 1.3832 | G LOSS = -1.6057 | AVG R =0.5048 |  
iteration 1050 | D LOSS = 1.3815 | G LOSS = -0.4670 | AVG R =0.5009 |  
iteration 1100 | D LOSS = 1.3812 | G LOSS = 2.6723 | AVG R =0.4978 |  
iteration 1150 | D LOSS = 1.3816 | G LOSS = 0.7074 | AVG R =0.4964 |  
iteration 1200 | D LOSS = 1.3798 | G LOSS = 1.9359 | AVG R =0.4957 |  
iteration 1250 | D LOSS = 1.3808 | G LOSS = 2.8333 | AVG R =0.4946 |  
iteration 1300 | D LOSS = 1.3829 | G LOSS = -2.4847 | AVG R =0.4987 |  
iteration 1350 | D LOSS = 1.3790 | G LOSS = 2.3918 | AVG R =0.4995 |  
iteration 1400 | D LOSS = 1.3809 | G LOSS = 3.4437 | AVG R =0.4947 |  
iteration 1450 | D LOSS = 1.3802 | G LOSS = -2.1580 | AVG R =0.4951 |  
iteration 1500 | D LOSS = 1.3800 | G LOSS = 0.1293 | AVG R =0.4994 |  
iteration 1550 | D LOSS = 1.3797 | G LOSS = -0.4045 | AVG R =0.4971 |  
iteration 1600 | D LOSS = 1.3789 | G LOSS = 1.2122 | AVG R =0.4936 |  
iteration 1650 | D LOSS = 1.3792 | G LOSS = 0.3335 | AVG R =0.4954 |  
iteration 1700 | D LOSS = 1.3788 | G LOSS = 1.1394 | AVG R =0.4997 |  
iteration 1750 | D LOSS = 1.3768 | G LOSS = 0.0955 | AVG R =0.4960 |  
iteration 1800 | D LOSS = 1.3781 | G LOSS = -1.6195 | AVG R =0.4962 |  
iteration 1850 | D LOSS = 1.3782 | G LOSS = 1.9539 | AVG R =0.4968 |  
iteration 1900 | D LOSS = 1.3766 | G LOSS = 0.2023 | AVG R =0.4938 |  
iteration 1950 | D LOSS = 1.3772 | G LOSS = 0.1736 | AVG R =0.4951 |  
iteration 2000 | D LOSS = 1.3764 | G LOSS = 3.0961 | AVG R =0.4940 |  
iteration 2050 | D LOSS = 1.3764 | G LOSS = 1.9353 | AVG R =0.4956 |  
iteration 2100 | D LOSS = 1.3749 | G LOSS = 0.2113 | AVG R =0.4957 |  
iteration 2150 | D LOSS = 1.3748 | G LOSS = 0.4866 | AVG R =0.4951 |  
iteration 2200 | D LOSS = 1.3746 | G LOSS = 0.7832 | AVG R =0.4934 |  
iteration 2250 | D LOSS = 1.3741 | G LOSS = 0.5293 | AVG R =0.4936 |  
iteration 2300 | D LOSS = 1.3737 | G LOSS = 0.1076 | AVG R =0.4953 |  
iteration 2350 | D LOSS = 1.3730 | G LOSS = -0.6814 | AVG R =0.4959 |  
iteration 2400 | D LOSS = 1.3726 | G LOSS = 0.2086 | AVG R =0.4941 |  
iteration 2450 | D LOSS = 1.3718 | G LOSS = -0.5947 | AVG R =0.4923 |  
iteration 2500 | D LOSS = 1.3704 | G LOSS = 1.4273 | AVG R =0.4933 |  
iteration 2550 | D LOSS = 1.3716 | G LOSS = 1.2386 | AVG R =0.4937 |  
iteration 2600 | D LOSS = 1.3700 | G LOSS = 1.2941 | AVG R =0.4930 |  
iteration 2650 | D LOSS = 1.3702 | G LOSS = -0.8095 | AVG R =0.4915 |  
iteration 2700 | D LOSS = 1.3686 | G LOSS = 0.3345 | AVG R =0.4920 |  
iteration 2750 | D LOSS = 1.3706 | G LOSS = -0.3819 | AVG R =0.4927 |  
iteration 2800 | D LOSS = 1.3702 | G LOSS = 1.1811 | AVG R =0.4930 |  
iteration 2850 | D LOSS = 1.3682 | G LOSS = -1.0020 | AVG R =0.4923 |  
iteration 2900 | D LOSS = 1.3692 | G LOSS = 1.0655 | AVG R =0.4934 |  
iteration 2950 | D LOSS = 1.3691 | G LOSS = 0.0660 | AVG R =0.4917 |  
iteration 3000 | D LOSS = 1.3673 | G LOSS = 0.8776 | AVG R =0.4904 |  
iteration 3050 | D LOSS = 1.3680 | G LOSS = 0.4889 | AVG R =0.4910 |  
iteration 3100 | D LOSS = 1.3677 | G LOSS = -1.5963 | AVG R =0.4913 |  
