Logging
iteration 0 | D LOSS = 1.3918 | G LOSS = -0.2293 | AVG R =0.5006 |  
iteration 50 | D LOSS = 1.3209 | G LOSS = -1.3357 | AVG R =0.4646 |  
iteration 100 | D LOSS = 1.3357 | G LOSS = -6.2193 | AVG R =0.4611 |  
iteration 150 | D LOSS = 1.3862 | G LOSS = -9.5257 | AVG R =0.4875 |  
iteration 200 | D LOSS = 1.3994 | G LOSS = -2.8437 | AVG R =0.4958 |  
iteration 250 | D LOSS = 1.3896 | G LOSS = 10.3481 | AVG R =0.4908 |  
iteration 300 | D LOSS = 1.3848 | G LOSS = 3.6439 | AVG R =0.4923 |  
iteration 350 | D LOSS = 1.3738 | G LOSS = 5.5183 | AVG R =0.4880 |  
iteration 400 | D LOSS = 1.3886 | G LOSS = 3.5141 | AVG R =0.4886 |  
iteration 450 | D LOSS = 1.3876 | G LOSS = 2.3826 | AVG R =0.4911 |  
iteration 500 | D LOSS = 1.3852 | G LOSS = -0.5962 | AVG R =0.4935 |  
iteration 550 | D LOSS = 1.3880 | G LOSS = -0.7192 | AVG R =0.4997 |  
iteration 600 | D LOSS = 1.3814 | G LOSS = 3.7964 | AVG R =0.4960 |  
iteration 650 | D LOSS = 1.3826 | G LOSS = 3.5983 | AVG R =0.4998 |  
iteration 700 | D LOSS = 1.3836 | G LOSS = -1.0538 | AVG R =0.4939 |  
iteration 750 | D LOSS = 1.3842 | G LOSS = 0.3450 | AVG R =0.4966 |  
iteration 800 | D LOSS = 1.3856 | G LOSS = -1.4996 | AVG R =0.4985 |  
iteration 850 | D LOSS = 1.3835 | G LOSS = 1.8485 | AVG R =0.4961 |  
iteration 900 | D LOSS = 1.3799 | G LOSS = 0.2284 | AVG R =0.4964 |  
iteration 950 | D LOSS = 1.3848 | G LOSS = 0.5495 | AVG R =0.5002 |  
iteration 1000 | D LOSS = 1.3817 | G LOSS = 1.7387 | AVG R =0.4949 |  
iteration 1050 | D LOSS = 1.3815 | G LOSS = -1.5605 | AVG R =0.4956 |  
iteration 1100 | D LOSS = 1.3833 | G LOSS = -0.2061 | AVG R =0.4971 |  
iteration 1150 | D LOSS = 1.3805 | G LOSS = 2.9507 | AVG R =0.4973 |  
iteration 1200 | D LOSS = 1.3808 | G LOSS = 0.1570 | AVG R =0.4952 |  
iteration 1250 | D LOSS = 1.3820 | G LOSS = -1.3918 | AVG R =0.4966 |  
iteration 1300 | D LOSS = 1.3816 | G LOSS = 0.7809 | AVG R =0.4990 |  
iteration 1350 | D LOSS = 1.3801 | G LOSS = 1.0049 | AVG R =0.4985 |  
iteration 1400 | D LOSS = 1.3798 | G LOSS = -0.9673 | AVG R =0.4954 |  
iteration 1450 | D LOSS = 1.3806 | G LOSS = 0.8780 | AVG R =0.4968 |  
iteration 1500 | D LOSS = 1.3807 | G LOSS = 1.6621 | AVG R =0.4950 |  
iteration 1550 | D LOSS = 1.3795 | G LOSS = 1.2178 | AVG R =0.4966 |  
iteration 1600 | D LOSS = 1.3781 | G LOSS = -0.9508 | AVG R =0.4975 |  
iteration 1650 | D LOSS = 1.3790 | G LOSS = 0.4196 | AVG R =0.4967 |  
iteration 1700 | D LOSS = 1.3771 | G LOSS = 4.1727 | AVG R =0.4949 |  
iteration 1750 | D LOSS = 1.3781 | G LOSS = -2.9548 | AVG R =0.4955 |  
iteration 1800 | D LOSS = 1.3776 | G LOSS = -2.0072 | AVG R =0.4965 |  
iteration 1850 | D LOSS = 1.3776 | G LOSS = 2.0204 | AVG R =0.4974 |  
