Logging
iteration 0 | D LOSS = 1.4004 | G LOSS = 0.0969 | AVG R =0.5256 |  
iteration 50 | D LOSS = 1.1952 | G LOSS = -1.2315 | AVG R =0.3850 |  
iteration 100 | D LOSS = 1.3363 | G LOSS = -6.8295 | AVG R =0.4784 |  
iteration 150 | D LOSS = 1.3812 | G LOSS = -0.4757 | AVG R =0.5066 |  
iteration 200 | D LOSS = 1.3808 | G LOSS = 1.0581 | AVG R =0.4998 |  
iteration 250 | D LOSS = 1.3780 | G LOSS = 0.6689 | AVG R =0.4972 |  
iteration 300 | D LOSS = 1.3754 | G LOSS = -0.8208 | AVG R =0.4953 |  
iteration 350 | D LOSS = 1.3721 | G LOSS = 1.7887 | AVG R =0.4933 |  
iteration 400 | D LOSS = 1.3692 | G LOSS = -0.4910 | AVG R =0.4902 |  
iteration 450 | D LOSS = 1.3650 | G LOSS = 0.7023 | AVG R =0.4888 |  
iteration 500 | D LOSS = 1.3630 | G LOSS = 0.4218 | AVG R =0.4876 |  
iteration 550 | D LOSS = 1.3590 | G LOSS = -1.0472 | AVG R =0.4864 |  
iteration 600 | D LOSS = 1.3573 | G LOSS = 2.3533 | AVG R =0.4856 |  
iteration 650 | D LOSS = 1.3555 | G LOSS = 1.2425 | AVG R =0.4854 |  
iteration 700 | D LOSS = 1.3528 | G LOSS = 1.0504 | AVG R =0.4837 |  
iteration 750 | D LOSS = 1.3523 | G LOSS = -2.0775 | AVG R =0.4818 |  
iteration 800 | D LOSS = 1.3519 | G LOSS = -0.1903 | AVG R =0.4820 |  
iteration 850 | D LOSS = 1.3502 | G LOSS = -1.0900 | AVG R =0.4811 |  
iteration 900 | D LOSS = 1.3481 | G LOSS = 1.8266 | AVG R =0.4804 |  
iteration 950 | D LOSS = 1.3474 | G LOSS = 0.3723 | AVG R =0.4802 |  
iteration 1000 | D LOSS = 1.3455 | G LOSS = 0.7099 | AVG R =0.4800 |  
iteration 1050 | D LOSS = 1.3456 | G LOSS = -1.1580 | AVG R =0.4787 |  
