Logging
ITERATION 0.0000 | TOTAL G LOSS 0.0969
ITERATION 1.0000 | TOTAL G LOSS -0.1666
ITERATION 2.0000 | TOTAL G LOSS -0.1826
ITERATION 3.0000 | TOTAL G LOSS -0.2354
ITERATION 4.0000 | TOTAL G LOSS -0.2471
ITERATION 5.0000 | TOTAL G LOSS -0.0155
ITERATION 6.0000 | TOTAL G LOSS -0.3127
ITERATION 7.0000 | TOTAL G LOSS -0.1653
ITERATION 8.0000 | TOTAL G LOSS -0.3054
ITERATION 9.0000 | TOTAL G LOSS -0.5204
ITERATION 10.0000 | TOTAL G LOSS -0.1842
ITERATION 11.0000 | TOTAL G LOSS -0.3560
ITERATION 12.0000 | TOTAL G LOSS -0.3718
ITERATION 13.0000 | TOTAL G LOSS -0.3184
ITERATION 14.0000 | TOTAL G LOSS -0.2191
ITERATION 15.0000 | TOTAL G LOSS -0.2408
ITERATION 16.0000 | TOTAL G LOSS -0.3634
ITERATION 17.0000 | TOTAL G LOSS -0.2114
ITERATION 18.0000 | TOTAL G LOSS -0.5396
ITERATION 19.0000 | TOTAL G LOSS -0.2578
ITERATION 20.0000 | TOTAL G LOSS -0.3286
ITERATION 21.0000 | TOTAL G LOSS -0.2683
ITERATION 22.0000 | TOTAL G LOSS -0.6341
ITERATION 23.0000 | TOTAL G LOSS -0.2802
ITERATION 24.0000 | TOTAL G LOSS -0.3615
ITERATION 25.0000 | TOTAL G LOSS -0.2193
ITERATION 26.0000 | TOTAL G LOSS -0.4538
ITERATION 27.0000 | TOTAL G LOSS -0.5838
ITERATION 28.0000 | TOTAL G LOSS -0.4775
ITERATION 29.0000 | TOTAL G LOSS -0.4415
ITERATION 30.0000 | TOTAL G LOSS -0.5014
ITERATION 31.0000 | TOTAL G LOSS -0.6014
ITERATION 32.0000 | TOTAL G LOSS -0.7770
ITERATION 33.0000 | TOTAL G LOSS -0.5287
ITERATION 34.0000 | TOTAL G LOSS -0.5762
ITERATION 35.0000 | TOTAL G LOSS -0.5269
ITERATION 36.0000 | TOTAL G LOSS -0.8618
ITERATION 37.0000 | TOTAL G LOSS -0.7483
ITERATION 38.0000 | TOTAL G LOSS -0.5685
ITERATION 39.0000 | TOTAL G LOSS -0.6072
ITERATION 40.0000 | TOTAL G LOSS -0.6727
ITERATION 41.0000 | TOTAL G LOSS -0.8363
ITERATION 42.0000 | TOTAL G LOSS -0.6611
ITERATION 43.0000 | TOTAL G LOSS -0.5799
ITERATION 44.0000 | TOTAL G LOSS -0.9403
ITERATION 45.0000 | TOTAL G LOSS -0.7437
ITERATION 46.0000 | TOTAL G LOSS -1.0988
ITERATION 47.0000 | TOTAL G LOSS -0.7028
ITERATION 48.0000 | TOTAL G LOSS -1.0394
ITERATION 49.0000 | TOTAL G LOSS -1.2146
ITERATION 50.0000 | TOTAL G LOSS -1.2315
ITERATION 51.0000 | TOTAL G LOSS -1.1983
ITERATION 52.0000 | TOTAL G LOSS -1.1678
ITERATION 53.0000 | TOTAL G LOSS -1.0280
ITERATION 54.0000 | TOTAL G LOSS -1.3848
ITERATION 55.0000 | TOTAL G LOSS -1.5047
ITERATION 56.0000 | TOTAL G LOSS -1.3324
ITERATION 57.0000 | TOTAL G LOSS -1.1214
ITERATION 58.0000 | TOTAL G LOSS -1.5310
ITERATION 59.0000 | TOTAL G LOSS -1.4082
ITERATION 60.0000 | TOTAL G LOSS -1.5669
ITERATION 61.0000 | TOTAL G LOSS -1.6559
ITERATION 62.0000 | TOTAL G LOSS -1.8945
ITERATION 63.0000 | TOTAL G LOSS -1.5912
ITERATION 64.0000 | TOTAL G LOSS -1.7842
ITERATION 65.0000 | TOTAL G LOSS -2.0978
ITERATION 66.0000 | TOTAL G LOSS -1.7016
ITERATION 67.0000 | TOTAL G LOSS -2.2241
ITERATION 68.0000 | TOTAL G LOSS -2.1382
ITERATION 69.0000 | TOTAL G LOSS -2.4507
ITERATION 70.0000 | TOTAL G LOSS -1.9730
ITERATION 71.0000 | TOTAL G LOSS -2.1810
ITERATION 72.0000 | TOTAL G LOSS -2.1544
ITERATION 73.0000 | TOTAL G LOSS -2.3489
ITERATION 74.0000 | TOTAL G LOSS -1.8643
ITERATION 75.0000 | TOTAL G LOSS -2.7006
ITERATION 76.0000 | TOTAL G LOSS -2.5685
ITERATION 77.0000 | TOTAL G LOSS -2.8830
ITERATION 78.0000 | TOTAL G LOSS -3.1075
ITERATION 79.0000 | TOTAL G LOSS -3.1784
ITERATION 80.0000 | TOTAL G LOSS -2.7651
ITERATION 81.0000 | TOTAL G LOSS -3.3521
ITERATION 82.0000 | TOTAL G LOSS -3.7487
ITERATION 83.0000 | TOTAL G LOSS -3.5372
ITERATION 84.0000 | TOTAL G LOSS -3.5942
ITERATION 85.0000 | TOTAL G LOSS -3.7776
ITERATION 86.0000 | TOTAL G LOSS -4.0003
ITERATION 87.0000 | TOTAL G LOSS -4.0311
ITERATION 88.0000 | TOTAL G LOSS -3.9718
ITERATION 89.0000 | TOTAL G LOSS -3.6545
ITERATION 90.0000 | TOTAL G LOSS -4.6848
ITERATION 91.0000 | TOTAL G LOSS -4.6668
ITERATION 92.0000 | TOTAL G LOSS -5.3337
ITERATION 93.0000 | TOTAL G LOSS -5.0137
ITERATION 94.0000 | TOTAL G LOSS -5.6669
ITERATION 95.0000 | TOTAL G LOSS -5.9113
ITERATION 96.0000 | TOTAL G LOSS -5.2931
ITERATION 97.0000 | TOTAL G LOSS -5.8494
ITERATION 98.0000 | TOTAL G LOSS -6.2763
ITERATION 99.0000 | TOTAL G LOSS -6.1392
ITERATION 100.0000 | TOTAL G LOSS -6.8295
ITERATION 101.0000 | TOTAL G LOSS -6.7026
ITERATION 102.0000 | TOTAL G LOSS -7.1906
ITERATION 103.0000 | TOTAL G LOSS -7.3727
ITERATION 104.0000 | TOTAL G LOSS -6.9293
ITERATION 105.0000 | TOTAL G LOSS -7.3871
ITERATION 106.0000 | TOTAL G LOSS -7.7801
ITERATION 107.0000 | TOTAL G LOSS -8.0424
ITERATION 108.0000 | TOTAL G LOSS -7.8018
ITERATION 109.0000 | TOTAL G LOSS -8.7367
ITERATION 110.0000 | TOTAL G LOSS -8.2926
ITERATION 111.0000 | TOTAL G LOSS -8.5265
ITERATION 112.0000 | TOTAL G LOSS -7.9823
ITERATION 113.0000 | TOTAL G LOSS -8.6743
ITERATION 114.0000 | TOTAL G LOSS -8.7123
ITERATION 115.0000 | TOTAL G LOSS -9.7109
ITERATION 116.0000 | TOTAL G LOSS -9.2106
ITERATION 117.0000 | TOTAL G LOSS -9.0030
ITERATION 118.0000 | TOTAL G LOSS -8.7009
ITERATION 119.0000 | TOTAL G LOSS -10.0703
ITERATION 120.0000 | TOTAL G LOSS -7.5332
ITERATION 121.0000 | TOTAL G LOSS -7.6110
ITERATION 122.0000 | TOTAL G LOSS -8.5648
ITERATION 123.0000 | TOTAL G LOSS -8.3522
ITERATION 124.0000 | TOTAL G LOSS -9.5887
ITERATION 125.0000 | TOTAL G LOSS -7.9039
ITERATION 126.0000 | TOTAL G LOSS -7.6634
ITERATION 127.0000 | TOTAL G LOSS -8.2396
ITERATION 128.0000 | TOTAL G LOSS -6.1380
ITERATION 129.0000 | TOTAL G LOSS -5.2263
ITERATION 130.0000 | TOTAL G LOSS -7.7316
ITERATION 131.0000 | TOTAL G LOSS -4.8193
ITERATION 132.0000 | TOTAL G LOSS -4.1131
ITERATION 133.0000 | TOTAL G LOSS -4.2021
ITERATION 134.0000 | TOTAL G LOSS -3.7004
ITERATION 135.0000 | TOTAL G LOSS -2.0338
ITERATION 136.0000 | TOTAL G LOSS -1.6099
ITERATION 137.0000 | TOTAL G LOSS -3.3359
ITERATION 138.0000 | TOTAL G LOSS -2.4251
ITERATION 139.0000 | TOTAL G LOSS 0.6603
ITERATION 140.0000 | TOTAL G LOSS -1.2836
ITERATION 141.0000 | TOTAL G LOSS -0.5034
ITERATION 142.0000 | TOTAL G LOSS -0.6275
ITERATION 143.0000 | TOTAL G LOSS 1.6792
ITERATION 144.0000 | TOTAL G LOSS -3.1993
ITERATION 145.0000 | TOTAL G LOSS 1.0195
ITERATION 146.0000 | TOTAL G LOSS -2.2174
ITERATION 147.0000 | TOTAL G LOSS -1.4036
ITERATION 148.0000 | TOTAL G LOSS -1.7351
ITERATION 149.0000 | TOTAL G LOSS -0.6716
ITERATION 150.0000 | TOTAL G LOSS -0.4757
ITERATION 151.0000 | TOTAL G LOSS -0.5967
ITERATION 152.0000 | TOTAL G LOSS -2.3575
ITERATION 153.0000 | TOTAL G LOSS -2.5540
ITERATION 154.0000 | TOTAL G LOSS -0.3674
ITERATION 155.0000 | TOTAL G LOSS -1.9133
ITERATION 156.0000 | TOTAL G LOSS -1.4204
ITERATION 157.0000 | TOTAL G LOSS -1.3433
ITERATION 158.0000 | TOTAL G LOSS -2.6471
ITERATION 159.0000 | TOTAL G LOSS -2.1959
ITERATION 160.0000 | TOTAL G LOSS -0.7902
ITERATION 161.0000 | TOTAL G LOSS -0.5333
ITERATION 162.0000 | TOTAL G LOSS -0.4128
ITERATION 163.0000 | TOTAL G LOSS -1.2553
ITERATION 164.0000 | TOTAL G LOSS -1.0610
ITERATION 165.0000 | TOTAL G LOSS -1.1040
ITERATION 166.0000 | TOTAL G LOSS -1.8570
ITERATION 167.0000 | TOTAL G LOSS -0.0759
ITERATION 168.0000 | TOTAL G LOSS -0.6893
ITERATION 169.0000 | TOTAL G LOSS -0.2080
ITERATION 170.0000 | TOTAL G LOSS -1.1751
ITERATION 171.0000 | TOTAL G LOSS -0.3786
ITERATION 172.0000 | TOTAL G LOSS -0.9119
ITERATION 173.0000 | TOTAL G LOSS -0.7354
ITERATION 174.0000 | TOTAL G LOSS -0.1494
ITERATION 175.0000 | TOTAL G LOSS -0.0824
ITERATION 176.0000 | TOTAL G LOSS -1.3895
ITERATION 177.0000 | TOTAL G LOSS 0.3068
ITERATION 178.0000 | TOTAL G LOSS -2.0497
ITERATION 179.0000 | TOTAL G LOSS -1.4814
ITERATION 180.0000 | TOTAL G LOSS -2.7820
ITERATION 181.0000 | TOTAL G LOSS -0.5624
ITERATION 182.0000 | TOTAL G LOSS 0.5521
ITERATION 183.0000 | TOTAL G LOSS -2.7857
ITERATION 184.0000 | TOTAL G LOSS 0.5700
ITERATION 185.0000 | TOTAL G LOSS -0.9240
ITERATION 186.0000 | TOTAL G LOSS -0.4029
ITERATION 187.0000 | TOTAL G LOSS 0.4601
ITERATION 188.0000 | TOTAL G LOSS -0.1541
ITERATION 189.0000 | TOTAL G LOSS 0.5325
ITERATION 190.0000 | TOTAL G LOSS -0.9941
ITERATION 191.0000 | TOTAL G LOSS 0.4131
ITERATION 192.0000 | TOTAL G LOSS -1.1577
ITERATION 193.0000 | TOTAL G LOSS 0.0993
ITERATION 194.0000 | TOTAL G LOSS 0.5914
ITERATION 195.0000 | TOTAL G LOSS 2.5352
ITERATION 196.0000 | TOTAL G LOSS 0.4940
ITERATION 197.0000 | TOTAL G LOSS 0.0023
ITERATION 198.0000 | TOTAL G LOSS -2.0963
ITERATION 199.0000 | TOTAL G LOSS 0.9394
ITERATION 200.0000 | TOTAL G LOSS 1.0581
ITERATION 201.0000 | TOTAL G LOSS -0.9615
ITERATION 202.0000 | TOTAL G LOSS 1.0726
ITERATION 203.0000 | TOTAL G LOSS 1.9498
ITERATION 204.0000 | TOTAL G LOSS 0.6901
ITERATION 205.0000 | TOTAL G LOSS 1.3406
ITERATION 206.0000 | TOTAL G LOSS 0.3242
ITERATION 207.0000 | TOTAL G LOSS 1.7035
ITERATION 208.0000 | TOTAL G LOSS 0.1887
ITERATION 209.0000 | TOTAL G LOSS -0.2502
ITERATION 210.0000 | TOTAL G LOSS 0.8059
ITERATION 211.0000 | TOTAL G LOSS -1.4453
ITERATION 212.0000 | TOTAL G LOSS -0.4637
ITERATION 213.0000 | TOTAL G LOSS 2.1158
ITERATION 214.0000 | TOTAL G LOSS -0.6036
ITERATION 215.0000 | TOTAL G LOSS -0.1962
ITERATION 216.0000 | TOTAL G LOSS -0.7363
ITERATION 217.0000 | TOTAL G LOSS -0.3227
ITERATION 218.0000 | TOTAL G LOSS 0.7199
ITERATION 219.0000 | TOTAL G LOSS 0.9325
ITERATION 220.0000 | TOTAL G LOSS 1.2155
ITERATION 221.0000 | TOTAL G LOSS 0.9171
ITERATION 222.0000 | TOTAL G LOSS -0.0035
ITERATION 223.0000 | TOTAL G LOSS -0.9528
ITERATION 224.0000 | TOTAL G LOSS 0.2094
ITERATION 225.0000 | TOTAL G LOSS -0.9281
ITERATION 226.0000 | TOTAL G LOSS -0.8777
ITERATION 227.0000 | TOTAL G LOSS -1.2017
ITERATION 228.0000 | TOTAL G LOSS -0.7866
ITERATION 229.0000 | TOTAL G LOSS -1.7812
ITERATION 230.0000 | TOTAL G LOSS -1.1984
ITERATION 231.0000 | TOTAL G LOSS 0.4467
ITERATION 232.0000 | TOTAL G LOSS -1.5090
ITERATION 233.0000 | TOTAL G LOSS 0.5293
ITERATION 234.0000 | TOTAL G LOSS 0.0555
ITERATION 235.0000 | TOTAL G LOSS -0.5533
ITERATION 236.0000 | TOTAL G LOSS -1.5486
ITERATION 237.0000 | TOTAL G LOSS -0.3922
ITERATION 238.0000 | TOTAL G LOSS 1.7288
ITERATION 239.0000 | TOTAL G LOSS 0.9703
ITERATION 240.0000 | TOTAL G LOSS -0.1722
ITERATION 241.0000 | TOTAL G LOSS 2.2089
ITERATION 242.0000 | TOTAL G LOSS 0.9361
ITERATION 243.0000 | TOTAL G LOSS 1.2407
ITERATION 244.0000 | TOTAL G LOSS -2.4132
ITERATION 245.0000 | TOTAL G LOSS 1.9971
ITERATION 246.0000 | TOTAL G LOSS -0.4973
ITERATION 247.0000 | TOTAL G LOSS 1.0288
ITERATION 248.0000 | TOTAL G LOSS 0.9484
ITERATION 249.0000 | TOTAL G LOSS -0.0552
ITERATION 250.0000 | TOTAL G LOSS 0.6689
ITERATION 251.0000 | TOTAL G LOSS 1.9932
ITERATION 252.0000 | TOTAL G LOSS 2.6564
ITERATION 253.0000 | TOTAL G LOSS 2.0935
ITERATION 254.0000 | TOTAL G LOSS -0.0103
ITERATION 255.0000 | TOTAL G LOSS 0.3281
ITERATION 256.0000 | TOTAL G LOSS -1.0866
ITERATION 257.0000 | TOTAL G LOSS -0.5144
ITERATION 258.0000 | TOTAL G LOSS 1.0491
ITERATION 259.0000 | TOTAL G LOSS 1.2533
ITERATION 260.0000 | TOTAL G LOSS 2.0291
ITERATION 261.0000 | TOTAL G LOSS 0.2722
