,heart_rate_mean,blood_glucose_mean,resp_rate_mean,stress_mean,blood_glucose_std,total_steps,resting_heart_rate,total_kcal,sleep_light_hrs,sleep_deep_hrs,sleep_rem_hrs,sleep_awake_hrs,act_generic_hrs,act_running_hrs,act_walking_hrs,act_sedentary_hrs,A/G Ratio_value,ALT (IU/L)_value (IU/L),AST (IU/L)_value (IU/L),Albumin (g/dL)_value (g/dL),Alkaline Phosphatase (IU/L)_value (IU/L),BUN (mg/dL)_value (mg/dL),BUN/Creatinine ratio_value,Bilirubin Total (mg/dL)_value (mg/dL),C-Peptide (ng/mL)_value (ng/mL),CRP - HS (mg/L)_value (mg/L),Calcium (mg/dL)_value (mg/dL),"Carbon Dioxide, Total (mEq/L)_value (mEq/L)",Chloride (mEq/L)_value (mEq/L),Creatinine (mg/dL)_value (md/dL),"Globulin, Total (g/dL)_value (g/dL)",Glucose (mg/dL)_value (mg/dL),HDL Cholesterol (mg/dL)_value (mg/dL),INSULIN (ng/mL)_value (ng/mL),LDL Cholesterol Calculation (mg/dL)_value (mg/dL),Potassium (mEq/L)_value (mEq/L),"Protein, Total (g/dL)_value (g/dL)",Sodium (mEq/L)_value (mEq/L),Total Cholesterol (mg/dL)_value (mg/dL),Triglycerides (mg/dL)_value (mg/dL),Urine Albumin (mg/dL)_value (mg/DL),Urine Creatinine (mg/dL)_value (mg/DL),clock_visuospatial_executive_time_value,delayed_recall_with_no_clue_time_value,digitspan_time_value,memory_trial1_time_value,memory_trial2_time_value,moca_abstraction_time_value,moca_orientation_time_value,moca_total_score_value,naming_time_value,repetition_time_value,subtraction_time_value,cube_visuospatial_executive_time_value,lettera_time_value,trails_visuospatial_executive_time_value,moca_combined_mis_score_value,memory_trial1_value,memory_trial2_value,moca_abstraction_value,moca_orientation_value,naming_value,repetition_value,subtraction_value,Rate,PR,QRSD,QT,QTc,P,QRS,T,Age-related macular degeneration,Arthritis,Cancer,Cataracts (1+ eyes),Chronic pullmonary problems,Circulation problems,Diabetic retinopathy (1+),Digestive problems,Marijuana user,Dry eye (1+),Glaucoma (1+),Hearing impairment,Heart attack,High blood cholesterol,High blood pressure,Kidney problems,Low blood pressure,Mild cognitive impairmen,Multiple sclerosis,Obesity,Osteoporosis,Other heart issues (pacemaker),Other neurological conditions,Parkinson's disease,Retinal vascular occlusion,Stroke,Type 2 Diabetes,Urinary problems,ABNORMAL,BORDERLINE,NORMAL,OTHERWISE NORMAL,cube_visuospatial_executive_value,fluency_language_value,lettera_value,trails_visuospatial_executive_value
heart_rate_mean,1.0,0.2983884382501356,0.0888854771941736,0.7708062529978124,0.2553381606175295,0.4974829548160834,0.856093346433365,0.47165185324326286,-0.284544445195135,0.09066620966923858,-0.21742851740095506,0.0471437722618269,0.2282329539660824,0.01255750760934389,0.23901523133212738,-0.35699586791747917,-0.21687747220891818,0.04860943921360928,-0.02230211439517488,-0.14818570562708447,0.2061311650814931,-0.0017171922017210058,-0.03682060499007336,-0.21864077119634734,0.1250295124415326,0.06001445017540471,-0.03885600495767783,-0.17930079013351036,-0.01416149305378364,0.018818794926405327,0.13180452007749008,0.12827760745287112,-0.156608392535629,0.15414847533862153,-0.2510338732154289,-0.10208517992146819,0.0580149055760089,-0.22911458393611892,-0.22230858161348918,0.1327615544764396,0.03530431098074207,0.12807217829382894,-0.0038534212842109357,-0.09963643555880344,-0.1336741586254108,-0.09080903985870209,-0.12441005529217883,0.029107101401255695,-0.0863318275386767,-0.025794911136864527,-0.0032034276145108042,0.02813078631117508,0.10643194340999361,0.028455160246237735,-0.196482450521856,-0.005017998098817792,0.044226494045845464,0.06146227136718975,0.00941694650608548,-0.1419974230199901,0.05618921230749023,0.03562814623082868,0.02516290378818427,-0.14040103334592063,0.5418117678293135,-0.09045840702391567,-0.15617180785850637,-0.40840726972772773,0.26215252294684444,-0.06530709945051501,-0.1396755424291787,-0.08399485041014683,-0.01796819585811268,-0.016628252399220927,-0.02827323397614545,-0.05546498512188548,0.0031516022617682454,0.08275287463059187,0.08131959725956953,0.0305588870185657,-0.005575633448640351,0.08627376638555077,0.07578446373793639,-0.07788970028163054,0.005380746023845198,0.03745261152170359,0.058130264951520905,0.05019885911082944,-0.028124981279959296,-0.0489296546421872,0.008786460326157148,0.21047740196117165,0.023746497681288416,-0.07448962546229583,-0.023073702426376803,-0.022650761714379568,-0.007875423785545793,0.02358427214761308,0.3239718305647398,-0.039922972026608536,-0.021509072848041474,-0.01626993896846881,-0.007168010170754951,0.0318501394106436,-0.1334088612279089,0.05590790514420997,0.04270557164702394,0.01032720846724886
blood_glucose_mean,0.2983884382501356,1.0,0.14454030617066094,0.260732481105027,0.3296568767233539,0.06266770105737053,0.3023463156227184,0.07154041986372056,-0.1158794172662825,0.07836971139300031,-0.07189877029024482,0.08314379588234008,0.12277487394181803,0.011652739655490591,-0.08988841782842935,-0.007377991348197173,-0.08825738263043272,0.08405941219242387,0.050094375334538754,-0.08184848425257293,0.023094707252335766,0.24658611167175595,0.04244470311869991,-0.010537958019395412,0.18516667104638537,0.053219759163833424,0.000873686320018038,-0.13135606196085173,-0.07667484880298034,0.19346500155520716,0.03758840450344567,0.23465541140069926,-0.277384812552859,0.18891611432506653,-0.35934152489451887,-0.034499447600782926,0.017951343634353464,-0.1687824458932894,-0.3616856042790299,0.1767902079380371,0.04949430194078749,0.07435167361399139,0.04438257274036205,0.1435103947441168,0.002377792495897712,-0.025609176597551218,0.03708434887891963,0.04310513466220407,0.005480971266996214,-0.1645500237576025,0.05220730245037939,0.03313930371143816,0.05137922231096727,0.034682923547706856,-0.0646649746657774,0.03640733023850423,-0.11679583534892288,-0.0837422359017956,-0.10380292480580111,-0.07726193985351953,-0.015255737067582547,-0.08790652241408907,-0.04482281363309655,-0.010901448380743292,0.2766010917508584,0.094566324462379,-0.012499281324543716,-0.18621836734420688,0.13355292146060962,0.02546772432649222,-0.09094264788089093,-0.021497963013497778,0.0012157033074425725,0.049992783397576276,0.04686497445241233,0.07977460939266105,-0.022487194476642394,0.078384048811877,0.15159955731469274,-0.08326960808346416,-0.051422641039704654,0.017976236828623725,0.057517706219793664,0.008304985377531264,0.06208190862616881,0.16620094776267927,0.23489567994579863,0.10592803870675316,-0.0489108740755458,-0.03013345810330475,0.05371072476159856,0.14004606739143727,-0.04298050085095138,0.06830598478829909,-0.045709031905781114,0.0039792039349153974,0.024122882642362186,0.05925264063284157,0.35774985854186947,0.016960218493633206,-0.041462481770337956,0.0101587674624599,-0.007206906493533182,0.046534466851121746,-0.06014161543253128,-0.10780528090819005,-0.06207693238110448,-0.03511757427468608
resp_rate_mean,0.0888854771941736,0.14454030617066094,1.0,0.05802659809769649,0.1403181139120734,-0.028014400737016384,0.0930358396941888,-0.011125871844579431,-0.006712895461952905,0.04584068947146017,-0.019261893610986024,0.07718673162750858,0.027050043198889977,-0.02471996363737876,-0.09449625812304041,0.054686733490739034,-0.044914241046948813,0.0899781351625199,0.043312284124895364,-0.15710004305478786,0.01552116933158634,0.15117207706250524,-0.07578818255464408,-0.007403188578996618,0.17492376641543922,0.06292683135456834,-0.08154643989348744,-0.1268406871258569,0.0582918276388493,0.16523633542438543,0.02956130792916197,0.08998550014484319,-0.17195239330429157,0.09862695222356338,-0.18799483799860095,0.005802949909857576,-0.06564863456950368,-0.018288307706763218,-0.21603345650512687,0.06943969955749159,0.03249624505198901,0.056787463420188866,0.029402578100719647,0.08012924350728406,-0.012119154975603633,-0.016354433083985844,-0.0414010913437441,0.014654422958519835,0.01717509815934186,8.553843009514183e-05,0.004752310867679767,0.020829842493096645,0.009259927516456195,0.004914025750197616,-0.0341019030561145,0.016612056673368528,-0.04363900268100835,0.004802047148218587,0.004446470675302281,0.014348528222035304,-0.007569543414417363,0.009841377149302173,0.05085623924281754,0.051480374039441563,0.13593310648277407,0.05158533254390667,0.03838030148904902,-0.13000241951526176,0.0346260699850991,-0.032390203027225305,-0.012650064509609399,-0.06586085551292707,0.011177554524442652,0.02859186998127711,0.02183994267781715,0.031083941871827614,0.06694979766549582,0.057014882916226674,0.02751254376585861,-0.01265532990114695,-0.002726636531674798,-0.034240753571541806,0.02249000200186722,0.023143565578355677,0.04134147846082671,0.09418000076086584,0.13574938284839538,0.10706916349457968,0.011818864472748344,-0.01795173566673213,0.02220012567540452,0.11401457340613265,-0.04476940530933241,0.07409192012408963,-0.027105178337069265,-0.0014725068680354733,0.008684570955249911,0.06524096802066655,0.13919731178289643,0.018539421223243327,0.02233149023312222,0.005572933369729693,0.013271865864147012,-0.043073572617942216,-0.024879716032538565,-0.0011294908079426413,-0.005677171257746519,0.03418907096417654
stress_mean,0.7708062529978124,0.260732481105027,0.05802659809769649,1.0,0.23358577902970692,0.46516019302710265,0.7397728003492055,0.4207652135748665,-0.26692580066787513,0.08842716727634277,-0.2100805004399966,0.059196530747755015,0.21495858516520003,0.029352011959144084,0.2389585327708999,-0.36244190361822476,-0.19343858070905176,0.055288381728604265,-0.022905028714248078,-0.19371234979893429,0.1699593222187812,0.006980626325679917,-0.005499487684689935,-0.21432554911883983,0.10233829595969055,0.06128059025605451,-0.05287477828202254,-0.14204720476578614,-0.01589216442375523,0.009316035153149202,0.06924408897217472,0.11019808095624507,-0.13243329582037036,0.14017990989409568,-0.20884073698397454,-0.07311787327024837,0.0027284877975437085,-0.22024900812775486,-0.16757669877105363,0.14620015033453712,0.022630041595811,0.11392911739436438,-0.03846723077591631,-0.08302391455166427,-0.13378941075616743,-0.06670787521357346,-0.09379201994289219,0.026434004090702522,-0.062283336531720176,-0.04376300951683,-0.011386356229824982,0.03999993343974893,0.09095956796815927,0.013401494282614184,-0.1644283183002147,-0.0064733235640745,0.0429657050469074,0.06342608086212286,0.016820534895389875,-0.11933141285566122,0.09037593018422807,0.007857706426633153,0.022769769269095193,-0.14026675461797417,0.4566018331288003,-0.11709055214823713,-0.16890864130988617,-0.37385674051787743,0.1881169819530616,-0.03166707497337702,-0.14587016282578463,-0.09176927676946874,-0.006970750622373253,0.0007744498711001899,-0.029818564874481597,-0.03671756966084143,-0.0017484212705448712,0.06928665530606724,0.04133481865024069,0.03512291983238298,0.0004479767717114343,0.0719943242307109,0.05429220393589022,-0.05959930366244917,-0.015729906942871033,0.013434829222008421,0.027470167283087724,0.03292139962440551,-0.04969968184641436,-0.025781900043665755,0.006515128875246541,0.17487067437557677,0.020839440943343467,-0.08700513387264087,-0.005160512910149635,-0.033583846125824254,-0.0034998373262068077,0.008513276385182785,0.2770707499178419,-0.02111364187640876,-0.1561962250879941,-0.0188953687251197,0.07546765621246174,0.09026017194299384,-0.11484160557578339,0.02473530916921989,0.02432709493469829,0.02216185408302683
blood_glucose_std,0.2553381606175295,0.3296568767233539,0.1403181139120734,0.23358577902970692,1.0,0.026827111806485067,0.2644522878403054,0.018160500262149108,-0.06262451948251896,0.055703655685233916,-0.09048094234217977,0.11443192383589279,0.08893785308386207,0.009410399126116676,-0.14682906561337938,0.05431970634248268,-0.10224994281945447,0.09196076033479819,0.08210360715894627,-0.1598625155857717,0.05120226321377606,0.23348127002378793,-0.006154550580405022,-0.009542921687544743,0.1975715831255135,0.06306855066193484,-0.035227187048202345,-0.12615477877093706,-0.009648426480992612,0.21676502415023907,0.018381662926294003,0.20912412516285384,-0.2298095403086495,0.1697927291700676,-0.30729295684449537,-0.03842648151538491,-0.041173490779966494,-0.09570367850633363,-0.3025433800314873,0.11515715994838525,0.07009327408362301,0.09524276491275727,0.033425107539369496,0.1458419115965842,0.026782429903603928,-0.008253910479932878,0.02148922602707336,0.020831604124151467,0.056123026438715425,-0.13016768267830353,0.057244787308143044,0.06264209890177673,0.026265374373205204,0.02280937628144214,-0.06899057134728133,0.03660346329172015,-0.09285764445786886,-0.05044548513807289,-0.051170743696404536,-0.06360955112925709,-0.05124762060862411,-0.10706346156213926,-0.02029627556298188,-0.03814076326466429,0.24924648003242883,0.07668389656861664,0.0049300940337984375,-0.16111463339319046,0.13036852449277248,0.01348921613780736,-0.08551867184753514,-0.04250080097054985,0.03934529127963662,0.07469610166783108,0.06773635538053377,0.13008673630168704,0.027456793063047907,0.09356377134219672,0.1511820317381696,0.021833410774505853,-0.07936663976985603,0.04626927428045577,0.0769471885872405,0.08159997810730402,0.03888800557369254,0.13678042353129213,0.22568281891285016,0.11442510982917642,-0.03042104374767346,0.04248909055110544,0.03363320731103625,0.13277232165435007,0.022769167639124586,0.027652317392651532,0.016444662212189685,0.0055991814898859495,0.0020148798405421682,0.0693049318975795,0.33386205160150517,0.05090232844424844,-0.03339819610967125,-0.006863651197856592,-0.09031399113209283,0.130206491160766,-0.07974931265176693,-0.0765126762421178,-0.059274557974678316,-0.021624739790206016
total_steps,0.4974829548160834,0.06266770105737053,-0.028014400737016384,0.46516019302710265,0.026827111806485067,1.0,0.422901066259995,0.5543698197327598,-0.2015392940140814,0.06296781819632809,-0.10573509950933796,-0.03988194203912588,0.20323244456512618,0.050633435283323695,0.5535229400487898,-0.6247991807258327,-0.10603067541076504,0.09395589943219487,-0.013721399122616761,-0.06733651674469605,0.09230073260313561,-0.10276181487435655,0.03720187746836666,-0.10960902043703986,-0.03502572024299037,0.024738403230377497,-0.04439373990208852,-0.04709809226975303,-0.00982108764525978,-0.13295744578172047,0.11031129912938024,0.04177397158414514,-0.0019182019394486031,0.04497318058155179,0.03199135834756118,-0.07611142028637853,0.06427886559192147,-0.13291528221566568,0.06127505694709323,0.13239060023313554,0.023149468199357443,0.052603684872545346,0.0387917778010509,-0.05163752312665236,-0.10177166953438647,-0.019635387947685004,-0.04760704183198101,0.061726146070244875,-0.023255187490677974,-0.07301854185890569,0.044221118964568956,0.012644925800020758,0.13937061551747124,0.0345301000857936,-0.07491264254439327,0.015170818530821712,0.026526199339852098,0.036513816503462096,0.0017190900400953324,-0.12594145074628835,0.0682234506834929,0.03627158723994202,-0.06414125910273184,-0.19302639039418654,0.3126111593880557,-0.13462670491191242,-0.16055947554094052,-0.3110934655201409,0.03201584214329974,0.0038690497608537848,-0.03887925625333356,-0.0611988394379948,-0.05826174507772838,-0.12117433684561667,-0.09919731953975254,-0.23071432980187354,-0.1271730167459201,-0.022535668615765916,-0.05821750603805231,-0.024069676053270036,0.02034077329578537,-0.007143389176644228,-0.015048131678002124,-0.12475628651220988,-0.1147596611280897,-0.1255201105592575,-0.17737129533462154,-0.11514919094342962,-0.04908058258578855,-0.02956954190562168,-0.028006133754020012,0.001631774116425888,-0.06761101561785153,-0.15730865925183887,-0.07698048699311091,-0.02188867039405351,-0.007005963125042155,-0.07832715528697066,0.03144361321540851,-0.10937558517353999,-0.0846406059370405,-0.020717915943972064,0.03653875252707688,0.06153951800298729,-0.07068267080942506,0.02899430333149264,0.04377124507821321,-0.02053492901933014
resting_heart_rate,0.856093346433365,0.3023463156227184,0.0930358396941888,0.7397728003492055,0.2644522878403054,0.422901066259995,1.0,0.4090280098030203,-0.27298916064931056,0.09061522960710072,-0.20836190869638846,0.04524532578998489,0.20379318303138116,-0.00672180561656556,0.15641517560799412,-0.27153843422439466,-0.207153799698124,0.04022370937637708,-0.008825628949809197,-0.11610195219554435,0.20639205894069185,-0.003323225333255841,-0.06427273333164046,-0.19792562988759027,0.1209872852781153,0.0528786580222084,-0.03136018125988973,-0.18404286015958263,-0.005055697514521309,0.04417036662087348,0.12419817738144891,0.13489586196025052,-0.15739363222186745,0.139844854127467,-0.27887281867982694,-0.11940794882765321,0.06299574756759357,-0.19174838477356498,-0.2598087792931494,0.1083740025338515,0.02783667011091191,0.11859598148799622,-0.014935810346110074,-0.09731128535932344,-0.12686968397193593,-0.08617927599560612,-0.11444678109125549,0.025296969934944468,-0.08177537720864235,-0.01981228387366735,-0.006142905174685886,0.021192805993819452,0.09204068413927961,0.010967293544958049,-0.18960304867241473,-0.002460573039152328,0.04279281265498436,0.052927617259579764,0.008105006302319416,-0.13909940736447865,0.042755836088388795,0.033841971657615065,0.03148605120250693,-0.12884010405990518,0.5503985279946633,-0.07209629748392087,-0.1397563558907258,-0.3927222404288462,0.29464059596121067,-0.06236244863427081,-0.14870808636170366,-0.06296356019384823,-0.008165600671508014,0.00562777968191291,-0.011850343569088576,-0.01414015380824269,0.027462817246398208,0.08523283455766965,0.09850737610085274,0.02780806337886301,-0.014536131804912238,0.09719800437602033,0.08937188701672935,-0.05109334299461026,0.036760814430460656,0.060124050116496255,0.08317819651181224,0.06120781180470141,-0.01846757189987352,-0.026343281577090098,0.030597867309927827,0.20772455490518557,0.03243877641243508,-0.0408927466123031,-0.015961769756472788,-0.022574675677625174,-0.00399583789707048,0.037117895350910056,0.34176959229638554,-0.027970453576729847,0.029974685223694435,-0.016490569605149247,-0.05249902247059158,0.020030208983544646,-0.12051510472180915,0.04692886391763469,0.03028092372531665,0.0043387961442915785
total_kcal,0.47165185324326286,0.07154041986372056,-0.011125871844579431,0.4207652135748665,0.018160500262149108,0.5543698197327598,0.4090280098030203,1.0,-0.18367484849655105,0.06384629225676507,-0.10309225089255718,-0.02449757968958417,0.18949442511898543,0.045630401899862734,0.49704030451816755,-0.5670539739346127,-0.09742358648015075,0.09032680327286342,0.0003047727715425624,-0.10592144773600864,0.06478533446222849,-0.11588283840566309,0.0015554757529270891,-0.08526198827782146,0.00860458795765802,-0.004789931219725281,-0.06609029685435834,-0.07907025244511026,0.019648211084367543,-0.13341898520572623,0.04862157241051281,0.0399851861058577,-0.01853718091899494,0.05156737407494171,0.014705558838099198,-0.05661340292292081,0.0007268186111539315,-0.12861659508650752,0.023594453287091158,0.08901399098610062,0.008345450373288717,0.05110074338864603,0.003683016842453835,-0.060809814212499674,-0.09804789968603587,-0.02861472876150803,-0.0793457177383347,0.03942989367835274,-0.05282715132624674,-0.026065313375557158,0.008058801679494076,0.01967207423214671,0.08891930704571568,-0.007545954476223988,-0.07731230709844727,-0.006309210240051428,0.036542173362939044,0.048700554273902186,0.024767977947545757,-0.08500888776493533,0.06446028424558847,0.04938997592620332,-0.035605407100126205,-0.1770022253992797,0.28015690551701355,-0.12306877052557522,-0.1423013695162965,-0.28443015557696966,0.03427810460735099,0.018680570095873344,-0.03533906809888908,-0.06182430733177844,-0.05867338677832959,-0.11072129048654925,-0.07949581632521971,-0.19216196174451627,-0.08429522356535449,-0.01354867813578398,-0.05837542201671073,-0.04593911977645537,0.010947674450056382,-0.01382820818414546,-0.016292671272521392,-0.11366442491067487,-0.0842867504966496,-0.09518341632009067,-0.15670659095477446,-0.09985827444791238,-0.037403312237807074,-0.04080944761297419,-0.026808028199876783,0.0005976962035219891,-0.0886258740817731,-0.12607512904745344,-0.06582957019008223,-0.021136141018452265,0.0042552077979734655,-0.058284730737037285,0.04342408055952458,-0.07459087622578862,-0.07753069537765601,-0.01723406816265264,0.04635612052459939,0.03777359099609636,-0.03980267538540317,0.033545707986030765,0.05027820052779756,-0.0006798514931697317
sleep_light_hrs,-0.284544445195135,-0.1158794172662825,-0.006712895461952905,-0.26692580066787513,-0.06262451948251896,-0.2015392940140814,-0.27298916064931056,-0.18367484849655105,1.0,0.013668334347186162,0.15236458689961122,0.0037429848523209803,-0.04328872071832587,0.01752154899218414,-0.1771137465783456,0.19529832823192578,-0.017228699355242932,-0.0023913094162052997,0.031173241331782044,0.024468789660020404,-0.06414610824215641,0.016826419525366898,-0.0375405941513252,0.03480651878084559,-0.029388403076723676,0.005817826466852064,-0.024492782637933717,0.025522584547831132,0.057359196522170426,0.0418815617099184,0.06946661105105816,-0.03077400513927291,0.11527739255154484,-0.030976541502298643,0.133434159510744,0.05302904782270803,0.059809001876980766,0.0968592151901087,0.12204743948800055,-0.0456495065191587,-0.01584306584743547,-0.022596388835113675,0.03602511300756981,0.055999357129492035,0.025341761689267415,0.04150062575286933,0.017165969792315317,-0.014938499608235423,0.1111761339102417,0.003978194017033535,-0.005962483341641693,0.053025036344564035,-0.029017738437717905,0.015125127870574228,0.061132952828895526,0.031070359215458823,-0.024330365521122072,-0.03255866425887965,-0.016137872655329125,0.06936021688160862,-0.005422850780295179,-0.02860605860779979,-0.006586084868992469,0.05562296342886888,-0.1265977286505258,-0.017173790715896337,0.046414241134799694,0.12439944627477448,-0.04039472340315106,0.012495214901882394,0.08616980300466254,0.041011494060917635,0.023557774242648315,0.015384161279098814,0.019706094907341303,0.022836589193637288,0.0261184126674208,-0.052908285297256,-0.0195855558839537,0.0735432174986837,-0.000882929195367924,-0.011471267856781962,-0.01844216677810471,0.0333266687268909,0.024587820409335437,-0.02017214807829477,-0.02893218361858505,0.012346841196352808,0.013546508963786777,0.01940326137740131,-0.02452767547032316,-0.05889995252057308,0.025785073512015883,0.010430648636385206,0.05769177130329456,0.013292569305430978,-0.016011216738450365,-0.004124569639369609,-0.11172293916452207,0.032192844811690734,-0.06951834666747032,0.022491392031131176,0.0314509679591504,0.03776046909710638,0.026080537603118598,0.0015995495134127032,-0.0021864939992555102,0.005510517672231707
sleep_deep_hrs,0.09066620966923858,0.07836971139300031,0.04584068947146017,0.08842716727634277,0.055703655685233916,0.06296781819632809,0.09061522960710072,0.06384629225676507,0.013668334347186162,1.0,-0.024744154619690647,0.0008138411035804592,0.041289952756116105,0.021532946931035093,0.009168807458203422,-0.07228129827101588,-0.06439277579386456,0.06373464877045062,0.0431064502353059,-0.058554525104184456,0.006905785587833729,0.06668444858381206,-0.025987573655288344,-0.005663613979785877,0.06505374379188067,0.014210014874708111,-0.024733793695919847,-0.05905784154069426,0.005661005685557079,0.05191958798496798,0.06749224406523643,0.057187362734252074,0.00016116862056539077,0.09106773764699475,-0.033388383815933925,-0.032311790104408676,0.032030256848878794,-0.04467301661963932,-0.022642008689519495,0.046353628714476,0.03801953965322532,0.05385740532724289,0.04510899847507498,-0.0015948783520421087,0.011712474349458737,-0.01083063059798123,-0.03408719882958618,-0.02217527114828191,-0.008521648313275877,0.06524790757179158,0.028883347345446963,0.034727362643185704,0.04660917167455704,0.010480829534225543,0.0017529921121653125,-0.014134085472909503,0.04881373317778826,0.04311396424948968,0.015681112849518074,0.013299956457435496,0.0012561980134420778,0.004042526387582464,0.04840859449417418,-0.005508682312810223,0.10733135444691054,-0.00378564330297233,-0.011861762566580643,-0.0922917261357542,0.036998685596096065,0.049588222571603266,-0.010113184974175448,-0.009503945297333956,-0.0043476857607759505,0.017202758926485234,0.003284763394926576,0.017878793916690623,0.027102079018376298,-0.006027424108615938,-0.0006356870771085242,0.02376483510884602,-0.01956473579609119,0.0336745620595679,0.011876513897105215,-0.008012668598795718,-0.004625414732444937,0.0161735437025281,0.03886461520938861,0.06504234741293405,0.022926884167097768,0.03778001402199536,0.004422667733727783,0.042478951118479914,0.018963678111177686,-0.003413013592289114,0.019540643527865054,-0.0010032611382403721,-0.005729848091593844,0.03968114162940669,0.042210489608552795,0.021447392888843703,-0.0484915667399396,-0.019438025259630436,0.0040639465286266465,0.04433540916626883,0.0009799635878717052,0.04087889222021661,0.040170724835761486,0.04187590096544642
