Logging
iteration 0 | D LOSS = 1.4131 | G LOSS = 0.1067 | AVG R =0.5259 | mean_pen: 0.0180 |  
iteration 50 | D LOSS = 1.1694 | G LOSS = -0.0110 | AVG R =0.3682 | mean_pen: 0.0176 |  
iteration 100 | D LOSS = 1.1774 | G LOSS = -0.0294 | AVG R =0.3870 | mean_pen: 0.0169 |  
iteration 150 | D LOSS = 1.1910 | G LOSS = -0.0431 | AVG R =0.4025 | mean_pen: 0.0155 |  
iteration 200 | D LOSS = 1.2010 | G LOSS = -0.0511 | AVG R =0.4084 | mean_pen: 0.0151 |  
iteration 250 | D LOSS = 1.2079 | G LOSS = -0.0540 | AVG R =0.4161 | mean_pen: 0.0133 |  
iteration 300 | D LOSS = 1.2227 | G LOSS = -0.0538 | AVG R =0.4176 | mean_pen: 0.0127 |  
iteration 350 | D LOSS = 1.2333 | G LOSS = -0.0537 | AVG R =0.4267 | mean_pen: 0.0112 |  
iteration 400 | D LOSS = 1.2456 | G LOSS = -0.0540 | AVG R =0.4337 | mean_pen: 0.0095 |  
iteration 450 | D LOSS = 1.2650 | G LOSS = -0.0534 | AVG R =0.4406 | mean_pen: 0.0079 |  
iteration 500 | D LOSS = 1.2819 | G LOSS = -0.0514 | AVG R =0.4507 | mean_pen: 0.0065 |  
iteration 550 | D LOSS = 1.2973 | G LOSS = -0.0493 | AVG R =0.4560 | mean_pen: 0.0051 |  
iteration 600 | D LOSS = 1.3090 | G LOSS = -0.0463 | AVG R =0.4626 | mean_pen: 0.0040 |  
iteration 650 | D LOSS = 1.3204 | G LOSS = -0.0434 | AVG R =0.4661 | mean_pen: 0.0030 |  
iteration 700 | D LOSS = 1.3290 | G LOSS = -0.0382 | AVG R =0.4697 | mean_pen: 0.0023 |  
iteration 750 | D LOSS = 1.3354 | G LOSS = -0.0335 | AVG R =0.4751 | mean_pen: 0.0016 |  
iteration 800 | D LOSS = 1.3395 | G LOSS = -0.0292 | AVG R =0.4756 | mean_pen: 0.0012 |  
iteration 850 | D LOSS = 1.3414 | G LOSS = -0.0242 | AVG R =0.4777 | mean_pen: 0.0009 |  
iteration 900 | D LOSS = 1.3447 | G LOSS = -0.0206 | AVG R =0.4777 | mean_pen: 0.0007 |  
iteration 950 | D LOSS = 1.3486 | G LOSS = -0.0159 | AVG R =0.4786 | mean_pen: 0.0006 |  
iteration 1000 | D LOSS = 1.3477 | G LOSS = -0.0124 | AVG R =0.4790 | mean_pen: 0.0005 |  
iteration 1050 | D LOSS = 1.3511 | G LOSS = -0.0082 | AVG R =0.4811 | mean_pen: 0.0004 |  
iteration 1100 | D LOSS = 1.3494 | G LOSS = -0.0072 | AVG R =0.4800 | mean_pen: 0.0003 |  
iteration 1150 | D LOSS = 1.3481 | G LOSS = -0.0016 | AVG R =0.4812 | mean_pen: 0.0003 |  
iteration 1200 | D LOSS = 1.3473 | G LOSS = -0.0020 | AVG R =0.4796 | mean_pen: 0.0003 |  
iteration 1250 | D LOSS = 1.3452 | G LOSS = 0.0009 | AVG R =0.4797 | mean_pen: 0.0003 |  
iteration 1300 | D LOSS = 1.3448 | G LOSS = 0.0018 | AVG R =0.4794 | mean_pen: 0.0003 |  
iteration 1350 | D LOSS = 1.3431 | G LOSS = 0.0018 | AVG R =0.4781 | mean_pen: 0.0003 |  
iteration 1400 | D LOSS = 1.3430 | G LOSS = 0.0029 | AVG R =0.4776 | mean_pen: 0.0003 |  
iteration 1450 | D LOSS = 1.3420 | G LOSS = 0.0043 | AVG R =0.4774 | mean_pen: 0.0003 |  
iteration 1500 | D LOSS = 1.3403 | G LOSS = 0.0056 | AVG R =0.4769 | mean_pen: 0.0003 |  
iteration 1550 | D LOSS = 1.3405 | G LOSS = 0.0060 | AVG R =0.4763 | mean_pen: 0.0004 |  
iteration 1600 | D LOSS = 1.3402 | G LOSS = 0.0059 | AVG R =0.4766 | mean_pen: 0.0003 |  
iteration 1650 | D LOSS = 1.3399 | G LOSS = 0.0081 | AVG R =0.4763 | mean_pen: 0.0004 |  
iteration 1700 | D LOSS = 1.3395 | G LOSS = 0.0089 | AVG R =0.4772 | mean_pen: 0.0005 |  
iteration 1750 | D LOSS = 1.3394 | G LOSS = 0.0097 | AVG R =0.4761 | mean_pen: 0.0005 |  
iteration 1800 | D LOSS = 1.3422 | G LOSS = 0.0101 | AVG R =0.4767 | mean_pen: 0.0005 |  
iteration 1850 | D LOSS = 1.3425 | G LOSS = 0.0112 | AVG R =0.4775 | mean_pen: 0.0005 |  
iteration 1900 | D LOSS = 1.3425 | G LOSS = 0.0137 | AVG R =0.4773 | mean_pen: 0.0006 |  
iteration 1950 | D LOSS = 1.3423 | G LOSS = 0.0137 | AVG R =0.4781 | mean_pen: 0.0007 |  
iteration 2000 | D LOSS = 1.3414 | G LOSS = 0.0145 | AVG R =0.4775 | mean_pen: 0.0007 |  
iteration 2050 | D LOSS = 1.3442 | G LOSS = 0.0123 | AVG R =0.4784 | mean_pen: 0.0006 |  
iteration 2100 | D LOSS = 1.3431 | G LOSS = 0.0133 | AVG R =0.4786 | mean_pen: 0.0007 |  
iteration 2150 | D LOSS = 1.3445 | G LOSS = 0.0128 | AVG R =0.4789 | mean_pen: 0.0007 |  
iteration 2200 | D LOSS = 1.3448 | G LOSS = 0.0124 | AVG R =0.4789 | mean_pen: 0.0007 |  
iteration 2250 | D LOSS = 1.3458 | G LOSS = 0.0124 | AVG R =0.4786 | mean_pen: 0.0007 |  
iteration 2300 | D LOSS = 1.3451 | G LOSS = 0.0132 | AVG R =0.4793 | mean_pen: 0.0007 |  
iteration 2350 | D LOSS = 1.3452 | G LOSS = 0.0137 | AVG R =0.4800 | mean_pen: 0.0007 |  
iteration 2400 | D LOSS = 1.3460 | G LOSS = 0.0155 | AVG R =0.4800 | mean_pen: 0.0008 |  
iteration 2450 | D LOSS = 1.3458 | G LOSS = 0.0131 | AVG R =0.4798 | mean_pen: 0.0007 |  
iteration 2500 | D LOSS = 1.3460 | G LOSS = 0.0154 | AVG R =0.4802 | mean_pen: 0.0008 |  
iteration 2550 | D LOSS = 1.3468 | G LOSS = 0.0119 | AVG R =0.4807 | mean_pen: 0.0007 |  
iteration 2600 | D LOSS = 1.3473 | G LOSS = 0.0138 | AVG R =0.4800 | mean_pen: 0.0008 |  
iteration 2650 | D LOSS = 1.3466 | G LOSS = 0.0131 | AVG R =0.4806 | mean_pen: 0.0007 |  
iteration 2700 | D LOSS = 1.3474 | G LOSS = 0.0118 | AVG R =0.4806 | mean_pen: 0.0007 |  
iteration 2750 | D LOSS = 1.3480 | G LOSS = 0.0133 | AVG R =0.4802 | mean_pen: 0.0007 |  
iteration 2800 | D LOSS = 1.3481 | G LOSS = 0.0136 | AVG R =0.4808 | mean_pen: 0.0007 |  
iteration 2850 | D LOSS = 1.3467 | G LOSS = 0.0136 | AVG R =0.4802 | mean_pen: 0.0007 |  
iteration 2900 | D LOSS = 1.3479 | G LOSS = 0.0122 | AVG R =0.4807 | mean_pen: 0.0007 |  
iteration 2950 | D LOSS = 1.3474 | G LOSS = 0.0113 | AVG R =0.4807 | mean_pen: 0.0007 |  
