Logging
ITERATION 8385.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8910
ITERATION 8386.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8954
ITERATION 8387.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8952
ITERATION 8388.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8980
ITERATION 8389.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8897
ITERATION 8390.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8949
ITERATION 8391.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8974
ITERATION 8392.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8970
ITERATION 8393.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8920
ITERATION 8394.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8925
ITERATION 8395.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8998
ITERATION 8396.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8971
ITERATION 8397.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8978
ITERATION 8398.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8955
ITERATION 8399.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8896
ITERATION 8400.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8927
ITERATION 8401.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8950
ITERATION 8402.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8988
ITERATION 8403.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8979
ITERATION 8404.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.9039
ITERATION 8405.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8977
ITERATION 8406.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8935
ITERATION 8407.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8928
ITERATION 8408.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8942
ITERATION 8409.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8994
ITERATION 8410.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.9003
ITERATION 8411.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8921
ITERATION 8412.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8885
ITERATION 8413.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8899
ITERATION 8414.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8967
ITERATION 8415.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8974
ITERATION 8416.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8955
ITERATION 8417.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8905
ITERATION 8418.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8909
ITERATION 8419.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8961
ITERATION 8420.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8990
ITERATION 8421.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8998
ITERATION 8422.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8931
ITERATION 8423.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8965
ITERATION 8424.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8958
ITERATION 8425.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8865
ITERATION 8426.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8951
ITERATION 8427.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8921
ITERATION 8428.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8945
ITERATION 8429.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.9011
ITERATION 8430.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8989
ITERATION 8431.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8952
ITERATION 8432.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8997
ITERATION 8433.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.9018
ITERATION 8434.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8940
ITERATION 8435.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8969
ITERATION 8436.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8958
ITERATION 8437.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8975
ITERATION 8438.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8941
ITERATION 8439.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8967
ITERATION 8440.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.9009
ITERATION 8441.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8927
ITERATION 8442.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8986
ITERATION 8443.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8957
ITERATION 8444.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8980
ITERATION 8445.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.9019
ITERATION 8446.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8936
ITERATION 8447.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8972
ITERATION 8448.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8937
ITERATION 8449.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.9008
ITERATION 8450.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8980
ITERATION 8451.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8894
ITERATION 8452.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8961
ITERATION 8453.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8910
ITERATION 8454.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8886
ITERATION 8455.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8909
ITERATION 8456.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.9003
ITERATION 8457.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8928
ITERATION 8458.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8945
ITERATION 8459.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8907
ITERATION 8460.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8989
ITERATION 8461.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.9012
ITERATION 8462.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8937
ITERATION 8463.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8993
ITERATION 8464.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.9041
ITERATION 8465.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8917
ITERATION 8466.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8933
ITERATION 8467.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8964
ITERATION 8468.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8997
ITERATION 8469.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8927
ITERATION 8470.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8911
ITERATION 8471.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.9013
ITERATION 8472.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8940
ITERATION 8473.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8977
ITERATION 8474.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8935
ITERATION 8475.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8933
ITERATION 8476.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8876
ITERATION 8477.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8949
ITERATION 8478.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8909
ITERATION 8479.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8960
ITERATION 8480.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8976
ITERATION 8481.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8920
ITERATION 8482.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8939
ITERATION 8483.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8915
ITERATION 8484.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8820
ITERATION 8485.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8902
ITERATION 8486.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8982
ITERATION 8487.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8963
ITERATION 8488.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8988
ITERATION 8489.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8875
ITERATION 8490.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8961
ITERATION 8491.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8910
ITERATION 8492.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8925
ITERATION 8493.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8928
ITERATION 8494.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8950
ITERATION 8495.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8943
ITERATION 8496.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8906
ITERATION 8497.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8864
ITERATION 8498.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8925
ITERATION 8499.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8930
ITERATION 8500.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8942
ITERATION 8501.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8956
ITERATION 8502.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8919
ITERATION 8503.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8952
ITERATION 8504.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8907
ITERATION 8505.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8928
ITERATION 8506.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8915
ITERATION 8507.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8915
ITERATION 8508.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8903
ITERATION 8509.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8951
ITERATION 8510.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8972
ITERATION 8511.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8953
ITERATION 8512.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8982
ITERATION 8513.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8911
ITERATION 8514.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8904
ITERATION 8515.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8827
ITERATION 8516.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8908
ITERATION 8517.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8905
ITERATION 8518.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8942
ITERATION 8519.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.9046
ITERATION 8520.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8974
ITERATION 8521.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8866
ITERATION 8522.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8981
ITERATION 8523.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8952
ITERATION 8524.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8958
ITERATION 8525.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8892
ITERATION 8526.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8969
ITERATION 8527.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8990
ITERATION 8528.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8945
ITERATION 8529.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8978
ITERATION 8530.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8941
ITERATION 8531.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8942
ITERATION 8532.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8896
ITERATION 8533.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8963
ITERATION 8534.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8885
ITERATION 8535.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8939
ITERATION 8536.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8956
ITERATION 8537.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8913
ITERATION 8538.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8930
ITERATION 8539.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8985
ITERATION 8540.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8897
ITERATION 8541.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8975
ITERATION 8542.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8984
ITERATION 8543.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8989
ITERATION 8544.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.9042
ITERATION 8545.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8979
ITERATION 8546.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8970
ITERATION 8547.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8942
ITERATION 8548.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8959
ITERATION 8549.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8938
ITERATION 8550.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8874
ITERATION 8551.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8944
ITERATION 8552.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8955
ITERATION 8553.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8931
ITERATION 8554.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8909
ITERATION 8555.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8958
ITERATION 8556.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8993
ITERATION 8557.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8926
ITERATION 8558.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8976
ITERATION 8559.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8984
ITERATION 8560.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8943
ITERATION 8561.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8956
ITERATION 8562.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8970
ITERATION 8563.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8982
ITERATION 8564.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8937
ITERATION 8565.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.9018
ITERATION 8566.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.9011
ITERATION 8567.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8993
ITERATION 8568.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.9025
ITERATION 8569.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8964
ITERATION 8570.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8993
ITERATION 8571.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.9004
ITERATION 8572.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8974
ITERATION 8573.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8918
ITERATION 8574.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8946
ITERATION 8575.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8976
ITERATION 8576.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8922
ITERATION 8577.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8948
ITERATION 8578.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8987
ITERATION 8579.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8966
ITERATION 8580.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8956
ITERATION 8581.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8980
ITERATION 8582.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8947
ITERATION 8583.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8982
ITERATION 8584.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.9012
ITERATION 8585.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.9023
ITERATION 8586.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8986
ITERATION 8587.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.9026
ITERATION 8588.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8946
ITERATION 8589.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8982
ITERATION 8590.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8943
ITERATION 8591.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8991
ITERATION 8592.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8941
ITERATION 8593.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8996
ITERATION 8594.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8907
ITERATION 8595.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.9001
ITERATION 8596.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8909
ITERATION 8597.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8995
ITERATION 8598.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8915
ITERATION 8599.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8931
ITERATION 8600.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8933
ITERATION 8601.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8987
ITERATION 8602.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8975
ITERATION 8603.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.9006
ITERATION 8604.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8996
ITERATION 8605.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.9015
ITERATION 8606.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8942
ITERATION 8607.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8969
ITERATION 8608.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8936
ITERATION 8609.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8967
ITERATION 8610.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.9020
ITERATION 8611.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8962
ITERATION 8612.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.9014
ITERATION 8613.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.9067
ITERATION 8614.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8986
ITERATION 8615.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.9050
ITERATION 8616.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8937
ITERATION 8617.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8960
ITERATION 8618.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8990
ITERATION 8619.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8970
ITERATION 8620.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8969
ITERATION 8621.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8995
ITERATION 8622.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.9039
ITERATION 8623.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8933
ITERATION 8624.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8908
ITERATION 8625.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8921
ITERATION 8626.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8995
ITERATION 8627.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8957
ITERATION 8628.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8912
ITERATION 8629.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8934
ITERATION 8630.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8986
ITERATION 8631.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8970
ITERATION 8632.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8934
ITERATION 8633.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8923
ITERATION 8634.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8992
ITERATION 8635.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8978
ITERATION 8636.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8965
ITERATION 8637.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8967
ITERATION 8638.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.9028
ITERATION 8639.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8937
ITERATION 8640.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8958
ITERATION 8641.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.9003
ITERATION 8642.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8989
ITERATION 8643.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8979
ITERATION 8644.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.9012
ITERATION 8645.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.9005
ITERATION 8646.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8986
ITERATION 8647.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8940
ITERATION 8648.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8901
ITERATION 8649.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8966
ITERATION 8650.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.9005
ITERATION 8651.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8999
ITERATION 8652.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8909
ITERATION 8653.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8976
ITERATION 8654.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8950
ITERATION 8655.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8957
ITERATION 8656.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8968
ITERATION 8657.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.9063
ITERATION 8658.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.9031
ITERATION 8659.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8989
ITERATION 8660.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8994
ITERATION 8661.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8974
ITERATION 8662.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8995
ITERATION 8663.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8934
ITERATION 8664.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8968
ITERATION 8665.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.9052
ITERATION 8666.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8983
ITERATION 8667.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8983
ITERATION 8668.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8950
ITERATION 8669.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.9003
ITERATION 8670.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.9017
ITERATION 8671.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8933
ITERATION 8672.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8926
ITERATION 8673.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8968
ITERATION 8674.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8943
ITERATION 8675.0000 | MEAN PEN (*.2) 0.0000 | TOTAL G LOSS 0.8992
