,heart_rate_mean,blood_glucose_mean,resp_rate_mean,stress_mean,blood_glucose_std,total_steps,resting_heart_rate,total_kcal,sleep_light_hrs,sleep_deep_hrs,sleep_rem_hrs,sleep_awake_hrs,act_generic_hrs,act_running_hrs,act_walking_hrs,act_sedentary_hrs,A/G Ratio_value,ALT (IU/L)_value (IU/L),AST (IU/L)_value (IU/L),Albumin (g/dL)_value (g/dL),Alkaline Phosphatase (IU/L)_value (IU/L),BUN (mg/dL)_value (mg/dL),BUN/Creatinine ratio_value,Bilirubin Total (mg/dL)_value (mg/dL),C-Peptide (ng/mL)_value (ng/mL),CRP - HS (mg/L)_value (mg/L),Calcium (mg/dL)_value (mg/dL),"Carbon Dioxide, Total (mEq/L)_value (mEq/L)",Chloride (mEq/L)_value (mEq/L),Creatinine (mg/dL)_value (md/dL),"Globulin, Total (g/dL)_value (g/dL)",Glucose (mg/dL)_value (mg/dL),HDL Cholesterol (mg/dL)_value (mg/dL),INSULIN (ng/mL)_value (ng/mL),LDL Cholesterol Calculation (mg/dL)_value (mg/dL),Potassium (mEq/L)_value (mEq/L),"Protein, Total (g/dL)_value (g/dL)",Sodium (mEq/L)_value (mEq/L),Total Cholesterol (mg/dL)_value (mg/dL),Triglycerides (mg/dL)_value (mg/dL),Urine Albumin (mg/dL)_value (mg/DL),Urine Creatinine (mg/dL)_value (mg/DL),clock_visuospatial_executive_time_value,delayed_recall_with_no_clue_time_value,digitspan_time_value,memory_trial1_time_value,memory_trial2_time_value,moca_abstraction_time_value,moca_orientation_time_value,moca_total_score_value,naming_time_value,repetition_time_value,subtraction_time_value,cube_visuospatial_executive_time_value,lettera_time_value,trails_visuospatial_executive_time_value,moca_combined_mis_score_value,memory_trial1_value,memory_trial2_value,moca_abstraction_value,moca_orientation_value,naming_value,repetition_value,subtraction_value,Rate,PR,QRSD,QT,QTc,P,QRS,T,Age-related macular degeneration,Arthritis,Cancer,Cataracts (1+ eyes),Chronic pullmonary problems,Circulation problems,Diabetic retinopathy (1+),Digestive problems,Marijuana user,Dry eye (1+),Glaucoma (1+),Hearing impairment,Heart attack,High blood cholesterol,High blood pressure,Kidney problems,Low blood pressure,Mild cognitive impairmen,Multiple sclerosis,Obesity,Osteoporosis,Other heart issues (pacemaker),Other neurological conditions,Parkinson's disease,Retinal vascular occlusion,Stroke,Type 2 Diabetes,Urinary problems,ABNORMAL,BORDERLINE,NORMAL,OTHERWISE NORMAL,cube_visuospatial_executive_value,fluency_language_value,lettera_value,trails_visuospatial_executive_value
heart_rate_mean,1.0,0.25837522330097246,0.10738875822023784,0.7826721828148082,0.181842685624885,0.5291182542176168,0.8520393161799262,0.5225078244261951,-0.24950405268682466,0.1136125899165643,-0.1182288121619564,0.005725542984978971,0.2029157103741727,0.05380327629634711,0.3513567531501806,-0.4561560514470233,-0.2043876228750201,-0.01756377115623888,-0.088687317335677,-0.02619533034873638,0.12062296228904512,-0.07323029198307712,0.006101071060555984,-0.15680575928960097,0.021653523492073074,0.05861872600715091,0.15115844372788764,0.03317175807145696,-0.13941184789092936,-0.03436371763181409,0.30515398737121224,0.15438840351883248,-0.07236243107723174,0.07432283456968329,-0.019114392244992395,-0.004488750571005605,0.2850699693594782,-0.01145900984646961,-0.00963897762546277,0.06000919669240445,0.03085186738524353,0.126778367337745,0.0014218686024993882,-0.013438900099305592,-0.016591606458438154,-0.03267900509939791,-0.06979143758660974,0.0579347250530883,0.03316774391810545,-0.04409945654489544,-0.012086896950134592,0.11746737679211867,0.10633561926048592,0.024983440894827506,-0.00768850043074414,0.021318445922048262,0.005101338961711871,-0.012413604593106062,0.0028328426947832794,-0.06545053908232691,0.027189124329746055,-0.04765622316929202,0.0146272674302808,-0.03516028722418684,0.5632007043094076,-0.08662773314139526,-0.10211648961229447,-0.43566801669190097,0.1712960059472728,-0.030915404591116687,0.001606206029101628,-0.028930232540473312,0.022098171469304498,0.023002287855195105,-0.023357822532599295,-0.014892059494435091,0.023979844635968126,0.08098382907206511,0.06213285553894044,-0.011519810297114543,-0.01997006378511763,0.11297815691961453,0.07190122441750503,-0.08756074380702553,-0.026329580039854143,0.0978314272206968,0.03085420442013803,0.004056174647585119,0.01925603005393921,-0.050091795949833456,0.015328003115809572,0.06623964709018929,0.05109216659135829,-0.11790076211555033,-0.059686603378427266,0.0010962412687664858,0.008265365147655687,-0.0018782394667297907,0.28885058019138166,-0.06234924297332117,-0.06377054356555337,0.014867651993832479,-0.01199833767244063,0.08282429882741597,-0.16376692097181228,0.02807339173007922,-0.004468533696672251,0.025316050893459917
blood_glucose_mean,0.25837522330097246,1.0,0.11486316651917156,0.25351670252770486,0.33082334610552816,0.015282120686331864,0.3086962401885455,0.06776441578550622,-0.07439911408646468,0.046953762667950205,-0.07913543091554151,0.08880977617229704,0.0648767272513608,-0.008934262248554821,-0.048755050312949876,-0.0037284516226750576,-0.01578552951099095,0.060919311966494985,0.008721231622088741,-0.04208966097494548,0.09218686854710509,0.20999235810017974,0.021288656041346204,-0.010046402034996176,0.20654433547097215,0.09642314879793197,0.11531419719151363,0.10265475526746078,-0.1914601754020532,0.2609119491584095,0.061091937763726234,0.19286831048433323,-0.2867502200466421,0.10697761339672907,-0.1715665910383583,0.029557895779336985,3.7420370836527756e-05,-0.06530187612355202,-0.2533545102857751,0.06988239502386605,-0.012047069291532276,0.12041471802566621,-0.06363195482607019,0.09064876484508652,-0.04304546361895548,0.036739694971459506,-0.02996307644524942,0.031154406627985264,0.09580354418561562,-0.05953075383566183,0.004934058954179271,-0.05707730899312512,-0.008030274094163221,0.046569038460266304,-0.04014365627055715,0.017273828086362845,-0.0320172729215932,-0.01028059857161006,-0.007698899756179257,0.008114597664061782,-0.019487801033833584,0.001372268705393706,0.07937357037572935,0.03470243557456282,0.24894064765802873,0.15225682702574922,0.15202659821382028,-0.09012194195509618,0.1656457109182752,0.013666301832026117,-0.16146201778736152,-0.038560912857367645,0.06476855827441765,0.14866441177286863,0.004999512802121177,0.1253197779549089,0.027742899151388334,0.04781930977305743,0.16832883744978006,-0.05213088689439921,-0.07066154227259323,3.767618827682307e-07,0.010395186998990781,-0.005979795846866192,0.1543931424655574,0.24015985429927555,0.2805067167915836,0.0948595800592389,-0.008478409631640604,-0.016821131066836456,0.024450746436193337,0.18328447214268523,-0.0532098956407079,0.06267700952383363,-0.04395794164971334,0.036625281568227766,0.028981272076379523,0.06660935517264657,0.37495156936314344,0.016126156674151692,0.20773694929474434,0.00945136039305939,-0.15133814612074553,-0.06761623363024771,-0.07035716600411959,0.006294842216970107,-0.03793043921581303,0.002510889438664872
resp_rate_mean,0.10738875822023784,0.11486316651917156,1.0,0.09943629915085136,0.11091816830836931,0.01874626111839973,0.10795774533535943,0.0305893621673552,-0.010709156486212772,0.04475088232165685,-0.06014653376807682,0.05885353756741703,0.057399707715566635,0.029724439011021377,0.0003665834425655795,-0.03039320183155735,0.013135342403210565,0.04230144237576686,0.0604003660260208,-0.00934560570394512,0.004425491140926796,0.10309234864341646,0.00809238512619007,0.02687721593389777,0.15468381987806973,0.04598150753323404,-0.03144461300196251,-0.06403779623247188,0.022887681521457592,0.11150287982292528,0.014577805374741643,0.10082609140560753,-0.18563258952186432,0.09497671172577167,-0.16622629882227813,0.03988814674876017,-0.01099656107563361,0.035005855088456196,-0.20747988502943682,0.04575672954788634,0.04643718678928103,0.0741142954347151,0.010443925438151836,0.11273217280047149,-0.060252616187872726,0.0013623040164896013,-0.046435581503999956,-0.004413899847354849,0.03281560872783919,-0.12469270422719839,-0.002574738205226704,-0.04890921961574783,0.016684378520733605,0.023916929881528323,-0.08934030960920791,0.035809123980307396,-0.11536765659329828,-0.05178739017325123,-0.08347724702246172,-0.05453728347413493,-0.022002069710084646,-0.04325967074962243,0.013835356345835928,-0.03276111821201165,0.08856479300210596,0.015694503930090448,0.04455698049963444,0.000477140399104049,0.08704946837819631,0.016953460238811367,-0.09903433142959615,-0.040192903061950724,-0.0009093779889590145,0.054558949100521725,0.0311113421202139,0.09094779603831342,-0.021658212235544847,0.05435780322783974,0.07602570263490974,-0.022807415598885945,-0.0037561150496936133,0.016210442266396796,0.02159807065408497,0.0067746503252821355,0.037361964139250387,0.13511873650970604,0.13623831126909164,0.026370383538695356,-0.013145471646057137,0.022228916093234536,0.03454476653061733,0.07504010777590171,-0.03608448520793259,0.05500762062995746,-0.012345236433275071,-0.0027629838043462577,0.00023897434187676903,-0.0008288482136765891,0.16476436776567224,0.01931986422583871,0.032398604604235506,0.02167679165841884,-0.010592746768940968,-0.023604957047338077,-0.09068070836719222,-0.03999841376699607,-0.03644676435868587,-0.04300845648847009
stress_mean,0.7826721828148082,0.25351670252770486,0.09943629915085136,1.0,0.18200108950834276,0.44793182054126524,0.7603699132402746,0.44275077834395943,-0.26333588797065516,0.11069706843344153,-0.11243897261828471,0.005038088775046036,0.17921490589687183,0.04167953331960126,0.2756519772446559,-0.36619297917331434,-0.2232575727057203,-0.01677764425256893,-0.07491724118487335,-0.06490772939920728,0.14728268287833757,-0.01262212769259869,0.021433530969417258,-0.13942906146072118,0.03460734928468107,0.06602647513289973,0.12234038719102815,0.0007129835097834878,-0.10884026023121716,-0.0001179150532140304,0.3000677847624794,0.15330663220657262,-0.1062887810162231,0.09104107068650251,-0.046371547722847385,0.006788035200760765,0.2452298674075252,-0.030082457090345033,-0.051449646351933366,0.05431668388530282,0.02627250416637049,0.12666217147214728,-0.006412404994925565,0.0053006448500558315,-0.01398382693288691,-0.0397999123922596,-0.05656922579794159,0.06471804793754969,0.053762436385966506,-0.08215390518695861,-0.021147938568461647,0.1351323778581861,0.10657288013338194,0.03376011542956513,-0.007554355430011559,0.02177639597703269,-0.02979371147057431,-0.03641865284253204,-0.024773301530352475,-0.07732922166009816,0.016455297733120218,-0.06575985386126679,-0.014681307657581693,-0.047285478944465144,0.5298332796896368,-0.04262101427475409,-0.09448265676028733,-0.4187701412402711,0.15973680113013136,-0.0669891185144369,-0.02052607249403333,-0.056017293112299645,0.03904766715437378,0.04044621005912793,-0.006324667107023895,0.02693236825631447,0.040984353853624464,0.1050187699135015,0.07657100644216613,0.01141759135705678,-0.03793455277659175,0.10773713064583917,0.0816142116511572,-0.06566550114894941,0.0011160539654870502,0.11817690134097117,0.0672377399196719,0.012621341207074437,0.01370922622314122,-0.043953842426471615,0.0277181175428905,0.07879382083922193,0.06029903443494944,-0.09465233057476283,-0.05547164835292219,-0.009379771125731424,0.019625050495793356,0.020453433118802874,0.3036366606679358,-0.042873810482363536,-0.08000525928726542,0.02002466630767859,-0.004527700918465963,0.08792810707484694,-0.17814926683151047,0.0034947351236250153,-0.021527001238053428,0.003365827655698593
blood_glucose_std,0.181842685624885,0.33082334610552816,0.11091816830836931,0.18200108950834276,1.0,-0.016770515583284476,0.21154509949672018,0.007932403122530313,-0.05597864244165351,0.043133562897190884,-0.05108556971336671,0.060367014715743704,0.0570188064545714,0.012598552531702226,-0.06085736652845318,0.027836417019150232,-0.013972444367725373,0.0724234492510062,0.026263345877691944,-0.08200555435122664,0.07891372714545536,0.22600511806589452,0.06062286450866374,0.02161256854417939,0.18695912705642884,0.08758053061959925,0.06600925673210803,0.01750236025335141,-0.09824839017440978,0.22802049763481275,0.018111707111474487,0.19911429033108735,-0.21702864647880563,0.1171909049850883,-0.2318714019735617,0.06269717421566198,-0.06285360530390147,-0.02262230551379553,-0.27453230488187075,0.06744295905580673,-0.002592470188480224,0.10705808901255578,-0.05142065135414592,0.12361251692002329,-0.05534539938971506,0.04286591826171131,-0.017973371843965254,0.03999808715937355,0.055244684581233376,-0.05630015593897749,-0.0259551460332834,-0.010159739050477075,-0.024253272363292395,0.032018079205251244,-0.0403348721339684,0.010886471662773787,-0.05586990996819627,-0.022438534076837612,-0.037838867366168094,0.001635759623015339,-0.03667860547328284,-0.011341969550800692,0.03929518025878117,0.021684484850783576,0.20606284094303084,0.11024679475418096,0.11006545734773698,-0.09576941876457595,0.13055521388304597,0.026740353781764255,-0.12283063005817119,-0.02702366214973824,0.0620359835048072,0.1421121338574219,0.04672270696716211,0.1636788140075268,0.031483652439261975,0.05528748954093407,0.16588231692589633,-0.013514352733132309,-0.04186241615207192,0.004851853409245782,0.0225737999719009,0.017032169653673202,0.15563516028782462,0.21122245096348624,0.24798626921901143,0.09515748648455655,-0.028064548440782325,-0.0014651318362376195,0.01583937942646749,0.1509488857885088,-0.019530340494539278,0.06890148019740089,-0.01419494733798779,0.055089957228142195,-0.005733940770175067,0.0645215544580596,0.3114652315335951,0.046337597965075916,0.13900919279397683,0.014784243433326549,-0.11559418436141417,-0.02876232939799013,-0.07451134929021117,-0.008287907100298317,-0.04714074737163856,-0.002306466275571076
total_steps,0.5291182542176168,0.015282120686331864,0.01874626111839973,0.44793182054126524,-0.016770515583284476,1.0,0.4634378469469978,0.5159686279329393,-0.13830739739437534,0.09294865228972787,-0.024813215871998095,-0.07982629615645434,0.2036784210372008,0.05252123933037923,0.5479713231198515,-0.6016472327237056,-0.07544552771398245,0.013858934518120581,-0.02652089987539189,-0.05610145803755249,0.015418395769466318,-0.09572420301425442,0.03568499450897835,-0.04098619297905639,-0.05967523831744216,-0.010146253303353961,0.06008283798503345,0.006933111715165575,0.044614842421725025,-0.12149333190820445,0.16512485848340272,0.04073972193588611,0.09002497527035774,0.013508893878298012,0.08886743063930323,0.002936842198419883,0.1470287241900076,0.053133011115649116,0.14817681743628278,0.011847029555866806,0.024984855134478515,-0.021506323871172225,0.03845319770964771,-0.07725471850103516,0.03697761292383617,-0.025777317813552816,-0.025906816863851306,0.038514180979709836,0.019766401143489983,0.07991447141335972,0.04454170059807399,0.12876221772189608,0.07120497705079996,-0.015181345501671167,0.07662482580175883,0.056126445712863446,0.08175173823683296,0.03620305419989621,0.042016717344185245,-0.021835233410220565,0.054186577660465654,0.012684398505445612,0.00886443617048812,0.006428354372152661,0.3230894612017912,-0.09708946354505704,-0.14165315567913223,-0.2782870818290764,0.07945301289785665,-0.005867996712144804,0.05308305063974474,0.052229598951068365,-0.008495045816530643,-0.12722856447639486,-0.0406844988134475,-0.1733449282965844,-0.05516206821485048,0.010535527303719447,-0.05557418921042095,-0.0695739541314901,0.021620445309533873,0.04492085464128934,0.01038516824947325,-0.1091340263768465,-0.11172353218407167,-0.0655505277552995,-0.16109031100244858,-0.08394442233198754,0.0017123748498940876,-0.08554132587936197,-0.015181102167613066,-0.09195812631008997,-0.009439223642136214,-0.12612135860089507,-0.06872835957195604,-0.00820490283184916,-0.00812898721031051,-0.054776278184140374,0.024415426574126577,-0.13717613754795815,-0.07923367112744704,-0.040613940572071114,0.011719467015412552,0.07641911304565704,0.016972170811184566,0.04672143801204247,0.029580685890895412,0.059208416605367006
resting_heart_rate,0.8520393161799262,0.3086962401885455,0.10795774533535943,0.7603699132402746,0.21154509949672018,0.4634378469469978,1.0,0.4717664561169505,-0.25675462912488944,0.10507149206940473,-0.11087335286236641,0.013225312290672241,0.18491174673336785,0.027370415352258474,0.28858759138102835,-0.38322269808972564,-0.20817917730624214,-0.044789842859774505,-0.12065195672664905,-0.04458996167500232,0.12716492041154512,-0.066233398977364,-0.014662167789404197,-0.14668836514947942,0.008537914409894213,0.06379651178198244,0.183299822042404,0.06439078585508295,-0.1872854982678203,-0.013301126099635479,0.30732095746823335,0.1532136991891516,-0.12142415660536068,0.04798163175970228,-0.02020698920859245,-0.011947553784272149,0.2702061489344028,-0.038729882604349376,-0.04421973466202609,0.03204234263481076,-0.007066813874658612,0.1249752930373075,-0.041566155785997226,-0.02765644827743864,-0.054498292099017805,-0.048889485727200845,-0.08951509500311051,0.039325408196594434,0.04345522342907065,-0.03443258329938455,-0.01662105650708627,0.06340077707178199,0.08337905457410227,0.05457466538052259,-0.0344648980857126,0.015525395598222823,0.012176241079791324,-0.021039387292251514,-0.0016271839101024842,-0.055657751747481894,0.026021314777033473,-0.02476518992952877,0.041797466445376484,-0.03589621242367531,0.5431519317401098,-0.05433775370784767,-0.03074107479037772,-0.40051125624836126,0.20095885414034992,-0.007548030814742793,-0.027865113649560878,-0.024505101999540316,0.03182290432599537,0.043669186851254184,-0.02274547228683444,0.0016764490554543167,0.042934744596029174,0.09020403693495053,0.088658202646525,-0.02996738662699155,-0.033461040520809886,0.09815554789028667,0.07325629469730544,-0.10454230106617718,0.012685241374797202,0.12414356024767918,0.0851847357093434,0.01686276868424579,0.01640665262537963,-0.06475995782617866,0.021837697326004806,0.09462734490619948,0.04037973524987884,-0.10830543634347617,-0.060586456265586806,0.004133657113411749,0.008515302344428636,0.018948719241682094,0.324913660355637,-0.07094321322394201,0.018438491998446688,0.005114310078113563,-0.08566893008658281,0.06857623482004829,-0.1562444369955579,0.02490519430483503,-0.011568771893577688,0.02886143325357854
total_kcal,0.5225078244261951,0.06776441578550622,0.0305893621673552,0.44275077834395943,0.007932403122530313,0.5159686279329393,0.4717664561169505,1.0,-0.11802272336681333,0.0643415005086151,-0.0311895167680208,-0.038267460497088256,0.1992674184741648,0.07997587243734311,0.43986944578607245,-0.5209080986455896,-0.09461040623763159,0.03232017748138833,-0.029818872235953687,-0.03306850198726162,0.04381107679415617,-0.07358246557793119,0.010418158398949821,-0.047676395937693974,-0.019495462878381466,0.021169201489115455,0.08807702145800868,0.05679590480807486,-0.052561978309755585,-0.0651417148930758,0.18911847026596582,0.07511235680980194,0.017791901105215235,0.017785124194571893,0.02917774645848166,-0.01816574881316417,0.17261676012003896,0.021391392821314047,0.05563901907768385,0.02516001461135912,0.005975750271300666,0.007047192775785149,0.003528758497972514,-0.05493006704266377,0.013177719431278273,-0.011891796662087905,-0.038992830278250686,0.0429409854238596,0.02603387964268458,0.0500315187332074,0.011238792842339267,0.08937904609107593,0.07355255846832452,0.03068361181330976,0.04027016327332927,0.041070525925601634,0.06504149139502934,0.0281080369574816,0.04256352096144296,-0.01619202318399341,0.027617782386244204,-0.01869990866309482,0.026311037150904173,-0.013149988544802633,0.3229649873204687,-0.04576254683456377,-0.08495989257592151,-0.24788658225548618,0.09638461220568255,-0.011626827562905201,0.021146807351272938,0.042745879790509506,-0.03234342706998688,-0.0677754167080881,-0.03025798072430249,-0.12326547218242635,-0.02748644540867951,0.015843781170206288,-0.028880681424994326,-0.059237789360611796,0.02157324113313041,0.0454897246162455,0.024070917354182056,-0.0944536005928207,-0.07734533650811114,-0.01652505914617785,-0.08512597791971846,-0.059977571590078056,0.015664932111948703,-0.05790794588204329,0.002977923468402467,-0.029175779724536614,-0.018633875846582562,-0.0945283311582548,-0.06389504658942037,-0.007206971842395436,-0.002738271637901877,-0.039734365802785075,0.08513291637925821,-0.09559053168607975,-0.023636725539953232,-0.0200764725755875,-0.018095262962204848,0.049928947672238176,-0.03256546380175971,0.029569265997456594,0.028026963892294615,0.07425271455927349
sleep_light_hrs,-0.24950405268682466,-0.07439911408646468,-0.010709156486212772,-0.26333588797065516,-0.05597864244165351,-0.13830739739437534,-0.25675462912488944,-0.11802272336681333,1.0,-0.017807459732595787,0.07645681141560735,0.030503530430658583,-0.041899459799005695,0.00887482209764435,-0.09655822401002967,0.10414435619005716,0.09429815592172089,0.03480916490799758,0.09259323784814232,0.07011480156253112,-0.05042660081688591,0.024100704868562542,-0.020257172479721225,0.07600331821856447,0.0033244129524739254,-0.013106656430268983,-0.020105394056489354,0.057344087629350955,-0.016064413208153633,0.025055281179895784,-0.11030441055814284,-0.05286316635795325,0.08953979540958092,-0.03378824099257834,0.02594558022278237,-0.03635870906642158,-0.058845181812927104,0.00602316520853064,0.061119241542708,0.0479818322417402,0.0015183780146284002,-0.02547324109297126,0.034486575844369705,0.01515086526923483,0.01949298913091855,0.0191882589287178,0.030654277050500674,-0.01155236104039783,-0.007273751508923025,0.05059383925720936,-0.005062392041646454,-0.05109953590114863,-0.010924706833048721,0.011389159293558278,0.04836973126690214,0.015483810026279896,0.009679032342201277,0.03267047682350472,0.015619128662151767,0.030908961008733152,0.01546834198057624,0.010896806035765563,0.0019235891390298042,0.016039028730070418,-0.1340109584426628,0.008319587567382894,0.018690608891632036,0.101412338287563,-0.018138070033702953,0.06237264721571812,0.016218084019517725,0.03125964881667311,0.018988982832683368,-0.0058859877733736105,0.024805289518171722,-0.008903896816048723,-0.017792131158640485,-0.03940815212427507,-0.031623460643843165,0.011261978748930097,-0.023963514362476058,-0.031818038552564085,-0.02316350199273558,0.052768499201732606,-0.015706374305581243,-0.03886112909998368,-0.01985515752529036,0.017625097460432292,0.02008235884185249,0.030760875845369323,-0.015022396114240048,-0.030227931013051677,0.02368469446219244,0.018821563228482514,0.003987927596121149,0.009777205500206354,0.01433613568523538,0.0012430793333216327,-0.10970112950747561,0.0437652581503712,0.03792606570380789,0.003220424228142121,-0.03539982244980758,-0.0011813664013062507,0.059781938754872865,0.004793320357295423,0.0038919294178360454,0.013734609150351492
sleep_deep_hrs,0.1136125899165643,0.046953762667950205,0.04475088232165685,0.11069706843344153,0.043133562897190884,0.09294865228972787,0.10507149206940473,0.0643415005086151,-0.017807459732595787,1.0,-0.029508351927035766,-0.016974901669449625,0.018091865090755804,0.021966491286174127,0.06935462288699419,-0.08903500096471356,-0.03717298867190589,0.025565465896748588,0.03450754658849048,-0.07853583502852814,0.03348518742137108,0.07658700682406021,0.007894293561838073,-0.022443985936551857,0.07021672649905454,0.017302454987279402,-0.020190001947152557,-0.008656145338864373,0.012053586474128916,0.056297597995195604,0.027445504836680505,0.049024255601543006,-0.006015096075527763,0.07922987062309572,-0.06337189818979012,0.0143709810131363,-0.03541730708850679,0.02624684365639029,-0.040842715691548674,0.06689719782053771,0.025499540043904867,0.02309171307056723,-0.012539595941938852,-0.0025010233053457927,0.011573104972605278,0.0038052488139203133,-0.020950516459046057,0.019458684833357675,0.014892753705439837,0.06268259921319039,0.0005240875706975437,0.07937761932728113,0.022342911117375807,-0.02079452755891442,0.0014923299445131293,0.008592777033849773,0.04909717990833,0.03713384166989858,0.020857513560035366,0.008618084863353671,-0.014933920933818274,0.019634275807755803,0.03325572285368739,0.04386983229315716,0.11913193071037936,-0.022389761842729852,-0.03914533795966207,-0.10939914664787463,0.02228674384597168,-0.007235476832709087,0.028423463432677477,-0.0014526720619799838,0.013638871824434507,0.036623858369584775,0.021189974185371434,0.030798293941719214,0.009228154015392454,0.04954990129043412,0.0302823629563052,0.05896346124611124,0.04312987707516629,0.07343001840582584,0.02267575709761291,0.03288590478447817,-0.006950581452058138,0.02778218163352241,0.001935521492779899,0.030631892024308816,0.024061494153604635,0.020977603771333113,0.0014351963915287531,0.0405794165088398,0.04991621476501503,0.00991186794972793,0.02180174252245174,-0.01178160024604299,-0.011417868879882392,0.006853338452305567,0.07783630239219255,0.03593742472089774,-0.05450326248718944,-0.008972582328935061,0.040353213879657006,0.013561490162416945,-0.022888444032765364,0.041370053609022406,0.03269436716942382,0.04465223042341201
