Logging
iteration 0 | D LOSS = 1.4222 | G LOSS = -0.0621 | AVG R =0.5336 |  
iteration 50 | D LOSS = 1.3548 | G LOSS = -1.1715 | AVG R =0.4983 |  
iteration 100 | D LOSS = 1.3456 | G LOSS = -6.5417 | AVG R =0.4878 |  
iteration 150 | D LOSS = 1.3575 | G LOSS = -4.4253 | AVG R =0.4956 |  
iteration 200 | D LOSS = 1.3839 | G LOSS = -1.7207 | AVG R =0.5072 |  
iteration 250 | D LOSS = 1.3836 | G LOSS = 4.1720 | AVG R =0.4998 |  
iteration 300 | D LOSS = 1.3902 | G LOSS = 2.6292 | AVG R =0.4959 |  
iteration 350 | D LOSS = 1.3971 | G LOSS = -1.5211 | AVG R =0.5073 |  
iteration 400 | D LOSS = 1.3890 | G LOSS = 0.9057 | AVG R =0.5016 |  
iteration 450 | D LOSS = 1.3756 | G LOSS = 5.2036 | AVG R =0.4977 |  
iteration 500 | D LOSS = 1.3837 | G LOSS = 0.2149 | AVG R =0.5018 |  
iteration 550 | D LOSS = 1.3883 | G LOSS = 5.1091 | AVG R =0.5054 |  
iteration 600 | D LOSS = 1.3857 | G LOSS = 2.0002 | AVG R =0.5096 |  
iteration 650 | D LOSS = 1.3801 | G LOSS = -1.0753 | AVG R =0.4984 |  
iteration 700 | D LOSS = 1.3822 | G LOSS = -0.0036 | AVG R =0.4992 |  
iteration 750 | D LOSS = 1.3862 | G LOSS = -2.7310 | AVG R =0.4962 |  
iteration 800 | D LOSS = 1.3817 | G LOSS = 8.1646 | AVG R =0.4920 |  
iteration 850 | D LOSS = 1.3845 | G LOSS = -2.1762 | AVG R =0.4967 |  
iteration 900 | D LOSS = 1.3817 | G LOSS = 1.1465 | AVG R =0.5015 |  
iteration 950 | D LOSS = 1.3819 | G LOSS = 4.0301 | AVG R =0.4978 |  
iteration 1000 | D LOSS = 1.3816 | G LOSS = -0.1451 | AVG R =0.4956 |  
iteration 1050 | D LOSS = 1.3818 | G LOSS = -1.7823 | AVG R =0.4970 |  
iteration 1100 | D LOSS = 1.3822 | G LOSS = -0.0488 | AVG R =0.4982 |  
iteration 1150 | D LOSS = 1.3795 | G LOSS = -0.0220 | AVG R =0.4979 |  
iteration 1200 | D LOSS = 1.3817 | G LOSS = 1.0084 | AVG R =0.5027 |  
iteration 1250 | D LOSS = 1.3815 | G LOSS = -0.3306 | AVG R =0.4982 |  
iteration 1300 | D LOSS = 1.3791 | G LOSS = 0.1428 | AVG R =0.4958 |  
iteration 1350 | D LOSS = 1.3813 | G LOSS = 0.6859 | AVG R =0.4966 |  
iteration 1400 | D LOSS = 1.3811 | G LOSS = -0.6129 | AVG R =0.4952 |  
iteration 1450 | D LOSS = 1.3791 | G LOSS = 4.4377 | AVG R =0.4946 |  
iteration 1500 | D LOSS = 1.3778 | G LOSS = -0.6617 | AVG R =0.4959 |  
iteration 1550 | D LOSS = 1.3794 | G LOSS = -0.5915 | AVG R =0.4980 |  
iteration 1600 | D LOSS = 1.3786 | G LOSS = 0.7093 | AVG R =0.4969 |  
iteration 1650 | D LOSS = 1.3778 | G LOSS = 0.5576 | AVG R =0.4969 |  
iteration 1700 | D LOSS = 1.3782 | G LOSS = 1.3671 | AVG R =0.4972 |  
iteration 1750 | D LOSS = 1.3766 | G LOSS = 1.4994 | AVG R =0.4948 |  
iteration 1800 | D LOSS = 1.3776 | G LOSS = 0.4820 | AVG R =0.4939 |  
iteration 1850 | D LOSS = 1.3773 | G LOSS = -0.5927 | AVG R =0.4954 |  
iteration 1900 | D LOSS = 1.3758 | G LOSS = 1.8984 | AVG R =0.4964 |  
iteration 1950 | D LOSS = 1.3749 | G LOSS = 0.5121 | AVG R =0.4962 |  
iteration 2000 | D LOSS = 1.3748 | G LOSS = -0.5161 | AVG R =0.4957 |  
iteration 2050 | D LOSS = 1.3737 | G LOSS = 0.6710 | AVG R =0.4938 |  
iteration 2100 | D LOSS = 1.3735 | G LOSS = 0.6467 | AVG R =0.4925 |  
iteration 2150 | D LOSS = 1.3742 | G LOSS = 0.9324 | AVG R =0.4949 |  
iteration 2200 | D LOSS = 1.3727 | G LOSS = 1.0171 | AVG R =0.4958 |  
iteration 2250 | D LOSS = 1.3720 | G LOSS = -0.7181 | AVG R =0.4952 |  
iteration 2300 | D LOSS = 1.3719 | G LOSS = -1.5603 | AVG R =0.4934 |  
iteration 2350 | D LOSS = 1.3705 | G LOSS = 1.2597 | AVG R =0.4920 |  
iteration 2400 | D LOSS = 1.3724 | G LOSS = -1.2251 | AVG R =0.4941 |  
iteration 2450 | D LOSS = 1.3709 | G LOSS = 0.7819 | AVG R =0.4927 |  
iteration 2500 | D LOSS = 1.3712 | G LOSS = 0.0994 | AVG R =0.4923 |  
iteration 2550 | D LOSS = 1.3692 | G LOSS = -2.6019 | AVG R =0.4936 |  
iteration 2600 | D LOSS = 1.3699 | G LOSS = 1.1419 | AVG R =0.4944 |  
iteration 2650 | D LOSS = 1.3690 | G LOSS = -0.9274 | AVG R =0.4931 |  
iteration 2700 | D LOSS = 1.3681 | G LOSS = 0.5912 | AVG R =0.4913 |  
iteration 2750 | D LOSS = 1.3688 | G LOSS = -0.0377 | AVG R =0.4910 |  
iteration 2800 | D LOSS = 1.3691 | G LOSS = -0.8072 | AVG R =0.4901 |  
iteration 2850 | D LOSS = 1.3684 | G LOSS = 0.5492 | AVG R =0.4891 |  
iteration 2900 | D LOSS = 1.3665 | G LOSS = -0.2896 | AVG R =0.4875 |  
iteration 2950 | D LOSS = 1.3667 | G LOSS = 1.2317 | AVG R =0.4886 |  
iteration 3000 | D LOSS = 1.3686 | G LOSS = -1.3823 | AVG R =0.4947 |  
iteration 3050 | D LOSS = 1.3694 | G LOSS = 1.3234 | AVG R =0.4941 |  
iteration 3100 | D LOSS = 1.3688 | G LOSS = -1.2646 | AVG R =0.4919 |  
iteration 3150 | D LOSS = 1.3675 | G LOSS = 1.2020 | AVG R =0.4918 |  
iteration 3200 | D LOSS = 1.3680 | G LOSS = -2.2698 | AVG R =0.4909 |  
iteration 3250 | D LOSS = 1.3656 | G LOSS = 1.7042 | AVG R =0.4903 |  
iteration 3300 | D LOSS = 1.3670 | G LOSS = -0.8396 | AVG R =0.4894 |  
iteration 3350 | D LOSS = 1.3668 | G LOSS = -2.6292 | AVG R =0.4897 |  
iteration 3400 | D LOSS = 1.3667 | G LOSS = 1.0495 | AVG R =0.4903 |  
iteration 3450 | D LOSS = 1.3659 | G LOSS = -1.2771 | AVG R =0.4907 |  
iteration 3500 | D LOSS = 1.3653 | G LOSS = 0.6435 | AVG R =0.4900 |  
iteration 3550 | D LOSS = 1.3656 | G LOSS = -3.2458 | AVG R =0.4890 |  
iteration 3600 | D LOSS = 1.3653 | G LOSS = 0.1705 | AVG R =0.4905 |  
iteration 3650 | D LOSS = 1.3647 | G LOSS = 0.6302 | AVG R =0.4902 |  
iteration 3700 | D LOSS = 1.3648 | G LOSS = -1.1018 | AVG R =0.4893 |  
iteration 3750 | D LOSS = 1.3653 | G LOSS = -1.3155 | AVG R =0.4894 |  
iteration 3800 | D LOSS = 1.3644 | G LOSS = 1.5116 | AVG R =0.4884 |  
