Logging
ITERATION 0.0000 | TOTAL G LOSS -0.0621
ITERATION 1.0000 | TOTAL G LOSS 0.1821
ITERATION 2.0000 | TOTAL G LOSS 0.0355
ITERATION 3.0000 | TOTAL G LOSS -0.0306
ITERATION 4.0000 | TOTAL G LOSS 0.2961
ITERATION 5.0000 | TOTAL G LOSS -0.1734
ITERATION 6.0000 | TOTAL G LOSS -0.0185
ITERATION 7.0000 | TOTAL G LOSS -0.0565
ITERATION 8.0000 | TOTAL G LOSS -0.2096
ITERATION 9.0000 | TOTAL G LOSS -0.1847
ITERATION 10.0000 | TOTAL G LOSS -0.2033
ITERATION 11.0000 | TOTAL G LOSS -0.0069
ITERATION 12.0000 | TOTAL G LOSS -0.1525
ITERATION 13.0000 | TOTAL G LOSS -0.1977
ITERATION 14.0000 | TOTAL G LOSS -0.4851
ITERATION 15.0000 | TOTAL G LOSS -0.3880
ITERATION 16.0000 | TOTAL G LOSS -0.2060
ITERATION 17.0000 | TOTAL G LOSS -0.3983
ITERATION 18.0000 | TOTAL G LOSS -0.1302
ITERATION 19.0000 | TOTAL G LOSS -0.4260
ITERATION 20.0000 | TOTAL G LOSS -0.3659
ITERATION 21.0000 | TOTAL G LOSS -0.4053
ITERATION 22.0000 | TOTAL G LOSS -0.2977
ITERATION 23.0000 | TOTAL G LOSS -0.3771
ITERATION 24.0000 | TOTAL G LOSS -0.4815
ITERATION 25.0000 | TOTAL G LOSS -0.4598
ITERATION 26.0000 | TOTAL G LOSS -0.3241
ITERATION 27.0000 | TOTAL G LOSS -0.5192
ITERATION 28.0000 | TOTAL G LOSS -0.6184
ITERATION 29.0000 | TOTAL G LOSS -0.5482
ITERATION 30.0000 | TOTAL G LOSS -0.6258
ITERATION 31.0000 | TOTAL G LOSS -0.7458
ITERATION 32.0000 | TOTAL G LOSS -0.5030
ITERATION 33.0000 | TOTAL G LOSS -0.9327
ITERATION 34.0000 | TOTAL G LOSS -0.8603
ITERATION 35.0000 | TOTAL G LOSS -0.4660
ITERATION 36.0000 | TOTAL G LOSS -0.8704
ITERATION 37.0000 | TOTAL G LOSS -0.8110
ITERATION 38.0000 | TOTAL G LOSS -0.6992
ITERATION 39.0000 | TOTAL G LOSS -0.9237
ITERATION 40.0000 | TOTAL G LOSS -0.9274
ITERATION 41.0000 | TOTAL G LOSS -1.2217
ITERATION 42.0000 | TOTAL G LOSS -0.7472
ITERATION 43.0000 | TOTAL G LOSS -0.8840
ITERATION 44.0000 | TOTAL G LOSS -0.8675
ITERATION 45.0000 | TOTAL G LOSS -1.1513
ITERATION 46.0000 | TOTAL G LOSS -0.8452
ITERATION 47.0000 | TOTAL G LOSS -1.0216
ITERATION 48.0000 | TOTAL G LOSS -1.4694
ITERATION 49.0000 | TOTAL G LOSS -1.5800
ITERATION 50.0000 | TOTAL G LOSS -1.1715
ITERATION 51.0000 | TOTAL G LOSS -1.3158
ITERATION 52.0000 | TOTAL G LOSS -1.3800
ITERATION 53.0000 | TOTAL G LOSS -1.5456
ITERATION 54.0000 | TOTAL G LOSS -1.6659
ITERATION 55.0000 | TOTAL G LOSS -1.6710
ITERATION 56.0000 | TOTAL G LOSS -1.8408
ITERATION 57.0000 | TOTAL G LOSS -1.8226
ITERATION 58.0000 | TOTAL G LOSS -1.9933
ITERATION 59.0000 | TOTAL G LOSS -1.9169
ITERATION 60.0000 | TOTAL G LOSS -1.7169
ITERATION 61.0000 | TOTAL G LOSS -1.8488
ITERATION 62.0000 | TOTAL G LOSS -1.6453
ITERATION 63.0000 | TOTAL G LOSS -1.9014
ITERATION 64.0000 | TOTAL G LOSS -2.0944
ITERATION 65.0000 | TOTAL G LOSS -2.1420
ITERATION 66.0000 | TOTAL G LOSS -2.6372
ITERATION 67.0000 | TOTAL G LOSS -2.3702
ITERATION 68.0000 | TOTAL G LOSS -2.2830
ITERATION 69.0000 | TOTAL G LOSS -2.4754
ITERATION 70.0000 | TOTAL G LOSS -2.8231
ITERATION 71.0000 | TOTAL G LOSS -2.6587
ITERATION 72.0000 | TOTAL G LOSS -2.7937
ITERATION 73.0000 | TOTAL G LOSS -3.0376
ITERATION 74.0000 | TOTAL G LOSS -3.2898
ITERATION 75.0000 | TOTAL G LOSS -3.2625
ITERATION 76.0000 | TOTAL G LOSS -3.2507
ITERATION 77.0000 | TOTAL G LOSS -3.5310
ITERATION 78.0000 | TOTAL G LOSS -3.3581
ITERATION 79.0000 | TOTAL G LOSS -3.4664
ITERATION 80.0000 | TOTAL G LOSS -3.3868
ITERATION 81.0000 | TOTAL G LOSS -4.3092
ITERATION 82.0000 | TOTAL G LOSS -4.0917
ITERATION 83.0000 | TOTAL G LOSS -4.2866
ITERATION 84.0000 | TOTAL G LOSS -3.8373
ITERATION 85.0000 | TOTAL G LOSS -3.5133
ITERATION 86.0000 | TOTAL G LOSS -4.0771
ITERATION 87.0000 | TOTAL G LOSS -4.0256
ITERATION 88.0000 | TOTAL G LOSS -4.7177
ITERATION 89.0000 | TOTAL G LOSS -4.5536
ITERATION 90.0000 | TOTAL G LOSS -4.4741
ITERATION 91.0000 | TOTAL G LOSS -5.2154
ITERATION 92.0000 | TOTAL G LOSS -5.0430
ITERATION 93.0000 | TOTAL G LOSS -5.3311
ITERATION 94.0000 | TOTAL G LOSS -5.1423
ITERATION 95.0000 | TOTAL G LOSS -5.0433
ITERATION 96.0000 | TOTAL G LOSS -5.6431
ITERATION 97.0000 | TOTAL G LOSS -6.1910
ITERATION 98.0000 | TOTAL G LOSS -6.1930
ITERATION 99.0000 | TOTAL G LOSS -7.2360
ITERATION 100.0000 | TOTAL G LOSS -6.5417
ITERATION 101.0000 | TOTAL G LOSS -6.1114
ITERATION 102.0000 | TOTAL G LOSS -6.7574
ITERATION 103.0000 | TOTAL G LOSS -6.5991
ITERATION 104.0000 | TOTAL G LOSS -6.3933
ITERATION 105.0000 | TOTAL G LOSS -7.0610
ITERATION 106.0000 | TOTAL G LOSS -6.3795
ITERATION 107.0000 | TOTAL G LOSS -6.4894
ITERATION 108.0000 | TOTAL G LOSS -7.2386
ITERATION 109.0000 | TOTAL G LOSS -6.9857
ITERATION 110.0000 | TOTAL G LOSS -6.9461
ITERATION 111.0000 | TOTAL G LOSS -7.4396
ITERATION 112.0000 | TOTAL G LOSS -6.9848
ITERATION 113.0000 | TOTAL G LOSS -7.4291
ITERATION 114.0000 | TOTAL G LOSS -7.5288
ITERATION 115.0000 | TOTAL G LOSS -7.8476
ITERATION 116.0000 | TOTAL G LOSS -7.8798
ITERATION 117.0000 | TOTAL G LOSS -8.8700
ITERATION 118.0000 | TOTAL G LOSS -8.9842
ITERATION 119.0000 | TOTAL G LOSS -8.6427
ITERATION 120.0000 | TOTAL G LOSS -8.7279
ITERATION 121.0000 | TOTAL G LOSS -8.3243
ITERATION 122.0000 | TOTAL G LOSS -8.5042
ITERATION 123.0000 | TOTAL G LOSS -9.3855
ITERATION 124.0000 | TOTAL G LOSS -7.7568
ITERATION 125.0000 | TOTAL G LOSS -10.3902
ITERATION 126.0000 | TOTAL G LOSS -6.6964
ITERATION 127.0000 | TOTAL G LOSS -7.6931
ITERATION 128.0000 | TOTAL G LOSS -7.4113
ITERATION 129.0000 | TOTAL G LOSS -9.4957
ITERATION 130.0000 | TOTAL G LOSS -7.7992
ITERATION 131.0000 | TOTAL G LOSS -9.5646
ITERATION 132.0000 | TOTAL G LOSS -10.5837
ITERATION 133.0000 | TOTAL G LOSS -6.9424
ITERATION 134.0000 | TOTAL G LOSS -8.1707
ITERATION 135.0000 | TOTAL G LOSS -7.7823
ITERATION 136.0000 | TOTAL G LOSS -9.6539
ITERATION 137.0000 | TOTAL G LOSS -6.2093
ITERATION 138.0000 | TOTAL G LOSS -8.2413
ITERATION 139.0000 | TOTAL G LOSS -7.5025
ITERATION 140.0000 | TOTAL G LOSS -8.4550
