Logging
iteration 0 | D LOSS = 1.4144 | G LOSS = -0.1400 | AVG R =0.5256 |  
iteration 50 | D LOSS = 1.2001 | G LOSS = -1.2566 | AVG R =0.3889 |  
iteration 100 | D LOSS = 1.3261 | G LOSS = -6.1831 | AVG R =0.4678 |  
iteration 150 | D LOSS = 1.3822 | G LOSS = -0.9831 | AVG R =0.5025 |  
iteration 200 | D LOSS = 1.3819 | G LOSS = 0.0332 | AVG R =0.4988 |  
iteration 250 | D LOSS = 1.3783 | G LOSS = 0.0505 | AVG R =0.4963 |  
iteration 300 | D LOSS = 1.3763 | G LOSS = -1.0673 | AVG R =0.4946 |  
iteration 350 | D LOSS = 1.3734 | G LOSS = -0.1928 | AVG R =0.4951 |  
iteration 400 | D LOSS = 1.3694 | G LOSS = 0.0466 | AVG R =0.4912 |  
iteration 450 | D LOSS = 1.3664 | G LOSS = 0.6920 | AVG R =0.4903 |  
iteration 500 | D LOSS = 1.3639 | G LOSS = 0.8716 | AVG R =0.4897 |  
iteration 550 | D LOSS = 1.3619 | G LOSS = 0.4103 | AVG R =0.4878 |  
iteration 600 | D LOSS = 1.3595 | G LOSS = -0.6157 | AVG R =0.4871 |  
iteration 650 | D LOSS = 1.3575 | G LOSS = 0.5846 | AVG R =0.4853 |  
iteration 700 | D LOSS = 1.3569 | G LOSS = 0.6447 | AVG R =0.4852 |  
iteration 750 | D LOSS = 1.3558 | G LOSS = -0.9331 | AVG R =0.4849 |  
iteration 800 | D LOSS = 1.3526 | G LOSS = 1.4576 | AVG R =0.4826 |  
iteration 850 | D LOSS = 1.3515 | G LOSS = 0.7104 | AVG R =0.4833 |  
iteration 900 | D LOSS = 1.3495 | G LOSS = 0.2231 | AVG R =0.4821 |  
iteration 950 | D LOSS = 1.3494 | G LOSS = -0.6854 | AVG R =0.4801 |  
iteration 1000 | D LOSS = 1.3483 | G LOSS = -0.8016 | AVG R =0.4810 |  
iteration 1050 | D LOSS = 1.3479 | G LOSS = 0.3624 | AVG R =0.4812 |  
iteration 1100 | D LOSS = 1.3507 | G LOSS = -0.1640 | AVG R =0.4808 |  
iteration 1150 | D LOSS = 1.3458 | G LOSS = 1.4056 | AVG R =0.4817 |  
iteration 1200 | D LOSS = 1.3476 | G LOSS = 0.1282 | AVG R =0.4798 |  
iteration 1250 | D LOSS = 1.3471 | G LOSS = -0.2532 | AVG R =0.4807 |  
iteration 1300 | D LOSS = 1.3486 | G LOSS = -1.9815 | AVG R =0.4803 |  
iteration 1350 | D LOSS = 1.3456 | G LOSS = 0.1392 | AVG R =0.4803 |  
iteration 1400 | D LOSS = 1.3471 | G LOSS = -2.0736 | AVG R =0.4791 |  
iteration 1450 | D LOSS = 1.3467 | G LOSS = -0.0681 | AVG R =0.4800 |  
iteration 1500 | D LOSS = 1.3474 | G LOSS = -1.7072 | AVG R =0.4808 |  
iteration 1550 | D LOSS = 1.3470 | G LOSS = -0.0992 | AVG R =0.4803 |  
iteration 1600 | D LOSS = 1.3481 | G LOSS = 1.5926 | AVG R =0.4809 |  
iteration 1650 | D LOSS = 1.3476 | G LOSS = 1.1913 | AVG R =0.4820 |  
iteration 1700 | D LOSS = 1.3488 | G LOSS = -0.4401 | AVG R =0.4812 |  
iteration 1750 | D LOSS = 1.3494 | G LOSS = 0.0512 | AVG R =0.4798 |  
iteration 1800 | D LOSS = 1.3504 | G LOSS = 2.0360 | AVG R =0.4816 |  
iteration 1850 | D LOSS = 1.3520 | G LOSS = -0.5657 | AVG R =0.4819 |  
iteration 1900 | D LOSS = 1.3505 | G LOSS = 1.0407 | AVG R =0.4819 |  
iteration 1950 | D LOSS = 1.3512 | G LOSS = 0.7809 | AVG R =0.4829 |  
iteration 2000 | D LOSS = 1.3507 | G LOSS = -0.3048 | AVG R =0.4815 |  
iteration 2050 | D LOSS = 1.3503 | G LOSS = -0.0751 | AVG R =0.4828 |  
iteration 2100 | D LOSS = 1.3507 | G LOSS = -1.4935 | AVG R =0.4831 |  
iteration 2150 | D LOSS = 1.3513 | G LOSS = -2.4246 | AVG R =0.4831 |  
iteration 2200 | D LOSS = 1.3532 | G LOSS = 0.9879 | AVG R =0.4833 |  
iteration 2250 | D LOSS = 1.3528 | G LOSS = -1.5339 | AVG R =0.4829 |  
iteration 2300 | D LOSS = 1.3528 | G LOSS = -1.2508 | AVG R =0.4845 |  
iteration 2350 | D LOSS = 1.3536 | G LOSS = 1.1048 | AVG R =0.4838 |  
iteration 2400 | D LOSS = 1.3544 | G LOSS = -3.1828 | AVG R =0.4841 |  
iteration 2450 | D LOSS = 1.3542 | G LOSS = -0.3428 | AVG R =0.4847 |  
iteration 2500 | D LOSS = 1.3553 | G LOSS = -1.8970 | AVG R =0.4848 |  
iteration 2550 | D LOSS = 1.3555 | G LOSS = -0.8949 | AVG R =0.4856 |  
iteration 2600 | D LOSS = 1.3557 | G LOSS = 0.8038 | AVG R =0.4849 |  
iteration 2650 | D LOSS = 1.3562 | G LOSS = 0.7418 | AVG R =0.4850 |  
iteration 2700 | D LOSS = 1.3567 | G LOSS = -2.1211 | AVG R =0.4850 |  
iteration 2750 | D LOSS = 1.3578 | G LOSS = 0.9485 | AVG R =0.4844 |  
iteration 2800 | D LOSS = 1.3566 | G LOSS = 0.6749 | AVG R =0.4848 |  
iteration 2850 | D LOSS = 1.3572 | G LOSS = -0.7311 | AVG R =0.4855 |  
iteration 2900 | D LOSS = 1.3573 | G LOSS = -1.8892 | AVG R =0.4848 |  
iteration 2950 | D LOSS = 1.3588 | G LOSS = -3.1578 | AVG R =0.4853 |  
iteration 3000 | D LOSS = 1.3574 | G LOSS = 0.7880 | AVG R =0.4857 |  
iteration 3050 | D LOSS = 1.3584 | G LOSS = 1.9151 | AVG R =0.4858 |  
iteration 3100 | D LOSS = 1.3583 | G LOSS = 0.4858 | AVG R =0.4858 |  
iteration 3150 | D LOSS = 1.3586 | G LOSS = 1.3581 | AVG R =0.4859 |  
iteration 3200 | D LOSS = 1.3585 | G LOSS = 0.1739 | AVG R =0.4858 |  
iteration 3250 | D LOSS = 1.3593 | G LOSS = -1.0792 | AVG R =0.4857 |  
iteration 3300 | D LOSS = 1.3578 | G LOSS = 0.4068 | AVG R =0.4854 |  
iteration 3350 | D LOSS = 1.3585 | G LOSS = 0.7830 | AVG R =0.4864 |  
iteration 3400 | D LOSS = 1.3587 | G LOSS = -0.0263 | AVG R =0.4860 |  
iteration 3450 | D LOSS = 1.3585 | G LOSS = -5.7452 | AVG R =0.4866 |  
iteration 3500 | D LOSS = 1.3589 | G LOSS = 5.7325 | AVG R =0.4869 |  
iteration 3550 | D LOSS = 1.3590 | G LOSS = -2.7861 | AVG R =0.4868 |  
iteration 3600 | D LOSS = 1.3597 | G LOSS = 0.9225 | AVG R =0.4864 |  
iteration 3650 | D LOSS = 1.3602 | G LOSS = -1.2386 | AVG R =0.4868 |  
