feature,avg_drop_acc
lettera_value,0.0013003969736454437
Retinal vascular occlusion,0.0012563198386592188
OTHERWISE NORMAL,0.0009256684313314478
Parkinson's disease,0.0007713863097244955
Diabetic retinopathy (1+),0.0007053678004865827
BORDERLINE,0.0006612177705692712
Mild cognitive impairmen,0.0005950170240036989
Multiple sclerosis,0.0005730392022864583
Low blood pressure,0.00044085639394849887
Heart attack,0.0004187084840587962
Age-related macular degeneration,0.00041868418574843693
Other neurological conditions,0.00039669421487603434
Cancer,0.00035259278157946823
Chronic pullmonary problems,0.00024243639157942365
Urinary problems,0.0002423999441138891
ABNORMAL,0.00024238779495872276
Hearing impairment,0.00022036137662078572
Glaucoma (1+),0.0001983106599724893
Osteoporosis,0.00017629639078973634
act_walking_hrs,0.00013229215073457646
total_steps,0.00011025358324145973
memory_trial1_time_value,0.00011025358324145973
sleep_deep_hrs,0.00011025358324145973
"Carbon Dioxide, Total (mEq/L)_value (mEq/L)",0.0001102414340862845
delayed_recall_with_no_clue_time_value,0.00011021713577593407
subtraction_value,0.00011020498662075884
lettera_time_value,0.00011019283746558362
Dry eye (1+),0.0001101928374655703
NORMAL,0.00011016853915520653
Other heart issues (pacemaker),0.00011013209168968083
blood_glucose_std,8.817856828281734e-05
digitspan_time_value,8.815426997246689e-05
BUN (mg/dL)_value (mg/dL),8.8154269972458e-05
ALT (IU/L)_value (IU/L),8.815426997244912e-05
Circulation problems,8.814212081727391e-05
Stroke,8.808137504139335e-05
Total Cholesterol (mg/dL)_value (mg/dL),6.615214994487584e-05
total_kcal,6.615214994487584e-05
moca_combined_mis_score_value,6.614000078970061e-05
P,6.612785163452539e-05
Bilirubin Total (mg/dL)_value (mg/dL),6.611570247935016e-05
cube_visuospatial_executive_value,6.60185092379306e-05
A/G Ratio_value,4.410143329658389e-05
memory_trial1_value,4.408928414141311e-05
moca_abstraction_value,4.408928414140867e-05
memory_trial2_value,4.408928414140867e-05
Potassium (mEq/L)_value (mEq/L),4.408928414140423e-05
trails_visuospatial_executive_value,4.4089284141404223e-05
trails_visuospatial_executive_time_value,4.4077134986233446e-05
repetition_value,4.4077134986229e-05
Obesity,2.206286580346717e-05
C-Peptide (ng/mL)_value (ng/mL),2.2050716648291946e-05
T,2.2050716648291946e-05
"Protein, Total (g/dL)_value (g/dL)",2.2050716648291946e-05
HDL Cholesterol (mg/dL)_value (mg/dL),2.2050716648291946e-05
"Globulin, Total (g/dL)_value (g/dL)",2.2050716648291946e-05
repetition_time_value,2.2038567493121165e-05
moca_total_score_value,2.2038567493116723e-05
stress_mean,2.2038567493116723e-05
Triglycerides (mg/dL)_value (mg/dL),2.2038567493116723e-05
blood_glucose_mean,2.2038567493116723e-05
INSULIN (ng/mL)_value (ng/mL),2.2038567493116723e-05
Calcium (mg/dL)_value (mg/dL),2.4298310359328585e-08
Albumin (g/dL)_value (g/dL),4.440892098500626e-18
naming_time_value,0.0
act_generic_hrs,0.0
act_running_hrs,0.0
resting_heart_rate,0.0
QTc,0.0
PR,0.0
Glucose (mg/dL)_value (mg/dL),0.0
Chloride (mEq/L)_value (mEq/L),0.0
AST (IU/L)_value (IU/L),0.0
BUN/Creatinine ratio_value,0.0
CRP - HS (mg/L)_value (mg/L),0.0
sleep_light_hrs,0.0
naming_value,0.0
sleep_awake_hrs,0.0
subtraction_time_value,0.0
sleep_rem_hrs,0.0
moca_abstraction_time_value,0.0
memory_trial2_time_value,0.0
resp_rate_mean,0.0
clock_visuospatial_executive_time_value,0.0
act_sedentary_hrs,0.0
Sodium (mEq/L)_value (mEq/L),0.0
QRS,0.0
QT,0.0
Urine Albumin (mg/dL)_value (mg/DL),0.0
Type 2 Diabetes,-1.2149155170781967e-08
Marijuana user,-7.289493107354594e-08
Kidney problems,-2.202641833794594e-05
LDL Cholesterol Calculation (mg/dL)_value (mg/dL),-2.2038567493107842e-05
heart_rate_mean,-2.203856749311228e-05
QRSD,-2.203856749311228e-05
moca_orientation_time_value,-2.203856749311228e-05
Creatinine (mg/dL)_value (md/dL),-2.203856749311228e-05
Urine Creatinine (mg/dL)_value (mg/DL),-2.203856749311228e-05
moca_orientation_value,-2.2050716648287507e-05
Alkaline Phosphatase (IU/L)_value (IU/L),-4.407713498622456e-05
Rate,-4.408928414139535e-05
Cataracts (1+ eyes),-4.408928414140423e-05
cube_visuospatial_executive_time_value,-6.611570247933684e-05
Digestive problems,-6.612785163452096e-05
High blood pressure,-8.819071743800144e-05
Arthritis,-0.0001102049866207455
fluency_language_value,-0.00013229215073457646
High blood cholesterol,-0.0001763328382552709
