Logging
iteration 0 | D LOSS = 1.4113 | G LOSS = 0.0267 | AVG R =0.5339 |  
iteration 50 | D LOSS = 1.1728 | G LOSS = -0.3890 | AVG R =0.3761 |  
iteration 100 | D LOSS = 1.1894 | G LOSS = -0.6063 | AVG R =0.3958 |  
iteration 150 | D LOSS = 1.2208 | G LOSS = -1.2890 | AVG R =0.4209 |  
iteration 200 | D LOSS = 1.2570 | G LOSS = -2.5712 | AVG R =0.4379 |  
iteration 250 | D LOSS = 1.2939 | G LOSS = -4.2502 | AVG R =0.4586 |  
iteration 300 | D LOSS = 1.3331 | G LOSS = -7.3367 | AVG R =0.4772 |  
iteration 350 | D LOSS = 1.3556 | G LOSS = -9.1047 | AVG R =0.4881 |  
iteration 400 | D LOSS = 1.3653 | G LOSS = -6.5489 | AVG R =0.4886 |  
iteration 450 | D LOSS = 1.3666 | G LOSS = -5.6160 | AVG R =0.4900 |  
iteration 500 | D LOSS = 1.3655 | G LOSS = -2.7698 | AVG R =0.4891 |  
iteration 550 | D LOSS = 1.3627 | G LOSS = -1.8829 | AVG R =0.4879 |  
iteration 600 | D LOSS = 1.3600 | G LOSS = -0.8198 | AVG R =0.4872 |  
iteration 650 | D LOSS = 1.3592 | G LOSS = -0.8230 | AVG R =0.4864 |  
iteration 700 | D LOSS = 1.3557 | G LOSS = -1.3452 | AVG R =0.4853 |  
iteration 750 | D LOSS = 1.3531 | G LOSS = -0.0821 | AVG R =0.4833 |  
iteration 800 | D LOSS = 1.3501 | G LOSS = 0.1471 | AVG R =0.4823 |  
iteration 850 | D LOSS = 1.3479 | G LOSS = -0.3509 | AVG R =0.4806 |  
iteration 900 | D LOSS = 1.3466 | G LOSS = 0.9214 | AVG R =0.4797 |  
iteration 950 | D LOSS = 1.3453 | G LOSS = 0.1081 | AVG R =0.4796 |  
iteration 1000 | D LOSS = 1.3439 | G LOSS = -0.2102 | AVG R =0.4787 |  
iteration 1050 | D LOSS = 1.3435 | G LOSS = 1.6184 | AVG R =0.4786 |  
iteration 1100 | D LOSS = 1.3424 | G LOSS = 0.4424 | AVG R =0.4779 |  
iteration 1150 | D LOSS = 1.3420 | G LOSS = -0.2316 | AVG R =0.4774 |  
iteration 1200 | D LOSS = 1.3418 | G LOSS = 0.8996 | AVG R =0.4782 |  
iteration 1250 | D LOSS = 1.3428 | G LOSS = 0.7617 | AVG R =0.4778 |  
iteration 1300 | D LOSS = 1.3427 | G LOSS = 0.5967 | AVG R =0.4775 |  
iteration 1350 | D LOSS = 1.3423 | G LOSS = -0.5193 | AVG R =0.4775 |  
iteration 1400 | D LOSS = 1.3409 | G LOSS = 0.4909 | AVG R =0.4774 |  
iteration 1450 | D LOSS = 1.3417 | G LOSS = 0.1873 | AVG R =0.4784 |  
iteration 1500 | D LOSS = 1.3428 | G LOSS = -0.1562 | AVG R =0.4773 |  
iteration 1550 | D LOSS = 1.3428 | G LOSS = 0.5608 | AVG R =0.4775 |  
iteration 1600 | D LOSS = 1.3428 | G LOSS = 0.8392 | AVG R =0.4782 |  
iteration 1650 | D LOSS = 1.3439 | G LOSS = 0.3380 | AVG R =0.4786 |  
iteration 1700 | D LOSS = 1.3431 | G LOSS = 2.0181 | AVG R =0.4789 |  
iteration 1750 | D LOSS = 1.3431 | G LOSS = 0.9795 | AVG R =0.4789 |  
iteration 1800 | D LOSS = 1.3453 | G LOSS = 0.1594 | AVG R =0.4791 |  
iteration 1850 | D LOSS = 1.3450 | G LOSS = 0.7994 | AVG R =0.4797 |  
iteration 1900 | D LOSS = 1.3452 | G LOSS = 1.6376 | AVG R =0.4791 |  
iteration 1950 | D LOSS = 1.3448 | G LOSS = 0.6043 | AVG R =0.4796 |  
iteration 2000 | D LOSS = 1.3445 | G LOSS = -0.1252 | AVG R =0.4796 |  
iteration 2050 | D LOSS = 1.3459 | G LOSS = -0.1557 | AVG R =0.4804 |  
iteration 2100 | D LOSS = 1.3462 | G LOSS = -1.0691 | AVG R =0.4801 |  
